 	il	ladro	è	entrato	da	qui	</S>
o	0.4395924856	0.47844235	0.03211995835	0.0040978981	0.02643645	0.00898423835	0.01032666068
l	0.152498971433	0.461622896667	0.03994486245	0.0191475772667	0.316754178	0.00535187111667	0.00467968901333
à	0.100305962978	0.171158582889	0.18644389215	0.0993365500889	0.414746505333	0.0203673711389	0.00764118217111
d	0.124462654326	0.172151774963	0.240158150717	0.120589827696	0.282726307778	0.0524844403796	0.00742686545704
r	0.117547811442	0.188916691654	0.222039843572	0.0889385268987	0.333769952593	0.0461205589999	0.00266657935235
o	0.107823702481	0.164881163885	0.414529347857	0.0796783189662	0.216442423431	0.0155609443866	0.00108406309278
i	0.0883161771603	0.251979801295	0.415448829286	0.0598901496554	0.147311770377	0.0365038773089	0.00054940630626
m	0.0450147355534	0.214242500432	0.203560809829	0.0461273952185	0.428185923459	0.0624214944363	0.000447189502087
b	0.0351754213511	0.080626070144	0.114044813343	0.25241670374	0.47715467782	0.0402053377788	0.000377013320696
ì	0.0693954844504	0.056721260048	0.103303481114	0.526556357913	0.228748172607	0.0148738798929	0.000401369606899
k	0.0747712624835	0.0484882593493	0.055771917038	0.387722344471	0.407444390869	0.025221904631	0.000579948648966
e	0.0451413924945	0.0294400124498	0.070693932346	0.362326766657	0.45485253029	0.0295218982103	0.00802348951632
a	0.0224116860932	0.0177476969399	0.075014160982	0.368813088886	0.190062668097	0.29340030107	0.0325503998388
p	0.0076438362394	0.00847217333663	0.0274015570607	0.156155786295	0.171190257366	0.595603780357	0.0335326090463
ò	0.0028668141598	0.00541840496221	0.0109403015202	0.0705504755983	0.155065413689	0.735284960119	0.0198736427821
t	0.0016304833866	0.0026067944374	0.0044079257734	0.0298773903661	0.0620663531297	0.88065230004	0.0187587592607
t	0.0416976139955	0.00770643697913	0.0146096412245	0.142325248455	0.137014718377	0.636771990013	0.0198743257536
u	0.0548202017185	0.00913773362638	0.0211783070748	0.212544647485	0.170776922792	0.289479350004	0.242062823585
</S>	0.0278233464392	0.00508309126319	0.0161835235374	0.160683630742	0.112498546396	0.218296240002	0.459431626792
