 	Anna	ora	sta	vicino	a	me	dormendo	</S>
i	0.46357052788	0.02369311665	0.00703295955	0.00397829205525	0.00110559573	0.04111103283	0.45553441195	0.00397408245
A	0.158670917547	0.294070244317	0.0256973608833	0.00155435410525	0.00200453977667	0.0416536838433	0.473219232317	0.00312969858333
n	0.0569604582437	0.386415059772	0.0385178336278	0.000995788668417	0.0433239893256	0.124487000848	0.344301682439	0.00499821279444
n	0.0503476521426	0.227114598257	0.151626411209	0.00805183713947	0.0689295484419	0.189753684949	0.285824175813	0.0183520852648
a	0.0618279067142	0.416889146086	0.253845623736	0.0124496081798	0.0359038609406	0.101731019976	0.0976598568343	0.0196929739883
à	0.0343748929247	0.519647175362	0.330979971245	0.0216645578599	0.0135570436402	0.039540675652	0.0334027743748	0.00683292463943
r	0.0148393656616	0.321425616121	0.345750997082	0.03487404362	0.0437729064134	0.0664026505507	0.158372440325	0.0145619779565
t	0.0259288118872	0.133457636374	0.190915210027	0.0446463512067	0.160654618804	0.19842870685	0.203068353442	0.0429002916522
e	0.0349324092957	0.222334865458	0.223798677676	0.0496788630689	0.162356866035	0.194945135783	0.071596283514	0.0403569046774
n	0.0204221703319	0.239274777553	0.220088841392	0.0317690037896	0.078218168445	0.339855212094	0.044468715538	0.0259031576858
a	0.0173838080106	0.145831314918	0.312878882631	0.0289044153632	0.050137781215	0.388144188275	0.0355808427793	0.0211388076953
s	0.0162674563935	0.114601427139	0.344213905344	0.0283534469877	0.0213909164717	0.344045623668	0.104624046526	0.0265032076984
t	0.00831079918783	0.040776156013	0.117152058248	0.0223618268626	0.0855691298239	0.483181731223	0.136959648842	0.105688675899
è	0.00804957392928	0.0308901351377	0.171105864749	0.199178805621	0.106507762275	0.316149217074	0.0552347328073	0.112883918113
i	0.00536413658643	0.0348040767126	0.270809271583	0.29782508854	0.084611886425	0.191375452358	0.0744083807958	0.040801727851
i	0.00210002220214	0.0293511949042	0.252761910528	0.178329032847	0.0899625861417	0.250818684119	0.177628826932	0.0190477412837
t	0.00263839599738	0.0191132009681	0.165015385943	0.0880125491157	0.0471840649472	0.24162232804	0.273951725644	0.162462343428
t	0.00575759933246	0.00905871965603	0.0574022102477	0.0356238982052	0.0382303905491	0.237122499347	0.271038811881	0.345765864476
u	0.0211851281108	0.013977885552	0.110901929249	0.217059526402	0.0440848928497	0.184479561449	0.15285309796	0.255457915025
m	0.0233979924303	0.0139868034307	0.127906037693	0.272037737147	0.0369835502832	0.295285365483	0.134354956653	0.0960474932083
b	0.0708539705368	0.0181839297236	0.0510210285077	0.148659340729	0.105758340094	0.347771137494	0.169503142218	0.0882490857361
r	0.0996768635123	0.0197154826079	0.0253875325592	0.107915593743	0.150633283365	0.162505276165	0.318904750739	0.115261245245
ò	0.0465183766874	0.00804600423597	0.0154711552431	0.216712924748	0.149627514455	0.109389091388	0.33183289658	0.122402081748
s	0.0282398510791	0.00849900474532	0.013449647081	0.263880527583	0.325373678152	0.101622101796	0.122942915193	0.135992287249
e	0.0230529373597	0.0231068092484	0.0366735383603	0.322320538528	0.358414122717	0.0753306425987	0.0492280085643	0.111873402416
m	0.0091979887199	0.0234653573028	0.0431343818034	0.330580642933	0.228428034239	0.220035149533	0.0885117030214	0.056646709572
è	0.00748671450663	0.0121765283209	0.0298921729511	0.381234707734	0.160476126413	0.272063036511	0.103217191674	0.0334534919573
n	0.100172250502	0.0093631171403	0.0258159779837	0.398885516411	0.169647820471	0.180717685504	0.0755374098913	0.0398602373191
a	0.130426008501	0.0179161667468	0.0372780149946	0.324773599304	0.20949368349	0.151438894501	0.0658562142971	0.0628174491064
s	0.0468904829803	0.0200073797823	0.0416403093315	0.299939743535	0.125249919497	0.0958175425003	0.295600603766	0.0748540263688
t	0.0336817778068	0.00938571712743	0.0172667259105	0.111481966278	0.226580264832	0.1196911225	0.385629444589	0.0962829654563
e	0.0332116259356	0.00952225437581	0.0190838651035	0.0889978000927	0.290645961611	0.1370736975	0.209487264863	0.211977508485
p	0.0151556748785	0.00720564560194	0.0174422705678	0.0710174917976	0.137374840537	0.158809369167	0.388764761621	0.204229902162
l	0.0479595395262	0.00381808777731	0.00709137378927	0.0267418496992	0.0625409935123	0.126526304722	0.600093787207	0.125228020054
ò	0.0592379127087	0.00438598412577	0.00582634866309	0.0297981848997	0.0462927578374	0.085525111574	0.528761859069	0.240171806685
n	0.0334867097696	0.00479950324192	0.0057791107877	0.0323004537999	0.0720000626125	0.116859788858	0.462214836356	0.272559488895
n	0.233543449257	0.00432151038064	0.0041162363959	0.0164730587666	0.0725071572042	0.0916552149527	0.420196065452	0.157187255298
i	0.287264930586	0.00441561766021	0.0050668243653	0.0186204479222	0.0597134900681	0.0705593786509	0.274094765151	0.280264497433
</S>	0.144122886543	0.0048689828301	0.00699518818265	0.0268843869611	0.0728854720341	0.0912974418254	0.200100147575	0.452845448717
