 	non	ho	finito	lo	posso	finire	di	scrivere	</S>
e	0.39859203	0.323867371	0.134578612	0.035079181	0.0657916492865	0.0106902465	0.00848647665	0.014733369085	0.0081810925
n	0.160059273333	0.373597020333	0.155011252	0.050621717	0.0543762559532	0.0126602028333	0.01274267315	0.0605113580283	0.1204202355
e	0.0957038544443	0.437403223444	0.118914957	0.0517405946667	0.0506756484377	0.00913196754443	0.01318672906	0.0661390432928	0.1571039653
s	0.0700839011148	0.399178841481	0.0833211213333	0.0301457082222	0.0186718052659	0.00633839344814	0.0128133283633	0.269051108381	0.110395765233
p	0.0562727266716	0.147440612494	0.0432078814444	0.0384631904074	0.223543074422	0.0277877181494	0.0165562224544	0.340751426794	0.105977115078
ì	0.0593920588905	0.133627359165	0.163286854148	0.0935319934691	0.342056951474	0.0335573240498	0.00948442053813	0.117810430131	0.0472525604293
c	0.0336744122968	0.136306629055	0.196049861303	0.0894299644897	0.166235965691	0.0140248804833	0.00505214123271	0.333525567244	0.0257005515464
c	0.0573785500989	0.080210885685	0.130160573688	0.12560479483	0.149639477097	0.0246455782944	0.00645829274424	0.407126413415	0.0187754598821
e	0.076640396033	0.093087561895	0.148997497896	0.19497402161	0.278755165699	0.0501630764315	0.00735406291475	0.142622556472	0.00740568422737
t	0.043616368211	0.083722792965	0.090923029382	0.124856779637	0.2281943587	0.0438632418105	0.00599333077158	0.367039443157	0.0117906656425
s	0.0163758816703	0.048936891655	0.0628061632107	0.0737072906457	0.149121546367	0.138770991937	0.0298947233905	0.465771479386	0.0146150407142
a	0.0076391311901	0.048484600885	0.0984632710702	0.138189498549	0.232692278789	0.185965065979	0.0877142411302	0.191244206795	0.00960770973807
o	0.0054564072967	0.036677333295	0.112546017023	0.216834506183	0.207308376263	0.0984749473263	0.194148080377	0.116659460932	0.0118948949127
s	0.0041380820989	0.022331725765	0.0740291715077	0.163772294728	0.0937538800877	0.0565756651088	0.273987856792	0.175471183644	0.135940195971
ò	0.00309177003297	0.013261889055	0.0474886130026	0.082263727576	0.256376211363	0.0794614743696	0.188569589697	0.149106838315	0.180379903324
z	0.0192059626777	0.0151152371517	0.0445086323342	0.0652502878587	0.343448023788	0.108113338123	0.141684277332	0.143732766538	0.118941439108
o	0.0250862858926	0.0165508853839	0.0326583867781	0.0559340679529	0.431337131263	0.068460801041	0.137662242444	0.142123725513	0.090186465036
s	0.0112397697975	0.0101883976946	0.0243499545927	0.042441795651	0.425398752754	0.035135733347	0.183584934148	0.135069718504	0.132590940345
p	0.0229704490992	0.0109955301315	0.0146146118642	0.0216213975503	0.175194956585	0.0373804257823	0.401508491383	0.138463678835	0.177250456782
i	0.0266169996664	0.0102292116438	0.0127692656214	0.0184906755168	0.174268605528	0.0756642852608	0.520294783794	0.0590617846117	0.102604380927
c	0.0102820244221	0.0060494897146	0.0092028579938	0.0127391010923	0.143355213299	0.0712515031536	0.344537957565	0.349001513871	0.053580314309
c	0.00900842437403	0.00702924280487	0.0109365251179	0.0162706459508	0.190172632556	0.145107932451	0.148014933822	0.44646293229	0.0269967104363
è	0.00833573051801	0.00584811898496	0.0116364233593	0.0180979270503	0.209460026852	0.37383775415	0.099204672274	0.257458775097	0.0161205384788
t	0.029698270566	0.00421942954499	0.0050812517731	0.00929785408343	0.088511233284	0.580467371383	0.0523607494247	0.215074770032	0.0152890271596
s	0.0379783827553	0.00549366768166	0.00362390992437	0.00677964672781	0.081407079428	0.621546260461	0.0981043558082	0.112423551677	0.0326431053865
i	0.0139999369751	0.00419824036055	0.00390082450812	0.0050298549426	0.0702190018093	0.420928941487	0.281960385269	0.103152290559	0.0966104984622
t	0.00504371919837	0.00507331358685	0.00310885745371	0.00323843287753	0.0296299828298	0.178637115829	0.26471560734	0.376824700186	0.133728266154
s	0.00655421944946	0.00687834852895	0.00239925090224	0.00291381762251	0.0562733245033	0.13675624261	0.18605297803	0.435545088062	0.166626695385
e	0.00686696106649	0.00483295550965	0.00354517030075	0.00387724787417	0.0721223391678	0.147252574203	0.28306127601	0.224408740687	0.254032695128
g	0.00765729493883	0.0127573351699	0.00275233463358	0.00320512265806	0.0330747863893	0.0971399880677	0.219153053003	0.326063570229	0.298196521709
r	0.0243226159796	0.01881873339	0.0136482407445	0.0105539023527	0.0306451377964	0.0736560566892	0.137163735334	0.324727465076	0.366464123903
à	0.0246321900165	0.0102638477467	0.0172190458248	0.0123500336842	0.0285267543655	0.0530327442297	0.119713758445	0.430877063359	0.303384581301
t	0.0139841096955	0.0086005041989	0.0065196586516	0.00680699569473	0.0185054592218	0.24986456941	0.052274135315	0.510420627786	0.133023971434
s	0.0282373395652	0.013566666733	0.00502452435053	0.00846754729824	0.106983942407	0.398582059803	0.0505145309383	0.245108233929	0.143515191478
i	0.0273219609951	0.0106023685777	0.00582734478351	0.00775063626608	0.133512855136	0.250883106601	0.119491653646	0.20022900931	0.244381093826
</S>	0.0137958752076	0.00606913428885	0.00585600589175	0.00581438913304	0.074766974068	0.164011148301	0.165686816823	0.266567674655	0.297431996913
