 	il	muro	vuole	uno	specchio	</S>
o	0.478686499	0.0406342175	0.32524026475	0.10955081365	0.04064627315	0.005241865
t	0.17672268	0.0294835521667	0.398402124917	0.333136131217	0.0499272177167	0.0123282656667
ì	0.103021895667	0.0200087853889	0.379819498306	0.451721510406	0.0290989302389	0.0163293852222
c	0.0685993256023	0.0141569890296	0.305121755102	0.341856466802	0.262558057746	0.00770740123007
h	0.331753180914	0.00624941257653	0.129011797367	0.192382312067	0.338025948475	0.00257730423629
o	0.446073738305	0.0220869098588	0.244721135789	0.172016870489	0.113620654818	0.00148066874903
t	0.177691180235	0.0282878196196	0.30706219193	0.31031959683	0.171561407706	0.00507779558301
è	0.0809442608783	0.0342076328732	0.38588899731	0.301044022277	0.191564944335	0.00635015232767
l	0.201471754959	0.168169997624	0.40379055577	0.157585039759	0.0661410531117	0.00284166376056
i	0.246603826653	0.284861122541	0.27545724859	0.169022772253	0.0228952507039	0.00115983501819
n	0.107765211218	0.194002567847	0.207741372197	0.232973664084	0.248974756668	0.0085424409194
a	0.047084681406	0.326436636282	0.101702350066	0.189136884695	0.324756926056	0.0108824855065
n	0.026040249702	0.367443582294	0.0557223436553	0.124132314898	0.357679532519	0.0689819627022
g	0.116770045467	0.157115537631	0.0526753381851	0.213723131633	0.370941891173	0.0887740686341
h	0.299831225156	0.093300121877	0.107309306062	0.330761217211	0.133614441724	0.0351836776114
i	0.253516880252	0.039836553759	0.102953053354	0.22130698207	0.122743661575	0.25964287287
a	0.0848436693614	0.015070392433	0.0456385295513	0.0824769638567	0.287443970525	0.484526500957
l	0.0290019561979	0.00667995965767	0.0183080817171	0.0546288514522	0.570228200175	0.321152967319
ì	0.0128183301993	0.00822384368589	0.0147606946724	0.0483895628174	0.519718416725	0.396089156106
</S>	0.0100550037996	0.0106849603429	0.0172078613362	0.0313813849087	0.305778768362	0.624892028053
