 	dovevo	comprare	il	pane	</S>
ì	0.36232754115	0.2134668923	0.3053064725	0.0337694557	0.0851295992445
c	0.122067755483	0.407858930767	0.410546774167	0.0311337693667	0.0283927554812
h	0.131543916161	0.377536216922	0.451314398056	0.0292144486222	0.0103910336637
a	0.193411822054	0.416695062307	0.371822496019	0.0111141767074	0.00695645165457
n	0.124285935191	0.442551010769	0.37172830534	0.0564728622358	0.00496190530486
a	0.0420711613703	0.420378676923	0.46490830178	0.0709231394686	0.00171873682145
a	0.0146898549234	0.523818908974	0.41231997726	0.0485077552129	0.00066352323365
f	0.00550871824113	0.385886071325	0.45290711242	0.154211781738	0.00148633287122
o	0.067080293347	0.278834175442	0.436675487473	0.183469470579	0.0339405735904
r	0.0871342735257	0.201837724461	0.255942051491	0.175917543526	0.279168381197
à	0.0311149144186	0.0682519522337	0.088642105497	0.199687911175	0.612303077066
s	0.11427248564	0.0352894321779	0.064273452499	0.258125270392	0.528039312355
o	0.422260915213	0.039871900726	0.0656652171663	0.235562881297	0.236639053452
t	0.423888244438	0.031059298042	0.0366722473888	0.363665984932	0.144714237151
o	0.430876154179	0.0302388124807	0.0377070857963	0.406116287977	0.0950616695503
t	0.432660961393	0.0293252428936	0.0365347895988	0.340447535659	0.161031473683
s	0.240285183798	0.0183216833645	0.0546327241996	0.449293768553	0.237466671228
o	0.185853006599	0.0144298356215	0.0595043808332	0.304699324851	0.435513487076
m	0.073015826333	0.0652096473738	0.0415629623777	0.373954720284	0.446256838925
ì	0.0254381298243	0.0816980786556	0.0347150650526	0.425334990095	0.432813706208
</S>	0.0128043182821	0.0408667436243	0.0174532299163	0.287145020047	0.641730653104
