 	se	vieni	alle	sette	se	no	non	vieni	più	che	non	mi	ha	</S>
a	0.145976945253	0.014146086905	0.0497211625	0.48158257	0.05892521478	0.135119918003	0.063704634931	0.0040760658	0.0247445954575	0.0057092961	0.00756630246	0.0045629155	0.0015492109	0.002615072575
n	0.0508697896867	0.246097255635	0.0553568255	0.450126221433	0.0196971950933	0.0451518288163	0.0212886445977	0.0114250259333	0.0257675961242	0.00413602233333	0.00456886156	0.0125474981667	0.00158368853333	0.051383543475
è	0.0201632347289	0.622506751878	0.0458336541667	0.155610671411	0.00662025789143	0.0151602336611	0.00714876443083	0.0124263164778	0.0261071263864	0.00348167499244	0.00346496899367	0.0128703733456	0.00098169940311	0.0676242796583
r	0.010917693643	0.525864610626	0.246534572389	0.0997912299703	0.00235874166081	0.0051639371427	0.00244865587188	0.0082755929926	0.00955243644047	0.00262055114548	0.00270136203822	0.0386048917385	0.020162323893	0.0250033718194
t	0.0120751382143	0.485004343542	0.30581518213	0.0786211869901	0.0010052916636	0.00211512057757	0.00099380466396	0.00983988699753	0.00533711788016	0.00278314271516	0.00303767974607	0.0525296082462	0.0265832924977	0.0142591530398
i	0.0646426280714	0.673033351181	0.17028705871	0.03470047233	0.0005303116912	0.00103537849586	0.000486754294653	0.00820874066584	0.00313790149005	0.00144212517839	0.00170327732202	0.0233231989487	0.00898204445923	0.00848672657993
s	0.0818622910238	0.55129255706	0.17092457957	0.0500474437767	0.0009522141404	0.00155933795195	0.000555484628218	0.00997129422195	0.0128438019267	0.00856962316613	0.00609249811401	0.0379772665162	0.0317261962464	0.03562539876
e	0.0717561486746	0.346600705687	0.326543146523	0.0702412879256	0.0019609130468	0.00243943341732	0.00152229110941	0.0149833647406	0.0166537825756	0.0111920233887	0.00792126490467	0.0439378816054	0.0394691664955	0.04477858632
s	0.0646911982915	0.343605438562	0.336873222174	0.0580111126419	0.0025274646156	0.00309002513911	0.00262595593647	0.0391543415802	0.0139863097919	0.00892176879623	0.00614825116822	0.0315466649685	0.0268123465785	0.0620058821733
e	0.0547100181638	0.311354882854	0.354984414058	0.055703982214	0.00755331053853	0.0063801452797	0.0100902456455	0.0522919538601	0.0144664554306	0.00841914076541	0.00581578855607	0.0276196551562	0.0228271408595	0.0677828401578
t	0.0521543297213	0.205876720951	0.351479681353	0.056846722738	0.00942982471284	0.0114717000932	0.0172663358818	0.04349572062	0.0265414016435	0.0105568330885	0.00870199168536	0.0246511182187	0.0355902939532	0.145937319486
t	0.0328960869071	0.221477500317	0.124150934318	0.0345590844793	0.00466840527095	0.0126375300311	0.0158755512939	0.03543747854	0.0596273865478	0.0213531453628	0.0241699852285	0.0607064927396	0.0438173419844	0.308623076495
à	0.042825194969	0.204717416772	0.126835998639	0.0163770617264	0.044145214257	0.012098254677	0.0268552447646	0.102954621847	0.0561344101826	0.0207537514543	0.0263686404095	0.0610771939132	0.0190566294181	0.239800355002
a	0.0501472586563	0.134945073257	0.167461124213	0.140936721242	0.0695365927523	0.0380747532257	0.0800718349215	0.128664447282	0.0336448717275	0.0203046571514	0.0190980001365	0.0251401059711	0.0116940015627	0.0802805574907
n	0.0394046308854	0.0824487587523	0.101269111738	0.179108073014	0.0363568700841	0.0427311371752	0.0812727374405	0.0585959664273	0.0230255728092	0.0193666769171	0.0162719417122	0.025473554657	0.124870272521	0.169804705484
d	0.0930377639618	0.0871500342508	0.0407377955793	0.0614568627047	0.0129320552614	0.0159833668251	0.0292811646135	0.0286943938091	0.0143243221697	0.0208351861724	0.0329055435707	0.142128143886	0.17243173684	0.248101635161
e	0.115157966654	0.15897801275	0.0471301978598	0.0285506296682	0.0268560641538	0.0149916426084	0.0345706445378	0.100711125603	0.0328548497232	0.0249764880575	0.0397023075236	0.170410739295	0.07322769098	0.13188163742
m	0.0877843025513	0.158309937717	0.0540706599533	0.0611588495561	0.0331805473846	0.0181531162028	0.0355033944793	0.122524713001	0.0375380365744	0.0384400326858	0.0474430475079	0.069123775765	0.17885987636	0.0579097291733
i	0.0827973458504	0.072224381039	0.0582365206511	0.069184002852	0.0394479101282	0.0266849667343	0.0649797477931	0.0805011521337	0.119053137191	0.0466082582286	0.0533893211693	0.037147098255	0.21549385812	0.0342523361244
n	0.0424380705501	0.0454822273463	0.0535973918837	0.0374603129507	0.0422315640427	0.0290004599114	0.0771747202644	0.0687780804446	0.14404149063	0.0286094687429	0.0297772763898	0.029145140085	0.285709885373	0.0865539341081
d	0.101021032117	0.0455413744488	0.0212627494279	0.0227200643502	0.0169636472809	0.0142475249705	0.0297118118881	0.0269014641482	0.05151414911	0.0196633132476	0.0306364641299	0.124111465695	0.328842350124	0.166862608036
è	0.120732946906	0.0843037781496	0.013934359276	0.00870416081673	0.0158492416936	0.0091862883235	0.0237247414294	0.128830452316	0.0536189437033	0.0330707967492	0.0439757333766	0.209684435232	0.133449813241	0.120934338612
l	0.0683901071687	0.0692842233932	0.035254582092	0.00583114783891	0.0219556245645	0.0135913174412	0.0239213489765	0.161838926439	0.118874634568	0.0823875879164	0.0794757984589	0.143272012411	0.125060435947	0.0508622734707
a	0.0574000343896	0.0603906464744	0.043824301364	0.0047483226463	0.0184526005215	0.0166203831471	0.0234937961588	0.069167777813	0.299083434856	0.100353509305	0.0901920608196	0.063217135137	0.122628732316	0.0304272548236
p	0.0390291847965	0.0573194604281	0.0255537631213	0.0193159883488	0.0152578268405	0.019111709049	0.0229978990529	0.0380255914377	0.298130719619	0.0875911197683	0.0830230702732	0.037489690379	0.224080474439	0.0330734649412
l	0.0632082715988	0.0233490280794	0.0144892377071	0.0235901089696	0.0101663011468	0.0151069258163	0.011645459951	0.0142473959792	0.10969088654	0.0857973165894	0.115493418758	0.169739611793	0.274469198813	0.0690067879804
è	0.0599474973663	0.0416670750265	0.00873753156903	0.00893469837653	0.00828011258227	0.00825925523877	0.0114785412503	0.0706365953264	0.0679435475133	0.0849629668631	0.114424236253	0.309665153931	0.137843680271	0.0672190646601
o	0.0254285842888	0.0437296657255	0.0285967948563	0.00776249615884	0.0308426135274	0.0159017089129	0.0601839304168	0.0953460734421	0.0589594185044	0.089211423621	0.0800575004177	0.21142210631	0.22037542009	0.03218223722
k	0.0137679977296	0.0148846205918	0.0346617681854	0.0216957122196	0.0535156828425	0.035653548971	0.0730309301389	0.0393495510807	0.0313151290681	0.066580179207	0.0525213811392	0.07486975197	0.46898538003	0.0191683480733
a	0.00658431120987	0.00993237766393	0.0158080510618	0.0263974349065	0.0508111542808	0.0543683429903	0.0884518500463	0.0360222899602	0.140039296589	0.061101639069	0.0469081830464	0.0398283908567	0.40880018751	0.0149464643578
e	0.00369304733229	0.00875433088798	0.0134080214539	0.0137003431688	0.0637094380936	0.0439163193301	0.104993045682	0.11905978132	0.177613250863	0.069749401023	0.0461856210155	0.0406651556189	0.27123122667	0.0233209831193
m	0.00420477703976	0.00400921572933	0.0287665464846	0.0393416544229	0.0723714380312	0.0259591624434	0.053627691894	0.12949983444	0.0683251889543	0.074553155341	0.0506890303385	0.045488552873	0.366296585557	0.0368671633731
è	0.00469916251325	0.00479120884311	0.0326388898282	0.0483094804743	0.0549487223437	0.0225695064811	0.0536515199647	0.147997938813	0.0447634239848	0.0891034367803	0.0633234167795	0.0982987419577	0.302682948519	0.032221615791
c	0.00198854457108	0.00500371311437	0.0159651605761	0.0502689591581	0.101781968448	0.0544309001604	0.0507247826549	0.149164239504	0.0319983262949	0.0632690597268	0.0437827829265	0.0981791592859	0.317051616173	0.0163907900637
h	0.0673541434237	0.0141211952048	0.00723199112537	0.049701087086	0.104946646916	0.0610310511201	0.021768750885	0.050524633168	0.0381020227316	0.0377476313756	0.0447782849755	0.0845641917286	0.333827948724	0.0843004291546
i	0.0899608698412	0.0192993992016	0.00642956800846	0.0169813131753	0.037177049872	0.02259368144	0.0118776382617	0.0350068678227	0.0488866205772	0.0499323544585	0.0582047449918	0.11127630391	0.265078536241	0.227295073052
</S>	0.0463339179706	0.0134853323008	0.00729989350423	0.00895019675765	0.020898110136	0.01224462072	0.00744641758085	0.0440456489114	0.0380489897886	0.0586184222292	0.0517777574959	0.103146341955	0.291834933121	0.295869456526
