 	le	melanzane	devono	girarsi	dopo	le	cucini	</S>
e	0.05902114885	0.4967695785	0.202326781825	0.134422815105	0.0775026754365	0.014874919	0.00117943866	0.01390263935
m	0.15039992885	0.5531287095	0.090718456825	0.0503503767717	0.0344077997698	0.0934407523333	0.0214820427267	0.00607192768333
a	0.245091739617	0.4838069865	0.075158707275	0.0237852245906	0.0200809722099	0.118747409444	0.0287806755089	0.00454827689444
r	0.165764851206	0.4452445255	0.0979553390917	0.0360553788635	0.0618120220233	0.055403610148	0.044854893103	0.0929093806315
a	0.113706021735	0.464212455167	0.104066436364	0.0389140155212	0.0757010384711	0.032393810846	0.0497249816877	0.121281225244
n	0.0861844439117	0.461935641722	0.0787133921213	0.0290310277404	0.14939549062	0.0244656727453	0.0422571912159	0.128017106781
g	0.128435131304	0.332047033907	0.110100700707	0.0325173429135	0.187202778207	0.0247467619151	0.0538438594053	0.131106343594
i	0.179657970435	0.476858034636	0.159099916902	0.0180354954045	0.0757278515923	0.0119929458384	0.0332458482684	0.0453818957647
à	0.109255749478	0.403325228212	0.125110022301	0.0071467754015	0.0253222026514	0.298550279479	0.0149342922228	0.0163554299549
n	0.0992705724927	0.300068322737	0.0611775461003	0.00343920363383	0.0146412548145	0.420477059826	0.0845043174076	0.0164217044516
e	0.106174357498	0.287192470912	0.3000485807	0.00367880987794	0.0140014542715	0.168062915509	0.105308259656	0.0155331345605
è	0.049821246266	0.145773433637	0.376812253567	0.00755987062598	0.0076534007205	0.36663943407	0.0394800722387	0.0062602667635
n	0.0423842658553	0.144262364546	0.142331956189	0.00653834604866	0.00918527553683	0.47657708469	0.152080929246	0.0266397587545
e	0.0457291796184	0.150558831515	0.31448781373	0.0106601475229	0.0556689278456	0.20446008393	0.185987698349	0.0324473212515
s	0.0279378508728	0.0795748238383	0.373270484577	0.013453812741	0.0767677986152	0.14810238701	0.17035595805	0.110536877417
e	0.0166672041909	0.0466933449461	0.294063084859	0.0270675424803	0.184108622205	0.12980591117	0.16500908875	0.136585192826
g	0.087643975297	0.0488669486487	0.257870187286	0.0302075555468	0.209783012068	0.0856594542233	0.21251540565	0.0674534946287
i	0.110283019966	0.0469259988829	0.179357128095	0.0597195179023	0.248832565356	0.0808656697411	0.229010724217	0.0450053956096
r	0.0445367028553	0.022671283961	0.153206693032	0.0695830562741	0.261364733119	0.050307188247	0.267805763739	0.13052453927
è	0.0223658899784	0.0132342975037	0.060024581344	0.180488499065	0.0919400987063	0.161885594416	0.309193381246	0.160867639423
t	0.0207896883528	0.0118988886846	0.056706650448	0.261536719688	0.187490262569	0.220858129805	0.169578453749	0.071141246141
s	0.0545948201176	0.0244611365615	0.115691776816	0.138194727563	0.224350351523	0.129379044935	0.26557155125	0.0477566087137
i	0.0527456916892	0.0223830942205	0.130651012272	0.122551050188	0.223036271174	0.140196368312	0.27668145975	0.0317550425712
d	0.10883126888	0.0241442947735	0.070528709424	0.110726108029	0.215744303725	0.136583081437	0.30491163925	0.0285306161904
ò	0.127446705237	0.0239309535912	0.0300408441413	0.089556830643	0.0882062612417	0.145870699146	0.46654588975	0.0284018613968
p	0.0769767640223	0.0143499115304	0.0370515637138	0.191228996881	0.102740660414	0.164307396382	0.386718689917	0.0266260484656
u	0.0604323357074	0.0125150208435	0.0683226912379	0.23597008896	0.210224063471	0.143190118794	0.229616021972	0.0397296904885
e	0.0205441401658	0.0057867249045	0.0558315170393	0.142907998553	0.189417005957	0.153680452931	0.372860822657	0.0589713668295
m	0.0444563139519	0.0117548762582	0.0209722059731	0.0488357553943	0.0751396297857	0.13252005631	0.601182690886	0.0651384939432
a	0.052447582644	0.0137245555994	0.013253970491	0.161216852108	0.195560656262	0.0963136761033	0.421488713529	0.0459939683144
r	0.0209301158747	0.00581419504647	0.00889689093033	0.198423812361	0.225671711121	0.0524332427678	0.42132035441	0.0665096081048
è	0.0103944538882	0.00313571014549	0.00397413171011	0.0842509167783	0.0787862900737	0.0531484079893	0.682364138137	0.0839458850349
i	0.00369537082607	0.00118654222516	0.00197693672004	0.0477991562594	0.0318309434246	0.0898104876631	0.759607646046	0.0640928706783
</S>	0.00216968731303	0.00076717418258	0.00117808438502	0.0263450776297	0.0191989358123	0.102107378832	0.782526243023	0.0657074003391
