 	è	facile	che	stanno	ancora	svegli	</S>
è	0.469019493115	0.27490350575	0.1520421945	0.05112248025	0.00927946265	0.021872732	0.021760154115
f	0.185112753115	0.322761151917	0.210879654833	0.14584023675	0.0594147158833	0.0661792206667	0.009812247615
à	0.146461297705	0.231399670639	0.297698444944	0.17819707225	0.0724866474611	0.0682139023222	0.00554291015967
c	0.145574722568	0.318499410213	0.289681060315	0.11040211575	0.110561214654	0.0230772504674	0.00220417457456
i	0.242488364189	0.345190206738	0.199514198772	0.0800698835833	0.123174896951	0.0083940967158	0.00116833374485
l	0.235061634296	0.191728420913	0.146008171591	0.0562880805278	0.354635374384	0.00991412220527	0.00636418673495
e	0.180171640999	0.153770175638	0.15201634253	0.0632829178426	0.432232809861	0.0102733928351	0.00825272426832
k	0.1617103977	0.141294610879	0.15378063061	0.0636554123142	0.44948095502	0.0109324163784	0.0191455941128
a	0.0630249026	0.068923919293	0.112810103303	0.225368652138	0.487321655007	0.0194087371261	0.0231420602043
s	0.0301657882	0.042006608631	0.099136194201	0.284601696379	0.427851355002	0.0285794347087	0.0876589479014
t	0.0115185758667	0.027292085077	0.035056642367	0.110775783126	0.436440695001	0.0247940704362	0.354122145967
è	0.0348524237556	0.0501361550257	0.144078425322	0.184203596375	0.210487504334	0.0111673576454	0.365074544856
o	0.0462251222519	0.0489476493419	0.189293021774	0.312274208792	0.212237464111	0.0653952995151	0.125627261152
n	0.024634525084	0.0251112674473	0.0747765314913	0.220222133931	0.344906854704	0.089466906505	0.220881813717
e	0.027537339028	0.0270307001491	0.10508065473	0.278295148977	0.269364850568	0.037514328235	0.255177026572
a	0.0237386056227	0.022366897593	0.11473944751	0.320729127659	0.310120882523	0.111609175478	0.096695890524
n	0.00802485285423	0.00767735333433	0.0390731993167	0.133004383813	0.313045590508	0.151741694493	0.347432913175
k	0.0231354019847	0.0418402720381	0.0199772673189	0.0695359261977	0.153302978503	0.0689393454977	0.623268804392
ò	0.0586678193282	0.0597528656794	0.0377478591063	0.202561693733	0.141228891501	0.0791866964992	0.420854212797
r	0.0804010444427	0.0374356468931	0.0494854663688	0.225177701578	0.2659952305	0.1299813355	0.211523615599
a	0.0659457544809	0.0298632869644	0.0654337787896	0.317858764193	0.287922340167	0.0933502889667	0.1396258052
a	0.0308678277943	0.0164225776321	0.0580598914365	0.347932521731	0.199424096722	0.276487066789	0.0708060250667
t	0.0110030290321	0.0056331926947	0.0195466722655	0.118926950444	0.148414860907	0.35056737893	0.345907915022
s	0.0128024064774	0.0039293324049	0.0105727853685	0.0683127316813	0.113672308969	0.13565283531	0.655057621674
ù	0.0127924126658	0.0032291749333	0.0075778484495	0.0580392142271	0.117214859656	0.345309167437	0.455837358225
n	0.0115557887286	0.00445726110943	0.0097057304765	0.028382567509	0.115368276552	0.518697122479	0.311833257075
n	0.0826068385762	0.143651871036	0.0359741924922	0.0177263429363	0.110426350851	0.291767136826	0.317847235692
i	0.0992386700921	0.186735085122	0.0378424568807	0.0156301403121	0.12938782895	0.329477624942	0.201688161897
t	0.223304213931	0.166257399817	0.0324898503436	0.0100626797707	0.122981679317	0.332702103981	0.112202038299
i	0.26559418281	0.159566654556	0.0319460627812	0.0196994322569	0.0665917037723	0.121995060327	0.3346068771
</S>	0.134407608655	0.080054434203	0.0180659273906	0.0323512651284	0.0619279933862	0.0767619251635	0.59643083855
