 	vado	cercando	un	forno	che	fa	rustici	</S>
p	0.628701715	0.313398885	0.0049487119	0.002326184769	0.0050127705	0.01514590715	0.01525284685	0.01521294886
à	0.533328295	0.434967838333	0.0067716664	0.000956218519	0.00478547236667	0.00566855688333	0.00658535078333	0.00693659232667
o	0.381722676667	0.429407079444	0.0325427173	0.0305640301563	0.0124560863222	0.0100033953611	0.0942399828611	0.00906404690889
c	0.166194081556	0.423243033148	0.0443208927667	0.0418116275854	0.182186928107	0.011340666997	0.122896185554	0.0080066197583
e	0.073645934852	0.545605194383	0.0762032745889	0.0159201626285	0.236660078369	0.005413861109	0.0427577914513	0.00379372237477
r	0.0395557356173	0.458521535794	0.100421706196	0.0085444551095	0.16676988179	0.0392904962697	0.0309620654838	0.155934116458
k	0.161613639206	0.249125552931	0.0913128333987	0.0127145520365	0.19446701393	0.0540945602566	0.0265289758279	0.210142846486
è	0.434230029735	0.22431463431	0.0847755144662	0.0113833826855	0.137653859643	0.0232694469355	0.00955282331597	0.0748203006387
o	0.389555684912	0.176474461437	0.124089644822	0.100190979568	0.089432052881	0.0170484559952	0.0754058151453	0.0278028985229
n	0.139347558237	0.110356675812	0.128783752941	0.129777273209	0.295000162294	0.0278367393317	0.122199721715	0.0466980970076
t	0.0655673033457	0.0814326272707	0.076510695647	0.0479186097563	0.555050620765	0.0526221987772	0.0661654118383	0.0547324996692
a	0.0582957241152	0.12625314909	0.234746585216	0.0209295234854	0.457050716922	0.0526054305924	0.0243719494461	0.0257468790564
è	0.0400443040384	0.111028985697	0.305010805072	0.0209288760618	0.362533602307	0.0769314545308	0.0402750807154	0.0432468768521
n	0.0180932663461	0.0486295832323	0.164135868357	0.0227758746873	0.409172167436	0.0967822615103	0.181939323572	0.0584716509507
a	0.021023233782	0.0590975530774	0.279451092786	0.0521801942291	0.292639752479	0.0534280838368	0.207734866191	0.0344452319836
f	0.0235083289273	0.0630908740258	0.299229768929	0.060947555743	0.205269957493	0.145467011279	0.17746571373	0.0250208343279
ù	0.0135972174091	0.0315931613419	0.134698897643	0.134255019581	0.252795469164	0.219141940426	0.180059469577	0.0338588641093
r	0.0255429662364	0.0179683567806	0.0887326792143	0.178068143194	0.248901136388	0.164296356809	0.234820208192	0.0416701487031
n	0.192228213745	0.0238479059269	0.0469604764048	0.080819949598	0.240083732129	0.15147478227	0.234273915064	0.0303110038677
o	0.227559352915	0.022473366309	0.0920602821349	0.070476255066	0.343794544043	0.134114807423	0.0886353583547	0.0208860569226
k	0.0939336026383	0.036666742103	0.102880035045	0.066196612482	0.442842564681	0.0821143978077	0.156142130452	0.0192239641409
a	0.0500831514794	0.0415763723677	0.103499462682	0.0886786816207	0.430001414894	0.0701713112692	0.186762112484	0.0292275028803
k	0.0270323604265	0.0313987771226	0.103683807127	0.0962078183802	0.353036464965	0.105121170423	0.243300176495	0.0402194252934
à	0.0182731974022	0.0255155219309	0.0409511379423	0.0799350306334	0.234042738322	0.150267960141	0.380224678832	0.0707897317645
n	0.0335146370607	0.0122614202003	0.0221791766474	0.0809082005445	0.131549836107	0.19030849338	0.437117026277	0.0921611772548
n	0.296433955687	0.0132363577334	0.0125343792825	0.0365479815148	0.085765235369	0.168397341127	0.334882397759	0.0522023155516
i	0.356843519496	0.0102642594445	0.0148698311608	0.0308780261716	0.125553285123	0.213130243709	0.159326471586	0.0891343449839
r	0.123127396765	0.00971581534817	0.0149439271203	0.0259172893799	0.156195469708	0.196182859236	0.363574507195	0.110342735995
ù	0.0451139775137	0.00923236135939	0.00674836510677	0.0118561344493	0.0943962989027	0.090740642412	0.586733035732	0.155179176332
s	0.0254685817632	0.0045781220298	0.00545723593559	0.00821211591643	0.0513386766342	0.0907570641373	0.612819245244	0.201368953444
t	0.251273527254	0.0116493043433	0.00452331297853	0.0228150977388	0.0411443028781	0.103122388046	0.457175465081	0.108296595448
i	0.316248349765	0.0126784406478	0.00550259575951	0.0284804435796	0.0594510469594	0.178472444015	0.216715371694	0.182451274783
k	0.114506829602	0.0146521450826	0.00606615191984	0.0114064190265	0.109319246986	0.171846018005	0.357849177231	0.214353973594
u	0.0475449596007	0.0154159096942	0.00810426597328	0.00818239684217	0.126670662329	0.155301039335	0.41202481241	0.226755919865
</S>	0.0243500959004	0.0080843683471	0.0117462154866	0.0105601489211	0.116541861165	0.219106094668	0.274637106205	0.334974079933
