 	ho	scritto	una	lettera	al	mio	fratello	</S>
è	0.4327947595	0.1104168238	0.32047143655	0.06263547925	0.0442227045	0.00394289563	0.0056601651	0.019855763585
g	0.232438182833	0.141679167933	0.352213940517	0.20899222975	0.0283609435	0.0136592589633	0.0139016404333	0.00875462825167
r	0.181086610278	0.276896449311	0.256640581839	0.21989487135	0.0205035138333	0.0215194119878	0.0161362057578	0.00732231428389
a	0.218810986093	0.408433346437	0.24585301728	0.0921739138833	0.0110479816778	0.0134214078959	0.00545908037593	0.00480025316796
t	0.229581272031	0.383965508812	0.16094727376	0.0481874384711	0.0158536459593	0.016618730532	0.0132551279686	0.131591006929
s	0.0917809021103	0.445377579604	0.21452025592	0.0162914088337	0.0173803435198	0.021409438844	0.0158332349695	0.177406833643
a	0.0522847988034	0.479538813201	0.35825093864	0.0180787524446	0.00745028037327	0.0155227736147	0.00549769715317	0.0633759338477
è	0.0387708395011	0.317319861734	0.488881306213	0.0201262411482	0.0518029244578	0.0584761618716	0.00277548476772	0.0218471315692
n	0.0235565857337	0.207072211245	0.441225128738	0.0185855513827	0.0773439624859	0.0936602506239	0.0763076734559	0.0622485795097
a	0.0451926995779	0.173167448748	0.243081786246	0.266137046461	0.0384681105286	0.0572997028746	0.100475501385	0.0761776673366
n	0.044930682526	0.0785078942493	0.118191180982	0.339035966554	0.0150775888095	0.0256492156249	0.105688074028	0.272919393279
g	0.038508057842	0.0532386977498	0.0534837085607	0.114233235651	0.0266565785365	0.0507714172083	0.114348707343	0.548759631093
r	0.037271414614	0.0542050042499	0.0350734150202	0.0386951973637	0.0428556935122	0.0879070057361	0.0532547171143	0.650737597031
à	0.017458729338	0.0497254364166	0.0957075011734	0.0153458008679	0.0491831561707	0.270755445245	0.0260109742381	0.475813005677
m	0.0552544015793	0.0557648548055	0.118714902058	0.00801481315597	0.0486803353902	0.307269837082	0.145230964613	0.261069908559
m	0.12605016386	0.0538545076018	0.055886369686	0.00582098491866	0.162793538463	0.176729577694	0.191811662204	0.22705320952
a	0.114320941287	0.0892404425339	0.167277560562	0.0175576446396	0.214922218154	0.175260799231	0.0735628666347	0.147857535173
a	0.0509816994957	0.088048498978	0.207322180187	0.0220322655465	0.105030225051	0.14285538641	0.283183007445	0.100546721391
d	0.0313142802319	0.038787495126	0.0847021863957	0.0106242025988	0.052362467017	0.08409806047	0.623350682482	0.074760594797
r	0.0499743780773	0.030518929042	0.0387483844652	0.00388353501627	0.0477477026723	0.182200685157	0.488038316494	0.158888048266
e	0.0439294500258	0.022486178014	0.0261561741551	0.0613576390721	0.0466801048908	0.303602868386	0.237722077831	0.258065516089
f	0.0340704440086	0.0170917710047	0.0158661682184	0.0802703322578	0.0253405067969	0.192939972795	0.318792889277	0.31562788203
ù	0.0297488616695	0.0148870481682	0.0130191149061	0.0348497806531	0.017155499099	0.273250870932	0.331050886426	0.286037917343
m	0.0906119408898	0.0109649082227	0.013681095202	0.020106849151	0.0231138723663	0.309939261977	0.294956405475	0.236625692448
m	0.190343126963	0.0149174624076	0.009400697634	0.0109952486503	0.0846621997888	0.168593445659	0.288611308492	0.232476510816
u	0.145031887321	0.0180378894692	0.016377251878	0.00790044898343	0.100496909596	0.156473551886	0.191775524497	0.363906496939
</S>	0.0743678961605	0.0174165797346	0.023686053439	0.00446034264171	0.056984674298	0.145799830943	0.151733514748	0.52555104847
