 	mia	sorella	ancora	non	è	venuta	qui	</S>
t	0.2860722	0.54698529	0.105028195	0.0104236051	0.00461368925	0.0137107955	0.00539668765	0.027769534175
i	0.181427743333	0.721822426667	0.0618975916667	0.00881231893333	0.00429794778333	0.00952845896667	0.00263283980667	0.00958065342167
n	0.129255089111	0.516655332222	0.0639258472222	0.0807273934778	0.115025993794	0.0278560821222	0.00115949068222	0.0653947457206
a	0.0663695657037	0.506869607407	0.0539041857407	0.103229592159	0.151322736765	0.0337183672874	0.000655380809073	0.0839305677869
d	0.0354825562346	0.478880838836	0.0319579905802	0.0379446878863	0.057389260755	0.328073522342	0.00134083679469	0.028930341709
r	0.209728635078	0.225222485979	0.0435988488601	0.0325758787954	0.0407965209183	0.427549482781	0.00195101579823	0.018577175803
e	0.384964731693	0.31605408866	0.0586149429534	0.0494434635985	0.0307357257394	0.144094711044	0.00106056659008	0.015031780401
f	0.248980204231	0.281608518853	0.0378515960511	0.0360031893528	0.0164696713465	0.371083031798	0.00140740212069	0.006596382867
f	0.13925165841	0.111127017918	0.048614025417	0.0321387792709	0.0847187887822	0.501616797266	0.0340185219736	0.0485144105557
ì	0.219437956137	0.111898554973	0.107606926806	0.114185751757	0.117962169594	0.222861068289	0.0438821384079	0.0621654263852
m	0.221070738712	0.116373764991	0.122653642269	0.142785417252	0.135340993198	0.163293605296	0.0732314325526	0.0252504036617
m	0.156083026237	0.0783629583303	0.159845877423	0.086477009084	0.259330141066	0.162343720432	0.0848975275175	0.0126597482872
u	0.181739278746	0.116043182777	0.165777579141	0.133887799695	0.293060250355	0.074119966744	0.0302331599975	0.00513878072907
a	0.136405734355	0.110522271492	0.114969844714	0.166814886565	0.273496820118	0.124748030181	0.0657665941575	0.00727582014302
n	0.0545595085583	0.0452179983973	0.0789256505713	0.119620325522	0.320498103373	0.19260216006	0.149141498052	0.0394347637143
k	0.154883521853	0.0463747451324	0.0757831108571	0.0912274385073	0.325270491124	0.127993583353	0.131940513351	0.0465265876381
ò	0.222619507284	0.0765203600441	0.128994600286	0.141379222836	0.261588833708	0.077494859451	0.063966603117	0.027435989946
r	0.127328465761	0.070482159348	0.146266696762	0.156016118945	0.200377977903	0.204126431484	0.071984941039	0.023417208982
a	0.0642759862537	0.0538674757827	0.117598902254	0.195898634315	0.262137439301	0.224802764661	0.0654488440963	0.0159699786607
e	0.0334373064812	0.0412012850409	0.0662229608847	0.192736716105	0.245431429767	0.20225435572	0.202021789782	0.0166941638869
n	0.0113529134237	0.013972724807	0.0246624233616	0.0682386632017	0.096031779389	0.198667841907	0.346697123261	0.240376537962
ì	0.00797850634123	0.014457446949	0.0225484607205	0.0747415842339	0.0482668919297	0.0751826976357	0.34264275442	0.414181692654
r	0.0197777661137	0.0203761276497	0.0256331812402	0.082221480078	0.0373013383099	0.0701998808786	0.473311404807	0.271178848885
t	0.0947999520379	0.0196960645499	0.0202042487467	0.0383258703593	0.0396781044366	0.0852216966262	0.572706531602	0.129367544295
e	0.108614240246	0.01426845285	0.0178658629156	0.0294767697864	0.0952911781455	0.139142120542	0.388348197201	0.206993194765
e	0.038118922735	0.00548481959833	0.0093505605152	0.0214013415055	0.0925098048485	0.154875178181	0.4398371224	0.238422288255
t	0.013350728598	0.00227119364778	0.00324052161507	0.0075649919785	0.0317802761162	0.0734669628937	0.6898237608	0.178501609418
t	0.0175657261327	0.00387865934926	0.00184810730502	0.0040660726595	0.0124823754054	0.0308622131312	0.724461766933	0.204835096473
ù	0.0187990746442	0.00425672638309	0.00156946472501	0.00428748145317	0.00807821856847	0.0279701877104	0.542073628978	0.392965222158
</S>	0.0101048032221	0.00255287759155	0.0011395774975	0.00468019542658	0.00775184793424	0.0359333288552	0.350039804489	0.587797561079
