 	devo	comprare	il	pane	ogni	ogni	giorno	</S>
è	0.01583552925	0.0147261881	0.3853557645	0.357277925	0.06716097935	0.10578443645	0.0027445036055	0.0511147045455
n	0.00667113485667	0.0382590244333	0.673082174833	0.204892485667	0.023116882997	0.0355904882847	0.000915683446077	0.0174721515788
a	0.00774983489222	0.0888178068111	0.777986271611	0.099199705889	0.00774545950267	0.0118745896542	0.000305302691638	0.0063210794596
v	0.00879267176407	0.10004611727	0.75567495387	0.124940561963	0.00302665125756	0.00454935497607	0.000263578586248	0.00270617198653
o	0.154214419721	0.110546937423	0.559407764623	0.149041838654	0.0148019336525	0.00988100669202	0.000549942815416	0.00155615640218
r	0.203767068907	0.0890621681743	0.259887432208	0.0913561948847	0.0229439548842	0.0163121892307	0.00173310603847	0.314937837607
à	0.080085931969	0.0341395820914	0.0981459084027	0.0400313566282	0.137496385295	0.18831529841	0.00241669541282	0.419368816246
s	0.038515387823	0.0626772476971	0.0909610831342	0.252554306543	0.171356056698	0.241607898637	0.00166278119094	0.140665211059
o	0.0889240931077	0.231078625899	0.137081751045	0.346928742181	0.0622949804993	0.0844140397123	0.00118133845031	0.0480963932863
o	0.109447695369	0.256033893966	0.266013023682	0.170846945394	0.0684797001664	0.107060037571	0.0033399215501	0.0187787534288
t	0.0424761316897	0.103753996789	0.256334282561	0.0962237721313	0.0675076617221	0.113570862657	0.0043958595167	0.315737419143
s	0.0183939634632	0.076918671063	0.14187760552	0.249009736377	0.027582432574	0.0455397466857	0.0053212918389	0.435356539714
o	0.0293061141544	0.072819002021	0.10425800184	0.307612415459	0.071988437858	0.132204764562	0.0533547749463	0.228456476571
m	0.0536358070515	0.13257733034	0.200079250613	0.151227035153	0.092373124286	0.160873292521	0.0689872273154	0.140246956524
ì	0.0461038946838	0.161069610113	0.258459310204	0.112488396384	0.0742010164287	0.227966478507	0.0541727314385	0.0655385951747
k	0.0563411722279	0.072629948371	0.123126023735	0.0909699234613	0.0992779154762	0.365173536169	0.109443973813	0.0830375337249
u	0.0680303837426	0.0294890296237	0.0478746029117	0.0561954388204	0.0911741598254	0.295872182056	0.204035057938	0.207329171242
à	0.0350304489059	0.0119484653312	0.0231328389706	0.0327878026068	0.0495851195085	0.170882949019	0.471719109313	0.204913299547
i	0.0136766270936	0.00608597086707	0.0873747963235	0.0537596928689	0.0355180520695	0.113257098006	0.613388236438	0.0769395389823
k	0.0295988368312	0.0464480557557	0.198675732108	0.122691007623	0.0538594313565	0.109353809335	0.391234682146	0.0481384463274
u	0.0350520949437	0.0584075836186	0.162085773269	0.113119408208	0.0482379161188	0.100175739778	0.351206840715	0.131714665442
à	0.0138351242462	0.0201466550329	0.0633418706563	0.052526971736	0.0241701430396	0.0799117342593	0.595225856905	0.150841693814
i	0.0061451925804	0.00811927743763	0.0752720005521	0.0435292062453	0.0323294563465	0.0737703044198	0.690033098968	0.0708015466047
m	0.0197416774268	0.0583161061125	0.213365006851	0.0969307844151	0.0492555887822	0.0736256184733	0.445895626989	0.0428696685349
è	0.0227763757823	0.0737740008858	0.213776647847	0.100304804138	0.0331752369274	0.0546972278244	0.47588224633	0.0256134501783
r	0.0146378599008	0.0278744374769	0.0813893558457	0.0480602747127	0.0703435229758	0.238773519275	0.495191353443	0.0237296007261
i	0.0127938240336	0.0125821925823	0.0372228840562	0.0304765649362	0.0863441299919	0.297658059092	0.301324185814	0.221598086575
</S>	0.0077417431168	0.00630876392615	0.0186310986896	0.0152603365161	0.049556933496	0.162187378546	0.323997672907	0.416315993288
