 	i	bambini	non	lo	possiamo	non	possono	mangiare	il	gelato	prima	che	mangiano	</S>
a	0.0780986505	0.3272118142	0.137020905	0.12942694	0.0148058885	0.114846629515	0.0096655503	0.00468684495	0.056039578335	0.0629611466975	0.02893486205	0.015088119	0.005590362015	0.0156226851
p	0.0637125705	0.369333904733	0.115782122667	0.0976354556667	0.0805690321667	0.064434909515	0.0713873767667	0.01334414665	0.0390056876683	0.0248749263642	0.0107116855167	0.016269657	0.0128598633483	0.0200786611
e	0.0639888721667	0.297951394911	0.138835168556	0.146431287556	0.105173268056	0.049785127705	0.0882122050222	0.01341133937	0.0332882457631	0.0121702740174	0.0043653917409	0.00982494669667	0.0152828234161	0.0212796761667
t	0.0318612853889	0.238820687637	0.134257185852	0.146756761852	0.067591583352	0.043751020435	0.0724389777741	0.0189185079433	0.0907447557947	0.0288679752351	0.0037508246823	0.00706159692889	0.0172641291054	0.0979147491889
à	0.0415537861296	0.238146415212	0.094359878284	0.0910409466173	0.098865357784	0.040105123645	0.0793823935914	0.0214654571811	0.109897978705	0.0344299136914	0.00354458950063	0.00611737861196	0.0178618232075	0.123228984396
c	0.154229220377	0.311650695071	0.116008429428	0.100657522206	0.0925195972613	0.026081414715	0.0529355828638	0.0084595482937	0.0525580730083	0.0141930158435	0.00480873377341	0.00996886950632	0.0143097925748	0.0416195027987
i	0.194162578459	0.224433805024	0.149672669809	0.138564197402	0.115888933754	0.0458279082383	0.0381597766213	0.00767445763123	0.0334528315074	0.00745333965183	0.0052618558278	0.0114571504888	0.0135496919916	0.0144407541329
a	0.096297378653	0.200370575008	0.164980296603	0.230559182467	0.174818081251	0.0532265344128	0.0386249505404	0.00863962017708	0.0112472078671	0.00251175783394	0.00194827709927	0.0051827066496	0.0065126122972	0.00508077642097
e	0.034842395151	0.162115318003	0.135832642201	0.345561327489	0.13307769575	0.109121549804	0.0479278961801	0.00948757802569	0.0080066958157	0.00172738505731	0.00099231947309	0.0035198414832	0.0056264499324	0.00216090148366
t	0.0137277433837	0.0630254004343	0.088303074067	0.279001397496	0.0660501489167	0.135773878268	0.0366444313934	0.0126626011752	0.118767751605	0.0930564795524	0.00104921611103	0.00360936792773	0.0170162649775	0.0713122246612
o	0.00792555836123	0.0363332832448	0.107525431356	0.230420617499	0.0716692979722	0.116568221089	0.0252289937978	0.0124072247251	0.151712873525	0.122684498684	0.000902442244343	0.00313680867258	0.0192700569925	0.0942146719537
s	0.00561511292041	0.0301639817483	0.115028448119	0.218378573833	0.0799673426574	0.107163363696	0.0367827745993	0.0285802969084	0.160259194165	0.113198235061	0.00153312718878	0.00575844125419	0.0155291799975	0.0820419310512
ò	0.00461792344014	0.0236111029161	0.069542980373	0.147573112611	0.119993900886	0.0842162345653	0.1145077582	0.0607936856361	0.163010065548	0.110100259197	0.00270632066293	0.00724421758473	0.0140163268458	0.0780661219371
z	0.0141315578134	0.0249258046387	0.0646894841243	0.13212527087	0.168334553629	0.0800864735218	0.238399592733	0.082706035212	0.0633852883427	0.0386755000757	0.00347475148764	0.0107058680282	0.0411008367953	0.0372590022324
u	0.0163691636045	0.0193392735462	0.0621624153748	0.140237893623	0.132648325876	0.220335509841	0.208583548578	0.066948668404	0.0307075585142	0.0148740120086	0.00281181881588	0.0112355776027	0.0503309963551	0.0234152672808
m	0.115837988202	0.0669263595154	0.0937713951249	0.166967181208	0.0781283554253	0.252522250947	0.0857235198593	0.0298433319347	0.0235513562381	0.0074328423862	0.0142797262586	0.0200004614609	0.0356180495417	0.0093971969636
