 	la	macchina	vuole	riparata	dal	meccanico	</S>
e	0.4896923715	0.2091615066	0.0670141903	0.0848750418315	0.02388431348	0.11618801445	0.0091845995
m	0.195685178167	0.2214347642	0.0716945661	0.103039290611	0.278832960493	0.12082824715	0.00848501816667
à	0.133094336056	0.257262640067	0.0736145747	0.136270540204	0.348316273131	0.04538907414	0.00605253842889
k	0.259935572019	0.305332823356	0.114166161567	0.139250372735	0.160580800677	0.01755203007	0.00318219238296
i	0.464091190673	0.252410581119	0.115326157189	0.0600027595783	0.0977250676157	0.008261741775	0.00218248006099
n	0.356328272891	0.215712820373	0.082820704063	0.106984219193	0.215095683262	0.0126150090767	0.0104432714203
a	0.171199050297	0.294575093458	0.123128743021	0.128603305398	0.255163890421	0.0140810519156	0.0132488773801
t	0.109068890099	0.294584766819	0.12415667434	0.096362377466	0.25615287614	0.0513291935285	0.0683452630334
è	0.0616430553663	0.229812324606	0.14754132478	0.154332155822	0.25625179548	0.0637358017772	0.0866835217511
l	0.236581587122	0.224291242869	0.196988781593	0.132006704274	0.124196428593	0.0465993811934	0.039335815657
i	0.321115832374	0.209543728956	0.223031973864	0.0956604704247	0.0860669898643	0.0409397961511	0.0236411905057
s	0.160901937458	0.194570475319	0.193982493288	0.216395136808	0.153745393621	0.0503492728037	0.0300552844552
t	0.059614518786	0.0819347361063	0.0728565024293	0.271839502269	0.42189132454	0.0550883397012	0.0367750821517
i	0.026227880562	0.0628574807021	0.0701625201431	0.384423190756	0.418357461513	0.0201531774137	0.0178183270506
a	0.014641833854	0.053888620234	0.0750570427144	0.493567030252	0.254251063838	0.0933536828846	0.0152407870169
m	0.100104370285	0.0299659187447	0.0370695182381	0.301337895917	0.197658681279	0.304802874295	0.0290607946723
m	0.137491980095	0.0481842582482	0.023032550746	0.155238701139	0.28936983376	0.294084908432	0.0525978015574
è	0.0553684161983	0.0560305517494	0.0404406249153	0.32746726038	0.365723181253	0.107338768811	0.0476312335191
n	0.255774181566	0.0492881762498	0.0563863249718	0.331368933827	0.225370138751	0.0487713526037	0.033040963173
i	0.326999241855	0.0472099734166	0.0547141296573	0.340894594976	0.166398607917	0.0259454166679	0.037838091391
a	0.113867881539	0.0257662586155	0.0372680021858	0.377553422992	0.122930369972	0.277853580689	0.0447605094637
t	0.0433051171007	0.0118966700152	0.0143933226953	0.179585961331	0.060710701324	0.50428397023	0.185824270821
t	0.0351035680336	0.0222904620051	0.0123418028984	0.109937569444	0.087350681108	0.350424228077	0.382551670274
o	0.0396943213445	0.0236490936684	0.0125164932995	0.106959489815	0.102179580369	0.241845280692	0.473155723425
m	0.0507297937815	0.0145070038895	0.00783048869983	0.0765039532383	0.0566418377897	0.442506293564	0.351280601142
e	0.0755676245938	0.0167398909632	0.0159220068333	0.160933214379	0.0632502169299	0.426195353855	0.241391670381
k	0.0643778455313	0.0137792978877	0.0177748798778	0.188446304846	0.0598725907766	0.455462563952	0.200286509127
k	0.0714128558438	0.0179878195292	0.0095354798926	0.0750982016687	0.0280597510589	0.542212894651	0.255692978709
à	0.0699563227479	0.0180982346097	0.00736822923087	0.0678871905562	0.022010526353	0.390009098217	0.424670376236
n	0.208986661716	0.0230314173032	0.0289067663436	0.0541207981521	0.0177711441177	0.324694422739	0.342488758745
i	0.259663063905	0.0318145941011	0.0427246691145	0.138988597351	0.0409328430392	0.177286815913	0.308589386248
k	0.125465846302	0.0210580680337	0.0240356357048	0.166739465417	0.0465091892131	0.347394086971	0.268797699416
o	0.0815607337673	0.0104522187779	0.0115226002349	0.0755426857723	0.0246955936044	0.445765052324	0.350461107139
</S>	0.0508606718836	0.00635768703895	0.00774966111745	0.0675820693861	0.0229797653022	0.291356791162	0.553113333569
