 	vado	cercando	una	macchina	che	consuma	poca	benzina	</S>
p	0.655205215	0.2887817	0.001911107375	0.00456815152	0.001027767715	0.00050258975	0.00589002931	0.011553761712	0.03055967541
à	0.504845215	0.407677996667	0.0623116492083	0.00312492185333	0.002169351015	0.000600232243333	0.001970047296	0.00392613290867	0.01337446941
o	0.309292913	0.523077408889	0.0922575190694	0.0331243442844	0.00919376147167	0.00106945550778	0.00119240968467	0.0160694551662	0.0147227178033
c	0.130504304	0.412445958463	0.0410062312231	0.0428054140948	0.0699067831572	0.270244209703	0.000929384411923	0.0201126809154	0.0120450099933
e	0.0512846246667	0.406442518321	0.0434670112744	0.0389164673649	0.0867389100524	0.359455638701	0.000390124004341	0.00684561258847	0.00645909215666
r	0.0331370578889	0.415092274774	0.0635718977581	0.0580064557883	0.0619329490175	0.248546135034	0.00106154305145	0.00332702095282	0.115324681152
k	0.0855762472963	0.179772386925	0.130108434586	0.0635139485961	0.0833265413392	0.303816171678	0.00132135957048	0.00208138572961	0.150483549051
è	0.147771652432	0.106914345642	0.382625288195	0.0447318261987	0.0669753821131	0.198146164226	0.000557000414993	0.000722605421203	0.0515557782403
o	0.117296789477	0.112384571881	0.390940956065	0.1931076854	0.066340067371	0.0733057790753	0.0011488638765	0.0259555735731	0.0195197323034
n	0.0540411608257	0.097418834627	0.149105119022	0.242640626533	0.0736821357903	0.337004430358	0.00134720828183	0.0344093466177	0.0103511009678
t	0.0232904296086	0.041353462209	0.074289471674	0.0935827652443	0.0692426002634	0.679900296786	0.000739211116943	0.0115184575082	0.00608330445593
a	0.0177612645362	0.048318845403	0.292360615558	0.0655709300814	0.0767595817545	0.490672122595	0.000549898716648	0.0038741883584	0.00413258365198
è	0.0123773901787	0.0458836221343	0.407344491853	0.0626404733605	0.167281250585	0.226600054532	0.000862519416549	0.0021108715328	0.0748993131173
n	0.00641264232623	0.0207331723781	0.203832469618	0.0446089831202	0.202643946862	0.419414661511	0.000995893372183	0.00315747461093	0.0982007648724
a	0.0128463990421	0.0434843634594	0.187691558873	0.150373886373	0.130619762287	0.431009635504	0.00206250682406	0.00683313087031	0.0350788067908
m	0.052783170014	0.0716303664865	0.176634771558	0.195226720791	0.0937346697623	0.350619340168	0.014792635408	0.0305156002901	0.0140627234636
