 	il	cibo	vuole	mangiato	appena	lo	cucini	che	è	più	saporito	</S>
o	0.467422431	0.467691054475	0.01094531325	0.00246962945	0.020678103134	0.00179584518	0.00054679452	0.0001664780625	0.000254068759	0.00224781535	0.021505350292	0.0042771139515
m	0.229051521	0.482773147158	0.0373767040833	0.00734132615	0.061750486378	0.0437186585133	0.0166838521867	0.0386205711492	0.0405591367257	0.0239940440167	0.0153046706254	0.0028258779515
a	0.198898030333	0.358626811386	0.0760031713611	0.0450902453833	0.0796255827927	0.0644780291711	0.0233031622289	0.0515131871031	0.0540168686672	0.0314420089056	0.0133730609351	0.00362978571717
r	0.155450603444	0.318687909129	0.0689571464537	0.0619142411278	0.133629266264	0.0500744907237	0.0393369589096	0.0356063430877	0.0276992259811	0.0158877258685	0.00605968970503	0.0866963416391
ì	0.100239105148	0.389069508376	0.0688885048179	0.0334934043759	0.140762486755	0.0393772593746	0.0516832646365	0.0303091115826	0.018925348157	0.0105037921708	0.00348774917738	0.11326045918
o	0.0517891683827	0.437465251125	0.185083018273	0.0694566941253	0.0989095869183	0.0588620175915	0.0364448932122	0.0112849971809	0.00693141011567	0.00442177833827	0.00129752725816	0.0380536542867
t	0.0302107474609	0.210248890375	0.192831714091	0.0857013880418	0.219761778973	0.0798276918638	0.0604847977374	0.038238327827	0.0225049412719	0.00835113251276	0.000731034689387	0.0511075340222
è	0.0223990118203	0.254989971792	0.15966348603	0.0509112250139	0.229118716991	0.0461412516213	0.0982743692458	0.0467592899757	0.0272320455073	0.00875459390925	0.000408808277896	0.0553472267474
l	0.0988801112734	0.262952731931	0.208554618677	0.0462379120046	0.116063361664	0.0941909055404	0.0788539217486	0.0293122073586	0.0250059679191	0.0105045060414	0.0097598201274	0.0196839091225
i	0.133869538424	0.14676178531	0.171771544226	0.231864415335	0.0774414805547	0.116206531847	0.0422690672495	0.0236234774529	0.024316468573	0.0111239952471	0.0129207433158	0.00783090842083
f	0.100106867475	0.11188085577	0.125244079409	0.281856475612	0.0586623428516	0.111660800616	0.0294784030832	0.026033354151	0.061202297791	0.0520616863157	0.0368257287119	0.00498707385361
a	0.0757142569917	0.0674594809233	0.112782079803	0.240265009037	0.0945274422839	0.146201890205	0.0399687983611	0.0321045520503	0.075344313597	0.0660188737719	0.045396314604	0.00421696498454
