 	avete	cucinato	le	verdure	</S>
m	0.4873794125	0.359648132	0.131417871415	0.0019687086	0.019585909418
a	0.2967706025	0.425699760667	0.238594477138	0.00895079063333	0.029984337418
r	0.227992290927	0.223919414222	0.473441169046	0.0323258655444	0.0423212171393
è	0.149628170402	0.343636582074	0.450452915682	0.0329478372048	0.0233344591131
t	0.128616559467	0.433132037358	0.389079404561	0.0330304194249	0.0161415681044
s	0.048429583689	0.299407362453	0.597692218187	0.041018785475	0.0134520552581
a	0.30813380243	0.212342600818	0.450435140729	0.023365992825	0.00572248670937
t	0.394384736433	0.108047945273	0.285166928243	0.206994351275	0.00540608230312
o	0.416775194434	0.0647673667577	0.230315232748	0.268942144758	0.019200109101
t	0.424256629709	0.0425748242526	0.146491174249	0.285846709253	0.100830675367
a	0.380874391468	0.0281453037509	0.11838357875	0.291970888751	0.180625811789
l	0.366399284323	0.0168506896503	0.05772758725	0.158633208584	0.40038922393
à	0.152229485275	0.18886707795	0.08870481275	0.113724418928	0.45647423131
c	0.0808353841431	0.245863683567	0.09721080635	0.372218712376	0.203871421437
h	0.0359950420991	0.117342722106	0.05305761955	0.722001407459	0.0716031628123
a	0.024835587533	0.116465764035	0.28744911185	0.527349695153	0.0438997989374
n	0.0120659095112	0.081122933845	0.345597867117	0.515447271051	0.0457660069791
a	0.00965722733729	0.0391398797817	0.143065115539	0.507605777017	0.30053199966
</S>	0.0132814221686	0.0372759038909	0.11257565277	0.279002118509	0.55786489983
