 	ora	che	loro	non	vengono	più	</S>
à	0.546684065	0.38336733915	0.0270551405	0.0184875945	0.0059207282	0.0116562104	0.0068289469
r	0.250602104	0.522183069717	0.0746304528333	0.0351543315	0.0235960319667	0.0868272361333	0.00700675723333
t	0.100278567	0.632317213239	0.0886521407111	0.0384803541667	0.0288202743222	0.104548582911	0.00690280367778
e	0.177805705667	0.717578037746	0.039703544337	0.0156760145889	0.0113368978174	0.0349450607237	0.00295470400593
k	0.212452790222	0.453470502582	0.023454451979	0.060260201063	0.0158530503158	0.229875052461	0.00463394851531
a	0.102576421741	0.353821790861	0.143495863526	0.081313895021	0.0181676308719	0.29512902732	0.00549533837177
c	0.0474962376003	0.305700744287	0.182040158905	0.0396497196737	0.00846280859063	0.413680485607	0.00296980175726
ì	0.0374584628868	0.272895302096	0.185669150698	0.0393886358912	0.00781959739688	0.453532810069	0.00323597835242
n	0.282318534296	0.265330518365	0.215889396899	0.0693717879637	0.0114257071323	0.15293467679	0.00272932369414
i	0.349026578765	0.150887497122	0.361779645633	0.0744742583212	0.0101886050108	0.0523100833967	0.00133333970805
e	0.123123772288	0.101209100041	0.428958498544	0.127180555107	0.0322893503036	0.184190280366	0.00304847163602
n	0.0430181930293	0.0660203576803	0.206302606181	0.206302751702	0.147390842101	0.278903030122	0.0520622260453
è	0.0216473759098	0.11861037256	0.28501419206	0.186316923901	0.1719956487	0.145000148907	0.0714153360151
r	0.0266421316366	0.110386052187	0.342109430687	0.176833817967	0.0881523582333	0.217860738502	0.038015458005
k	0.118310195546	0.0618865620623	0.169872293229	0.288737609322	0.0982064200778	0.241440899567	0.0215459804283
o	0.141165206849	0.0667524373541	0.131537964076	0.435859436441	0.131707006693	0.083376532589	0.00960139090277
t	0.056047218283	0.0736038357847	0.109592059872	0.333984117147	0.0938554328977	0.321349176863	0.0115681949676
t	0.035274341761	0.0734461919282	0.0395867414707	0.180336810716	0.248773674966	0.409847010621	0.0127352569892
e	0.026772479487	0.0565622373094	0.0332192388236	0.246958753572	0.462400514989	0.15417187054	0.0199148813297
p	0.0121358022957	0.0454090891031	0.0281722342612	0.206196215857	0.320009275763	0.35855599218	0.0295213517766
l	0.0210819789986	0.0506525920344	0.0146418820737	0.101719769952	0.308872692688	0.463028070727	0.0400029899255
è	0.0223409697329	0.0359866761448	0.0120473291246	0.0879530453173	0.511421100896	0.269299900242	0.0609509713085
o	0.0077468787333	0.0131823768149	0.00623123287487	0.0588585511058	0.388774914632	0.468743156747	0.0564628904362
</S>	0.00389961750015	0.00687972585745	0.00349211053743	0.0399031715529	0.211034553816	0.693664108374	0.0411267202181
