 	avete	fatto	già	le	verdure	</S>
i	0.50338882	0.0628358719725	0.19539236795	0.22231401878	0.001235731885	0.0148332015285
k	0.182560026333	0.0701147396575	0.201120220983	0.52659410626	0.0133451501517	0.0062657587285
à	0.0697854094443	0.352533508886	0.0743105802277	0.482612750753	0.0173254092568	0.0034323205995
m	0.0316091568814	0.444233542629	0.0815373516426	0.349843988918	0.0831373156251	0.00963860268983
a	0.23271517836	0.20394601721	0.136720860548	0.309022220639	0.105118882072	0.0124768355633
t	0.29933290922	0.139389741403	0.102684885516	0.405233421213	0.039853583554	0.0135054675211
o	0.246009559507	0.0902034214677	0.195322323839	0.436106093071	0.0182476143513	0.0141110569737
g	0.228158597976	0.0553937862559	0.224639143946	0.40695601369	0.0735124419504	0.0113400917912
i	0.0950811707987	0.0386190431853	0.227423343982	0.530740874563	0.0921574699501	0.0159780975971
à	0.0524480034329	0.0786494217284	0.258496413327	0.564529351521	0.0321226416834	0.0137540998657
t	0.020834333311	0.105810272576	0.157729036442	0.49830898384	0.117195232961	0.100122076289
a	0.085673423437	0.0735314518587	0.303544278814	0.252510532613	0.145329626887	0.139410690763
l	0.107151810479	0.0335577832862	0.315196404271	0.186428448871	0.207761178196	0.149904382254
à	0.0386860889597	0.0305064434287	0.172347332757	0.380053682957	0.233468776732	0.144937655085
c	0.0145332752118	0.0267510220162	0.122052699147	0.368837333752	0.414094682911	0.0537310140283
h	0.0164510721625	0.0191721785454	0.083635107944	0.157929824017	0.700534827637	0.0222770420094
a	0.0183850483875	0.0275797891818	0.132537832648	0.323864331339	0.471799320212	0.0258336976698
n	0.00742414318007	0.0203266492939	0.106005171506	0.346074420113	0.478437584404	0.0417320508899
a	0.00561599311092	0.0112487986646	0.072894177792	0.134958705371	0.486802396468	0.288479920963
</S>	0.00751839405546	0.0120735193323	0.092663763896	0.0956785111855	0.262223750734	0.529842010482
