 	sta	seduta	nel	giardino	nel	giardino	</S>
s	0.463191203	0.22010375275	0.060561753	0.01579191057	0.0555238355	0.128496687	0.0563307895
t	0.209857159667	0.395436020917	0.0908402243333	0.00723011067	0.0573068398333	0.128207481667	0.1111221465
e	0.182374533222	0.573193753639	0.0704519704444	0.00421390107133	0.0265767016111	0.0454657065223	0.0977234271667
k	0.148078327741	0.465104824546	0.189020899148	0.0253207094384	0.088876017537	0.0295518698074	0.0540473507222
a	0.136831545914	0.401506248182	0.255765733049	0.0324753531795	0.110158380379	0.0242579741191	0.0390047659074
m	0.125180963971	0.375970836394	0.176724497683	0.0169630520932	0.224026341326	0.053210221223	0.0279240853025
m	0.133250163324	0.298909699131	0.175550082561	0.0206179540311	0.274218313109	0.0675773455743	0.0298764341008
è	0.124610454108	0.499377833044	0.209706734187	0.015937837677	0.105665062736	0.0273944386223	0.0173076063789
n	0.248819867703	0.428437277681	0.226248411396	0.00969792339233	0.0649838849453	0.014640233805	0.00717236157163
i	0.335030865901	0.406724525894	0.182549367132	0.00879779596411	0.0519259644151	0.0106924323183	0.00427903079054
s	0.1706549563	0.409033565298	0.128066475711	0.0061557896547	0.115866225905	0.127755329156	0.0424676747635
t	0.0724106497667	0.225994551766	0.11828531857	0.0213577515516	0.326795715302	0.170899712385	0.0642563275878
o	0.0485038799222	0.363981957255	0.16284504619	0.0277752271839	0.303345225101	0.0617106930617	0.0318379839959
g	0.0368604789741	0.368719919418	0.136011757397	0.012690973478	0.137432075034	0.280348017287	0.027936775132
i	0.0609585269914	0.247903213473	0.144309331132	0.0697509342427	0.092431623678	0.355375013196	0.0292713267107
a	0.0620675347305	0.236726194491	0.169140019044	0.0902884396476	0.103726233226	0.300802065165	0.0372494622369
r	0.0267262173102	0.11888007783	0.087917987748	0.0327976254825	0.134326822742	0.393887615055	0.205463627412
d	0.0348327301034	0.0504355619433	0.0339973659827	0.0234698751942	0.196669502581	0.380295121685	0.280299839137
ì	0.0467451450345	0.0802687869811	0.0549380959942	0.0696302410647	0.268851024194	0.324760733895	0.154805992046
n	0.108445440678	0.088637391327	0.102580515331	0.0881696993549	0.209113951398	0.320215671298	0.082837339682
o	0.135424756893	0.213060579442	0.15471567511	0.0651908721183	0.107849805466	0.257987642633	0.0657706332273
s	0.0676097277977	0.248881155247	0.12870057737	0.0433493553728	0.0584684521553	0.354535523078	0.0984551710758
t	0.0396949847659	0.100051548849	0.0692400181233	0.0485918231243	0.204116556052	0.414850792359	0.123454223692
o	0.033987643922	0.0591551036163	0.0563509900411	0.0820486763748	0.293226688684	0.225495265453	0.249735591231
c	0.0171470647407	0.0354606078721	0.0296183420137	0.0597790674916	0.154088495395	0.447844321818	0.256062094077
ì	0.0130608766802	0.0302011619574	0.0196719380046	0.0368432611972	0.108197077632	0.575642683939	0.216382995026
p	0.20177468956	0.0237908199858	0.0277453903349	0.0427311317324	0.112222989211	0.389097794646	0.202637191009
o	0.269157371187	0.0215482993286	0.0302101517783	0.0593172932441	0.094811289737	0.245042968215	0.279912656336
</S>	0.150399682594	0.0299320771643	0.0253181458891	0.0765919216221	0.0984748648685	0.165817079107	0.453466278168
