 	mio	fratello	non	mi	ha	mai	scritto	una	lettera	</S>
a	0.2026603337	0.30402398	0.14239785	0.024440296	0.0323778505	0.239877245	0.00686470635	0.0010994837	0.02519958315	0.02105862215
d	0.121405237033	0.268541965	0.105554606667	0.0424382216667	0.0558620435	0.290723061667	0.0335627186833	0.0179180541333	0.0239441128167	0.04004995615
r	0.148638505678	0.130574345333	0.0809153202223	0.131828833889	0.136221537833	0.212189789222	0.0687055628944	0.0265795943778	0.00874233266433	0.05560416905
e	0.116084798559	0.190636300444	0.167828994741	0.170277992963	0.172986145944	0.0880572598073	0.0498856336715	0.0123891791426	0.00292058795021	0.0289330924167
f	0.064540492853	0.196897827148	0.17268771158	0.102189792654	0.098447115648	0.0358980270024	0.0271363969305	0.00887420973087	0.00268360008674	0.290644805206
f	0.0480265696177	0.074901509716	0.06605747386	0.055076960218	0.059828132216	0.0781787146675	0.19342080531	0.0302670462436	0.00261690426458	0.391625853069
ò	0.0409923208726	0.062056963572	0.0664834079533	0.218593729406	0.077331904072	0.0866181393558	0.269312447103	0.0328255628479	0.00088988554229	0.144895619172
m	0.0618111459575	0.132334997857	0.0994797893178	0.274818262469	0.0824070113573	0.0462889842519	0.175073221034	0.0241122850493	0.00897165673253	0.0947026598727
m	0.108163828653	0.136703439286	0.0804015697726	0.112884439156	0.0710352071191	0.165883148084	0.194925843678	0.0352070806831	0.0118456936975	0.0829497446242
u	0.0999942102177	0.0879100730953	0.0845935965909	0.139283185385	0.18342642904	0.190670266795	0.149924957893	0.0272479832277	0.0041305905274	0.0328186766747
e	0.0541287050726	0.123131547698	0.12648795553	0.155892469795	0.287448243013	0.120785696365	0.0716900019643	0.0246647950759	0.015804303684	0.0199662630249
m	0.0690756893575	0.249007979233	0.114555001843	0.0677087595983	0.188251781671	0.0965069782217	0.107675599988	0.0241914243586	0.055908472228	0.0271182920083
o	0.0686793761192	0.262622406411	0.114415507281	0.0880335681994	0.152010851224	0.0901978221739	0.124193609996	0.0212516914529	0.0553722359093	0.0232229266694
m	0.0557308983731	0.165181684137	0.105282738094	0.0959709407331	0.139040556741	0.091929817058	0.203955413332	0.037691447151	0.0550505938031	0.0501659308898
a	0.0553423511244	0.125435066712	0.0988488483647	0.113566181578	0.160666735247	0.0666094853527	0.226231466777	0.0395848780503	0.0545776213777	0.0591373919633
i	0.0276605241748	0.0993050222373	0.115385570788	0.155466322193	0.220886338416	0.0896107484509	0.159039134592	0.0767872656834	0.0240503939026	0.0318086793211
g	0.0413673468583	0.0877712557458	0.0835600682627	0.0977981893977	0.135888777805	0.0757672101503	0.163421348197	0.101146636228	0.0826141946342	0.130664970107
r	0.0635254289528	0.0576581409153	0.0417040557542	0.0426114831326	0.0543505712683	0.0373010453834	0.208728712732	0.160314069743	0.0972828544781	0.236523683369
a	0.0426415833176	0.0259671869718	0.0249324582514	0.0775493740442	0.0509767440894	0.0252616821278	0.296102620911	0.254282816581	0.033794769426	0.168490793123
m	0.0416421381059	0.0305742849906	0.0245796500838	0.0866576655147	0.0472472820298	0.0193506667093	0.24144623697	0.184632821527	0.133943314809	0.189925929708
m	0.0617998743686	0.0281479026635	0.0155765975279	0.0338180563382	0.0197167592099	0.00918597236977	0.30608775899	0.155593199842	0.167664750803	0.202409088903
è	0.0431399055729	0.0105205452945	0.00616765714263	0.0136955523461	0.0099231982033	0.00674261468992	0.389402369663	0.380149269947	0.057095433801	0.083163427301
n	0.252894950974	0.00780163050483	0.00505972818088	0.0072015603487	0.00894104733443	0.00989490699664	0.240578147888	0.382311681649	0.032447472267	0.052868892767
a	0.326769655658	0.00970389416828	0.0103085973936	0.0640717064496	0.0304292331115	0.0117082374322	0.218112307296	0.24006137555	0.024482730689	0.0643522879223
a	0.113078804819	0.00726794938943	0.00999445936453	0.0823320138165	0.0339615556372	0.0063665277574	0.191115991099	0.20848816985	0.231066093496	0.116328454641
n	0.038684217273	0.00734122479648	0.00861610935484	0.0542630029388	0.0153156484791	0.0022291870558	0.0785590473663	0.11765379795	0.325879737832	0.351458001547
g	0.0538489838243	0.00887906059883	0.0107615671183	0.0502297446463	0.016083570493	0.00670848997527	0.135314884122	0.147961405983	0.141374145277	0.428838117182
r	0.109350941275	0.00651204039961	0.00784066327277	0.0253589466488	0.015683422731	0.00875245762509	0.168695473041	0.170578378661	0.086955377759	0.400272299061
à	0.0883173893583	0.0034469097332	0.00396981239092	0.0202158503163	0.00922432281033	0.00403816917503	0.117629936014	0.329538369554	0.0708171779197	0.352802086354
m	0.0836669020528	0.0319813693111	0.0247539325303	0.0350615191054	0.0160897459368	0.00223128112501	0.109872932005	0.363308207851	0.0960157679732	0.237018372118
m	0.139632967351	0.0443260761037	0.0333674930101	0.0302756286351	0.0182178586456	0.00948176910834	0.204344647335	0.153425247284	0.182892392658	0.184035924706
a	0.105495229284	0.0188900323679	0.01482379337	0.0298528918117	0.0118851565485	0.0120369261361	0.226161479112	0.191488189095	0.174203627553	0.215162642235
</S>	0.054104254892	0.010887217184	0.009727321985	0.0440695594059	0.0124262537742	0.00677920121805	0.149066599556	0.272885714547	0.126954343777	0.313099471118
