 	i	genitori	non	li	dimentichiamo	mai	</S>
u	0.1563861248	0.23678954	0.16128913	0.093747995	0.122761925135	0.1491740085	0.079851294
g	0.1681078648	0.192972616667	0.136752333333	0.087709275	0.203524645045	0.168207244167	0.0427260406667
e	0.370044508267	0.0744257075557	0.216054141111	0.0673590983333	0.163652203348	0.0851125667557	0.0233517643556
n	0.349133462756	0.0359764611852	0.207723783704	0.0351039431111	0.169978306116	0.0861369362852	0.115947095585
i	0.307811507585	0.0238996680617	0.237193997901	0.022983507037	0.175339752039	0.0864048188651	0.146366777328
t	0.269790556862	0.0167635687206	0.222289016967	0.0136560849457	0.26483569068	0.0676950863917	0.144970031243
ò	0.242528679954	0.00745456250687	0.107693676656	0.0527818019152	0.383699480227	0.0614488264872	0.144392936428
r	0.277277359985	0.133989365402	0.177130678885	0.0918050873051	0.237300030509	0.0292180288524	0.053279395156
u	0.246922519995	0.223232655134	0.336462152962	0.0644276897684	0.087654512603	0.0184757572885	0.022824731262
e	0.195139177165	0.146935335045	0.334880217654	0.166494813923	0.140014502868	0.00862232143383	0.00791367612067
n	0.069668708323	0.0739859671583	0.169903832685	0.196949885808	0.366864434289	0.0296650561446	0.0929621318636
è	0.035843996209	0.0263840715294	0.0975043310283	0.169452213103	0.513851228096	0.0344948347282	0.122469335621
n	0.0794404500697	0.0928429275098	0.126705557009	0.230291894368	0.351417098032	0.0614230589227	0.057879045207
u	0.108109045023	0.16452782917	0.275314132336	0.186415391456	0.159835421344	0.0703264794542	0.0354717161023
s	0.0669959280077	0.109571203723	0.275817400445	0.109870288485	0.178610157115	0.173432432965	0.0857025880674
s	0.0300737648359	0.0817833169077	0.169450893148	0.0953760741617	0.261802025705	0.231355554322	0.130158386022
c	0.118131562445	0.130260887303	0.197029567716	0.149305454721	0.204801210902	0.120469880441	0.0800014553407
e	0.159335384148	0.117701079101	0.150936266905	0.135338486907	0.339995365967	0.0600222633137	0.0366711555802
r	0.0843443233827	0.0526341867003	0.0680439579017	0.0626892254357	0.383252448456	0.312896421938	0.0361394543267
r	0.0706713097942	0.0190598954668	0.0297094942339	0.0305643482786	0.292752129285	0.485851517313	0.0713913134422
è	0.0505846956981	0.0076615450556	0.016388971878	0.0216529892595	0.589213186428	0.252047775571	0.0624508514807
t	0.066497647666	0.00574758635187	0.0114039020927	0.0429310342532	0.523922203176	0.317287228324	0.0322104351602
s	0.117197112555	0.00539346635062	0.0113831970309	0.0510750794177	0.425266485425	0.349786850108	0.0398978013867
u	0.085298997985	0.00258670940354	0.00627944237697	0.0260331494726	0.663524461808	0.138905809703	0.0773713924622
m	0.121162173128	0.00226367375451	0.00387039435899	0.0179973721575	0.493357774969	0.288106222234	0.0732423264874
e	0.135745846376	0.00274538781817	0.004871111653	0.0148532143858	0.474770746023	0.327971735611	0.0390419398291
m	0.0527545941253	0.00199711308272	0.004230079951	0.0122018007953	0.468163157636	0.434607493404	0.026045794843
à	0.0224973551084	0.00176672837091	0.00313255658367	0.0181557712651	0.454305211507	0.477406699468	0.0227356645143
i	0.00812531900947	0.00143658636364	0.00272255999456	0.0758028284217	0.458041703836	0.357843181489	0.0960277981714
</S>	0.00421329486473	0.00075255324182	0.00171235839728	0.125097944211	0.241603276918	0.465326990745	0.161293584086
