 	ieri	abbiamo	deciso	che	oggi	andiamo	alla	spiaggia	</S>
e	0.4183507285	0.038395742	0.036829333	0.083765595	0.10495559845	0.0146438663	0.00415923595	0.0780593285	0.220840580585
t	0.414266864967	0.0751754306667	0.0193611891333	0.121215548333	0.109121235117	0.0707014613	0.01735343085	0.0427981128333	0.130006703918
t	0.250498363789	0.261810473556	0.00897938784443	0.126543635111	0.111898853372	0.100040260433	0.0211071997367	0.0180932826111	0.101028502773
è	0.205033340596	0.586980361185	0.00866601161481	0.064733564037	0.0409118235907	0.045160373411	0.00721830344647	0.00613939003703	0.035156793481
d	0.364391432865	0.498576330962	0.0270672688716	0.0582594500123	0.0157641583202	0.017764162737	0.00333005299639	0.00304224934568	0.0118048404337
e	0.408633878055	0.217232884221	0.299221846291	0.0482378743374	0.00988713043007	0.00871736041233	0.00203835217613	0.00202795540189	0.00400268228457
c	0.454134073118	0.123662635174	0.371804001764	0.0301791227791	0.00768653468002	0.00480095730411	0.00526413846938	0.00108490272063	0.00138362895652
i	0.468731444023	0.0503482228247	0.407663853588	0.0501452699264	0.0113288087633	0.00377819016804	0.00637957007313	0.00109189700688	0.000532735840507
d	0.194825474324	0.0294347009416	0.432039421196	0.108479613309	0.0358217955878	0.0492310217893	0.098921402941	0.0273262823023	0.0239202805635
è	0.104035493441	0.0716270829805	0.227001287065	0.181232724436	0.146564480529	0.0711146859298	0.130025703094	0.0366189179674	0.0317796214978
t	0.0479840564803	0.0948661786602	0.184524234355	0.202928198145	0.19295544351	0.110633090643	0.0551723698113	0.0885967511891	0.0223397018093
s	0.0877197254934	0.183976040553	0.102007007118	0.169423679382	0.108535045503	0.191094396881	0.0330185642704	0.1049789261	0.0192466350798
a	0.0904969441645	0.354525853518	0.117676602706	0.154406996461	0.0802228361677	0.146613086294	0.0142133624901	0.03519360597	0.00665070129993
m	0.347746023721	0.273638040606	0.124513304902	0.10767115682	0.0593824542392	0.059027339098	0.0128535208967	0.0128588827567	0.00230928743664
o	0.432653519574	0.181523609635	0.130730905634	0.0917652136067	0.101866143596	0.0414412726993	0.0125881927989	0.0062523801189	0.00117876021888
k	0.348914168191	0.151521287212	0.133413917211	0.0980993145356	0.116259343265	0.0411616592331	0.0954881567663	0.0120191107063	0.00312302927296
a	0.319863545537	0.0563418217373	0.256897087737	0.0918959748452	0.099184283155	0.033154079411	0.123963415922	0.0151427386688	0.00355706401765
s	0.109577809652	0.0298142932458	0.321909095912	0.0958694749484	0.0994930557183	0.0454549844703	0.171399168974	0.0842951139896	0.0421870055992
ì	0.039427386836	0.0198892304153	0.167885275304	0.0841759649828	0.255295349906	0.0506483381568	0.187624082558	0.137190104663	0.0578642455331
m	0.0410878708973	0.0115859803718	0.176559811768	0.0779640083276	0.307889106969	0.0558779027189	0.111947973753	0.185857384888	0.0312299571777
m	0.200435120299	0.00902237935727	0.145958870656	0.0549215817759	0.115870054656	0.147661707573	0.134272784584	0.170638706596	0.0212187883926
e	0.227372180233	0.0360955474524	0.055661386952	0.079129779592	0.166804826885	0.264979865858	0.099820182528	0.0598244593653	0.0103117421309
r	0.245252813544	0.0449253734841	0.0251131471073	0.082617135864	0.177604089538	0.211099638619	0.173205581843	0.0265146416551	0.013667565377
i	0.249614211028	0.034754238828	0.0362281838258	0.0607097046213	0.217878297089	0.175836922873	0.193600921448	0.0164837715517	0.014893712459
p	0.122253894856	0.029827745476	0.0463635852753	0.0606570015404	0.23191624363	0.162696069958	0.242803167983	0.0696670851839	0.0338151868197
à	0.0797768031787	0.0156835570253	0.0285660340918	0.0477870165135	0.244590149143	0.137740892319	0.294641967661	0.109011843061	0.0422017689399
m	0.0295626312862	0.00941483554177	0.0370570396973	0.0371071765045	0.258451459714	0.142235484106	0.175777307554	0.271862755687	0.0385313246466
e	0.0128774733421	0.0125944100473	0.0393431098991	0.0572398438348	0.199340256571	0.170429681369	0.132574225851	0.331665080562	0.0439359098822
s	0.00503752479403	0.0139177058824	0.0211727760664	0.0617117919449	0.17260812119	0.168259780456	0.21990610195	0.267883668854	0.0695025616274
t	0.0210135303647	0.00748451282747	0.00943435895547	0.0267131809816	0.06510697873	0.115239633485	0.450602157317	0.219581218285	0.0848244938758
i	0.0257876740316	0.00666174960916	0.00614165815182	0.0177959709939	0.0723816255767	0.148100954495	0.503628509106	0.134979958095	0.0845219146253
s	0.00986945105387	0.00685151786972	0.00680178915061	0.014736646998	0.0718439663256	0.116281064498	0.344157079702	0.273386456032	0.156072004875
p	0.0584276141513	0.00932602062324	0.0074944711502	0.00968518383267	0.0309840409085	0.129395554499	0.302312793234	0.272279266677	0.180095034958
i	0.0734203312604	0.00877621287441	0.0065013250834	0.00764139987756	0.0346830636362	0.156566978166	0.357889331078	0.173990103559	0.180531221653
à	0.0245255250684	0.0040337507188	0.00326103949447	0.00598441845919	0.0375449022121	0.082194000122	0.314732443693	0.381464301186	0.146259587218
g	0.00880881082772	0.0031030444336	0.0308207555982	0.00632886021973	0.0249099817374	0.036707765774	0.187449076898	0.617352267062	0.0845194107393
g	0.0672592913092	0.0071000879112	0.0517437385327	0.00781652973991	0.0254040202458	0.129417786925	0.173133114633	0.456564403687	0.0815610085798
