 	i	piccoli	i	bambini	non	possono	mangiare	il	gelato	prima	di	mangiare	prima	di	mangiare	</S>
a	0.057902162	0.0308406243	0.4514051125	0.03218371335	0.12117199725	0.00628715085	0.00790643785	0.049050769484	0.104970191539	0.048556048621	0.025362446278	0.00549745395	0.006874608	0.04391864815	0.00141808965	0.006654622465
k	0.0644216503333	0.0620026214333	0.460658192833	0.0503798676833	0.0571240839167	0.0638467865167	0.0253050846167	0.0589426128173	0.0645789382057	0.0237830929543	0.0134342006113	0.0101398129833	0.00816231466667	0.0170278894833	0.00494643528333	0.015246462465
è	0.0694590301111	0.338329573811	0.192820676278	0.0650294288944	0.0360380665056	0.0881653215056	0.0265987782389	0.062236007808	0.0511155285746	0.0155182579164	0.00945422799143	0.0085665940011	0.00567104194122	0.00744510418462	0.00551844780021	0.0180339233017
c	0.113909530037	0.413998157937	0.134931182093	0.0892780842981	0.0298759773685	0.0521430198352	0.010777394113	0.0529187941382	0.0401863653643	0.0148158162371	0.00373688105148	0.00577024134037	0.0161693663661	0.00399757088506	0.0105291736392	0.00696245624723
c	0.169331826679	0.170833100979	0.108610914031	0.168121201433	0.0314853131228	0.175449953278	0.028092739371	0.0501068178127	0.0366163485414	0.0151259952457	0.00190493523049	0.00592859631346	0.0200532134887	0.00286417850835	0.0122302234664	0.00324466628574
i	0.15471097556	0.256322961993	0.0952843480103	0.146244856478	0.0170325981409	0.224174604426	0.051550404457	0.0170092343466	0.0122871966725	0.00612279864857	0.000898265890163	0.00434155547115	0.0072184084629	0.00100512289612	0.0045294527088	0.00126720976525
a	0.108333441853	0.296321467331	0.138064456003	0.202186891493	0.0291469258136	0.154393781475	0.042870883819	0.00650068842453	0.0043715184295	0.00389806394952	0.000909961563388	0.00391949789038	0.00335552528763	0.00080089991204	0.00408948000293	0.000836463175083
a	0.0456046542843	0.135069052444	0.133044985334	0.242753017164	0.102316265271	0.187806270492	0.0910088989397	0.0187020564748	0.00736612094317	0.00748280831651	0.00837082392113	0.00817045953013	0.00288857242921	0.00327808827068	0.00431893026764	0.00181896451169
r	0.0191704757614	0.0580670444813	0.068736087378	0.113483687188	0.11403083009	0.147110145831	0.109073456313	0.117009485492	0.112572582648	0.0117828477722	0.0225173919737	0.01267897151	0.00251749360974	0.0142116437569	0.0100849138892	0.0669529401706
è	0.0146628445871	0.135894021827	0.037351925726	0.048316559196	0.0563109583633	0.16932488761	0.101081105438	0.134084792617	0.142033047369	0.0104698242574	0.0198666672912	0.01445225317	0.00221062330325	0.0153140486056	0.0112156267734	0.0874108175235
t	0.0145090131957	0.182631015609	0.0339603749087	0.0371201640653	0.0309210423211	0.320841882537	0.179975848479	0.0485975609923	0.0477047435763	0.0087030730858	0.00867619139707	0.0280056720567	0.00460146820108	0.00595290982187	0.0145034457348	0.0332956071412
i	0.0165487733986	0.118887772203	0.0736074869696	0.0456301303551	0.13051873364	0.307629680846	0.19054059616	0.0213965223308	0.0164849636421	0.00675466589527	0.00551462813236	0.0275314386856	0.00474662800703	0.00324743310729	0.0156668362349	0.0152937029971
e	0.0151182481662	0.0839851700677	0.101757412323	0.052870046785	0.166597058213	0.269948850282	0.231477822053	0.0103624843103	0.0060445887107	0.00661738283176	0.00604960204412	0.0296845308952	0.00526091227568	0.0027176303691	0.0061048271683	0.00540345038237
s	0.00579572453207	0.0486836320226	0.0577822739743	0.0334316123783	0.0616055526043	0.215140363761	0.254307437351	0.0305385069701	0.0087147319169	0.0128757432773	0.032715086348	0.0725440202984	0.0100150407586	0.0366327858897	0.0437107051561	0.0755068160608
ò	0.00423114138736	0.0602065053409	0.0444682078581	0.0270481542428	0.0540500037348	0.21221576492	0.184840869117	0.0356022570234	0.00946783898897	0.0214464447591	0.0399075064493	0.0874376400995	0.0158101932529	0.0489248928299	0.0554889807587	0.0988536055869
z	0.0268867808958	0.0685806341136	0.0469398336194	0.0415845964143	0.0691977212449	0.262212788307	0.137811716372	0.0636379357078	0.023403172013	0.038198223253	0.0229314098164	0.0679876416998	0.0214230474176	0.0240401184766	0.0355491606262	0.049615215429
u	0.0330425745319	0.0400261258712	0.0260614872065	0.0382561904714	0.232407987082	0.183671002769	0.120267752124	0.0865319829026	0.0419773740043	0.0370370724177	0.0253392866055	0.0428698262333	0.0156759677559	0.0144471059589	0.0289430341187	0.0334452169097
n	0.0152986454106	0.0242580767904	0.0139756250688	0.0218577377238	0.271069629694	0.103281203256	0.0975244530413	0.0680991439675	0.0582572780014	0.0210762264726	0.0246637715352	0.0259563257444	0.00920817186863	0.0157379177863	0.0521839819496	0.177551810737
