 	dovevo	comprare	il	pane	ogni	giorno	</S>
ì	0.31331701416	0.06385136815	0.2504645615	0.331451355	0.0213534925	0.001863482146	0.017698662856
c	0.10740808016	0.172185372717	0.465797443833	0.239987557667	0.00807441753333	0.000627261918667	0.00591984311813
h	0.0494391180533	0.222217040906	0.594648414611	0.126777191889	0.00453061187778	0.000256773782222	0.00213086057484
a	0.0325493896844	0.390024996969	0.475507321537	0.0968945072963	0.00357929079259	0.000152992556074	0.00129150673161
n	0.0162267696538	0.542007155656	0.371456290512	0.0671912324321	0.0016539875022	7.38408164347e-05	0.00139070011054
a	0.00547756391027	0.559330661885	0.383814480171	0.0497920094774	0.0005595520518	2.48292398912e-05	0.00100085630028
v	0.00299933730342	0.468615833962	0.497313776724	0.0292920711591	0.000845403830333	0.000231133941967	0.00070243049686
o	0.0772429691678	0.291165654654	0.498240875575	0.0713918763864	0.0266966229434	0.0286313987807	0.00663059856562
r	0.101718271056	0.179426280218	0.241392039192	0.103028295462	0.0422728966478	0.0593796149269	0.272782580522
à	0.0354565743187	0.062796385466	0.0897954771973	0.0651949878207	0.322489887883	0.064269540309	0.359997162174
s	0.0559511940729	0.0475524985487	0.0719651958658	0.242606485274	0.409384835061	0.0453629477697	0.127176883391
o	0.283086011358	0.0976325395162	0.0827059706219	0.329487065091	0.140955979787	0.0168116583232	0.0493207781303
t	0.324639706786	0.105404857172	0.085417068874	0.261672991697	0.0721478022623	0.0296467041744	0.12107085571
o	0.301146801929	0.135777713057	0.106513609625	0.236182490566	0.0460116175208	0.0332337883365	0.141133994503
t	0.285718279743	0.131001561686	0.0792169822083	0.122496224522	0.0367658759403	0.0886170263905	0.256184054101
s	0.187946622348	0.0673768412287	0.0874703630694	0.192055799174	0.0343202281468	0.109397923297	0.321432221367
o	0.182627374116	0.0449709149762	0.0850084110231	0.218843531391	0.0359006738823	0.094823295599	0.337825810456
m	0.106208995372	0.153168482892	0.187166123674	0.0983604214637	0.0451903526274	0.090006318333	0.319899311819
ì	0.052635517524	0.187841153764	0.220490439125	0.0669132864879	0.0487385272091	0.283805585911	0.13957550894
k	0.021970588908	0.0633114100547	0.076257990775	0.0599962721626	0.0595024477364	0.540991838637	0.177969466313
à	0.0109662856127	0.0217280697466	0.0275760685217	0.0310887420542	0.0455023922455	0.683398156212	0.179740296771
i	0.00375388936423	0.00756757356387	0.00978760327057	0.0119986698514	0.0482509584152	0.832404435404	0.0862369249237
m	0.0341884026381	0.0997918144413	0.14275983309	0.0362157177838	0.0673651561384	0.580018346801	0.0396607993079
è	0.0442970142244	0.130230460843	0.186554140768	0.0437026652279	0.0518442613795	0.517747943934	0.025623529436
r	0.0748778314198	0.044820459477	0.0746705016607	0.220504771043	0.0657805297932	0.499690550645	0.0196553472787
i	0.0851630899666	0.0163765208843	0.0374100077602	0.279306866014	0.0712430399311	0.281885916215	0.228614563226
</S>	0.0427316342233	0.00823373728015	0.0187783071901	0.140075126507	0.0438834499655	0.300827218108	0.445470531613
