 	voglio	un	forno	che	vende	rustici	</S>
t	0.3220566225	0.277110892	0.0140950055957	0.142034473	0.0633726378	0.05658869043	0.124741732625
è	0.442273789167	0.300593884	0.004817369469	0.129306793	0.06195456408	0.01920517207	0.0418484361983
l	0.617111603056	0.161763548	0.0112250916963	0.126954779667	0.0257643905067	0.0410884639967	0.0160921233061
o	0.418097677685	0.370475582667	0.0139351119988	0.127325385556	0.0137320648322	0.0485621210222	0.00787209650203
è	0.188372653728	0.453209567556	0.00827888776627	0.318448590852	0.0109898132741	0.0170822996974	0.00361818033401
n	0.066118035576	0.235541369185	0.00611632985542	0.446160346951	0.235328177758	0.00837024089913	0.00236549111134
a	0.0561372283587	0.397390749728	0.0137690012185	0.222054602317	0.304137713586	0.00502312192304	0.00148758062711
f	0.0857238061196	0.415380876676	0.0164482676728	0.217393007439	0.245412642195	0.015107845931	0.00453355423237
ù	0.0668174357065	0.308655065659	0.0137582714909	0.353263905813	0.232961863732	0.018632043177	0.00591144044412
r	0.0478860389022	0.284457671886	0.0462818488303	0.348473538604	0.127487464244	0.128542838926	0.0168706371814
n	0.179811066301	0.120794163962	0.0495331014268	0.240447012868	0.224091851415	0.165087103492	0.0202357446605
o	0.2046928219	0.245425044654	0.0436119422923	0.197774717623	0.243811050472	0.055895438014	0.00878901498683
k	0.0959423457667	0.274726502751	0.0415002206714	0.296142462541	0.255038923491	0.0314712376713	0.00517831006228
a	0.0588110632556	0.18677045545	0.0940017301311	0.333963187514	0.29058140783	0.0257922682238	0.0100798735874
p	0.0222202554852	0.157278598383	0.111501630783	0.215043707838	0.382565499277	0.0899981030746	0.0213921665291
u	0.00869286986173	0.0669841440277	0.207541647667	0.163509507946	0.410984859759	0.118231426025	0.0240555105097
l	0.00329860642058	0.0365656895226	0.239558136922	0.130076312315	0.273401716586	0.270137230342	0.0469623018366
ì	0.00137547444153	0.0139307129209	0.103241588007	0.104378063772	0.210010485529	0.433475063447	0.133588627279
r	0.0219290456152	0.00764481897363	0.0638698410023	0.106906475257	0.141304955176	0.507281874482	0.151062992426
ù	0.0287850174617	0.00585671389121	0.0358388813341	0.0937614790857	0.211145481725	0.464417371494	0.160195054142
s	0.0224397527439	0.00506575466374	0.0232610764447	0.0947836430286	0.234265270575	0.448038637165	0.172145902714
t	0.336103800915	0.00334653585458	0.0111998373149	0.0560995616762	0.115241550858	0.390939676388	0.0870690957313
i	0.428019968738	0.00477345368486	0.0058789599383	0.0548723978921	0.284182990953	0.141319197796	0.0809530554038
k	0.151370652679	0.00539451136162	0.0035157794411	0.123904072631	0.445986070318	0.187700720932	0.0821281633013
u	0.059570812593	0.00626902558721	0.00501999594203	0.13649552421	0.453627896773	0.214405220311	0.124611505934
</S>	0.0306653068465	0.0089371177936	0.00825862447102	0.099363332105	0.514199098386	0.135375610156	0.203200912967
