 	le	melanzane	vogliono	ee	girate	</S>
t	0.125191135	0.4223424407	0.304053653721	0.03773097477	0.03439153435	0.07629025058
e	0.234362218333	0.606816413567	0.103798241054	0.0163841054367	0.0122361409167	0.02640289258
s	0.221541377111	0.553684884522	0.0385732624513	0.0404342151456	0.0181422802056	0.127623996193
m	0.26516705337	0.491501718174	0.0146156485338	0.0473539169152	0.0202762519585	0.161085410631
a	0.37759073779	0.535886249391	0.0053626751946	0.0195029606717	0.00709676090617	0.0545606318903
r	0.27186987593	0.513529726464	0.00224836548153	0.0374941380572	0.116124591999	0.0587333190768
a	0.227630618643	0.513178852155	0.00145384264384	0.0446989020191	0.152566341793	0.0604714655923
n	0.171317399548	0.421423435718	0.00216951841461	0.054724256673	0.227460591724	0.122904789097
g	0.140057226516	0.307652963573	0.00261538860487	0.104123685558	0.274001133908	0.171549579699
i	0.214962858839	0.494958964524	0.00344635083496	0.0867478368527	0.113309097469	0.086574895133
à	0.16899410428	0.416510863841	0.166054530178	0.174719177284	0.0417436409897	0.0319776712777
n	0.10087540276	0.22109496028	0.219005703526	0.233617839095	0.192112272663	0.0332938057592
e	0.141829884253	0.351897860093	0.0970709313087	0.135456846365	0.239549459221	0.0341950192531
t	0.121259684084	0.328752863231	0.0561924086362	0.081657955455	0.327121588074	0.0850154794177
è	0.0928772973613	0.26163971761	0.0593372444121	0.120254741818	0.359905385691	0.105985553806
l	0.15042747912	0.256776034203	0.114726758137	0.177868910606	0.237653841564	0.0625469242687
u	0.155181446373	0.225163833068	0.152810826046	0.205970570202	0.201516472521	0.0593568304229
n	0.0921655644577	0.197493758689	0.111159641649	0.165149244734	0.348681926174	0.0853498568076
e	0.0480366248192	0.114161643896	0.104502870183	0.203329006245	0.418709268725	0.111260560269
e	0.0296435418264	0.0854671849653	0.110984942728	0.302770548748	0.366703362908	0.104430386423
e	0.0111723802955	0.0321467279884	0.066596468576	0.306613296249	0.488753300969	0.0947178038077
v	0.0110359212318	0.0152389968628	0.043730122192	0.225559016416	0.602824433656	0.101611484603
o	0.0108662618773	0.0088651924876	0.193452695064	0.175292776472	0.498929714552	0.112593351534
t	0.00512029679243	0.00464259499587	0.242557406321	0.148945914824	0.422516641517	0.176217163845
i	0.00278703943081	0.00298947699862	0.16155089674	0.141238420941	0.428489483839	0.262944697948
m	0.00300249977694	0.00324113509954	0.13481504668	0.142964587314	0.49897323128	0.217003472649
m	0.0693639580923	0.0218904112998	0.04572500776	0.056655865438	0.586737410427	0.219627310883
è	0.0912248706974	0.0283941114333	0.01839273252	0.0514239558127	0.477435056809	0.333129243628
n	0.265774504899	0.0295938304778	0.0170290636733	0.0587318279376	0.367671775603	0.261198992209
e	0.3240979624	0.0304533613259	0.0168481532244	0.0409228989792	0.287914905201	0.299762748403
</S>	0.16430442235	0.017913483913	0.0130824436122	0.0340475869896	0.3168934176	0.453758674202
