 	hai	già	mangiato	</S>
è	0.79432122	0.069777295	0.0290367525	0.1068647648
c	0.5561850067	0.065589359	0.342151050167	0.0360745892333
h	0.2505350156	0.291823813667	0.445510569609	0.0121305704544
i	0.225929511867	0.608142727889	0.16134898609	0.00457876492813
g	0.235168023956	0.45198254263	0.307889258697	0.00496016547604
i	0.184438561319	0.449372867543	0.359324982232	0.00686357282535
à	0.0878261464397	0.454632874181	0.377795956744	0.0797450432751
f	0.0356528241466	0.168092848894	0.684623652248	0.111630677758
a	0.0225552507155	0.233446798798	0.658741297416	0.0852566592527
m	0.0185127052385	0.252925401699	0.654713479139	0.0738484737509
è	0.0137481387462	0.0879135131997	0.796714379713	0.101624021917
n	0.0556990215821	0.0326462068332	0.798460526571	0.113194241306
a	0.0663666214607	0.0144406259777	0.720579735524	0.198613007769
</S>	0.0333948921304	0.0107246106889	0.629627787762	0.326252723884
