 	il	cibo	vuole	mangiato	appena	lo	cucini	</S>
o	0.49583317435	0.419209352005	0.0221656106	0.00473371425	0.046773594616	0.00932222685	0.0002761798	0.00168611065
m	0.240546307683	0.437779161668	0.0539880145333	0.00946711991667	0.120438521539	0.09106858695	0.0454907481667	0.00122148645
a	0.207431669228	0.372686384889	0.0777780381778	0.0297778183056	0.133510530513	0.11678455465	0.0608240045222	0.00120695688333
r	0.152254973076	0.350016494963	0.0590170777259	0.0380473827685	0.199610333504	0.0628290818833	0.110868246641	0.0273563870944
ì	0.0903917043587	0.402716198321	0.0716516775753	0.0226964025895	0.208558542835	0.0409609432944	0.127225366712	0.0357991413148
o	0.0525882914529	0.455222732774	0.217888405858	0.0630055058632	0.109962912612	0.0455289107648	0.0437702670687	0.0120329562883
e	0.037385507151	0.222620925591	0.303502465286	0.158057425288	0.134424130871	0.123129765255	0.0167060313562	0.0041737483461
t	0.0262730180503	0.101680494864	0.186685352429	0.141222262096	0.15047145029	0.132020316752	0.200172025785	0.0614750454654
è	0.0247152510168	0.175572289955	0.199870348143	0.0849071776987	0.112819296763	0.0609663967507	0.260666915642	0.0804822704535
l	0.221983729672	0.200043504318	0.254623776048	0.0752809582329	0.0682383305877	0.0575472404169	0.0943901179273	0.0278923121162
i	0.294055104557	0.108002725773	0.172622792016	0.278995228411	0.0422971625292	0.054644741539	0.0390263707324	0.0103558644597
f	0.165182306186	0.0789693769243	0.120537280672	0.33696369447	0.0428353865097	0.120624969913	0.127627182667	0.00725978890757
a	0.115059753395	0.0461036453081	0.112540636891	0.300490369823	0.105232453837	0.156573075304	0.157656614889	0.00634343588919
m	0.0732489457983	0.0318292937694	0.0947296966303	0.286576243274	0.115302259612	0.0981613271013	0.28895672563	0.0111954965497
è	0.0513998661328	0.0184269581231	0.0670663578768	0.099885190758	0.074629428204	0.305530869034	0.368568671877	0.0144926541832
n	0.271976786244	0.0100915679077	0.0625837322923	0.0426189909193	0.0551387947347	0.372632683011	0.175633723959	0.00932373606107
o	0.347005943215	0.0106387546359	0.0674236924308	0.103391371306	0.191429453578	0.196720424337	0.0770107583197	0.00637961642036
a	0.117388827878	0.00781806337863	0.0670884201436	0.121787688102	0.310778701193	0.297080804779	0.0723756031066	0.00568189087345
p	0.128079691633	0.00879576762621	0.0522016183812	0.0497591453673	0.184683377398	0.306007020926	0.256385324369	0.0140880392911
p	0.133128448411	0.0157190392087	0.0327732962604	0.0217502311891	0.0709380017993	0.121812589309	0.586631378123	0.0172470247637
è	0.048103876337	0.0137243103362	0.0243940512201	0.0301893481297	0.0805453229331	0.0973806827697	0.688733276041	0.0169291722546
n	0.136358077779	0.00975208271207	0.05129098174	0.0343128428099	0.0800684719444	0.122128714257	0.540413605347	0.0256752507515
a	0.164458827326	0.014397105904	0.07106458058	0.13893618437	0.109037544948	0.101830794752	0.364686281782	0.0355886962505
o	0.0557407635633	0.0122737796947	0.04829623886	0.172544377457	0.123284874983	0.144389488251	0.398025193927	0.0454453280835
m	0.0448347509091	0.00951573729157	0.0294970282867	0.0597774523523	0.0501176228277	0.134861534084	0.633613907976	0.0377819973612
a	0.070541500303	0.0104063027639	0.0342618707622	0.0977591146508	0.0954686187759	0.125561636028	0.525761512659	0.0402394194537
r	0.0551567839677	0.00591956555463	0.0250065348207	0.1091038524	0.107217448309	0.119445729643	0.50014862422	0.0780014251512
è	0.0216608121892	0.00279995481821	0.0116390018402	0.0428741469833	0.0519431564863	0.0771396908477	0.699186461407	0.0927567770504
i	0.00821340797773	0.00131248035607	0.0095608306134	0.0206714234378	0.0339373616954	0.142341460283	0.688712653802	0.0952504436835
</S>	0.00412805936087	0.000773695803035	0.0089870898067	0.0105863503839	0.0180741076477	0.190612580142	0.661580626901	0.105257578842
