 	i	bambini	non	possono	mangiare	non	possono	mangiare	il	gelato	prima	di	mangiare	</S>
a	0.08880183065	0.14617931865	0.20587145	0.1306898714	0.0774441512	0.10093874423	0.0104173275	0.00208030915	0.067539513214	0.082832016519	0.03769555385	0.0306634803	0.00130259522	0.01754383639
p	0.06312448565	0.185019432883	0.175189796667	0.188133557133	0.1106011304	0.06588125423	0.0896837061667	0.00681402371667	0.0329254618807	0.030250383519	0.0137286735833	0.0121832231667	0.00679124100667	0.0196735977233
e	0.0616926042167	0.247677544294	0.211414632222	0.148872652378	0.0788540568	0.0571048687433	0.113028242356	0.00737793038556	0.0213781149729	0.012723281914	0.00559620280843	0.00566256450157	0.00789492319422	0.0207223544744
t	0.0319743710722	0.237724878098	0.212906597407	0.0930627207927	0.0525616289333	0.0409037369144	0.0825451510853	0.0129716629419	0.0719216906703	0.027898564379	0.00526484281681	0.00555959607986	0.0412523142567	0.0834522500581
ì	0.0363529226907	0.211178666033	0.127080492469	0.132747796931	0.0733790696444	0.0329682401381	0.0820972640284	0.015439967314	0.0887692759579	0.0329507487488	0.00515350948894	0.00551927164229	0.0523619967197	0.104000790803
a	0.0423368722302	0.251418238678	0.20881475749	0.209646788977	0.0966745165481	0.0397742478794	0.0462120360095	0.007423926438	0.0297211364638	0.0110435873687	0.00207090221298	0.00249660292976	0.0175569125074	0.0348094563343
e	0.0226219497767	0.166493322893	0.298025512497	0.198356196326	0.107018895516	0.10184267596	0.0591103980032	0.00941890847933	0.0115058685646	0.00410587178623	0.00132798789099	0.00222654874325	0.00605113460247	0.0118947169614
s	0.0082929008389	0.080029390731	0.217441974499	0.118264500442	0.0853727825053	0.112422167653	0.0692418153344	0.0322109334931	0.112232730522	0.0615054927621	0.00256437595033	0.0106599739144	0.0203983920008	0.0693625618871
ò	0.00606954649297	0.0621720200103	0.1665672685	0.125360421814	0.110866921502	0.060171676551	0.0746618961115	0.0404358674977	0.144373874337	0.0802885529074	0.00287763780678	0.0127762731648	0.0250838156768	0.0882942140574
z	0.0164345151643	0.0725872766701	0.160946234833	0.208309983938	0.159597913834	0.0473707971837	0.162052458704	0.0256363851659	0.0495266857423	0.0270573843225	0.00261824965893	0.00663373434827	0.0268386519021	0.0343897031141
u	0.0248256063881	0.0563480465567	0.174989290278	0.189019114646	0.139306781278	0.161577075728	0.158226787235	0.0170951938553	0.0181047689474	0.00937442587417	0.00243361930631	0.00479385401609	0.0274386169624	0.0164668088347
n	0.0190320196294	0.0473689698522	0.170708945759	0.120138644882	0.109178440426	0.191895406576	0.134430930078	0.0317944957518	0.0391175232158	0.0192038383581	0.0036693886221	0.00617394647203	0.0602701886491	0.0470172940749
e	0.0112141720431	0.0349183141174	0.13406815092	0.0752642516273	0.0809642518087	0.290289763525	0.127655466359	0.0371391522506	0.0466570006719	0.0225850529194	0.00406500937403	0.00670003362401	0.071212233949	0.057267158935
f	0.0153435340144	0.0333034168725	0.12736976364	0.0460316268758	0.0496484279362	0.331630444508	0.0720318117863	0.0167762731835	0.0594229664906	0.0405859511065	0.00502760629134	0.00756285267467	0.0587677307157	0.136497585555
à	0.0150738722381	0.0351008459575	0.0642430465467	0.0613499436253	0.0749621116454	0.151198608169	0.145049013929	0.102645813161	0.0633533161969	0.0471652875355	0.0119696990971	0.0102035462249	0.0546543944652	0.163030481085
i	0.0078826651127	0.0309577293192	0.0535969031822	0.0823610562084	0.0903246705485	0.244523272723	0.194971964643	0.134028042387	0.0379036217656	0.0214986556785	0.0138828630324	0.012360595075	0.0199519583817	0.055755975595
e	0.00522451543757	0.0300068887731	0.0867417900607	0.0651164647361	0.0541040658495	0.401060757574	0.182395054881	0.0651867297957	0.0387503455885	0.0147857915595	0.0109597666775	0.0167814433583	0.00861840897057	0.020267993765
