 	è	che	è	entrato	da	qui	</S>
a31	0.000110918765	0.0003239474	0.0005190942	9.441856e-05	0.0027437909	0.9696084	0.026599417
a7	0.0012573352	0.0031129895	0.0161237	0.034475356	0.79430383	0.14442343	0.006303422
a18	9.7442225e-08	1.861649e-07	0.0010693418	0.0011801204	0.03417879	0.9460378	0.017533684
a31	1.9097705e-08	7.188479e-08	0.00029078286	0.00021820792	0.0076745856	0.98853546	0.0032808569
a46	6.9730384e-05	0.0007880624	0.0028726778	0.00018962893	0.009678332	0.97887623	0.00752525
a31	9.194787e-06	4.376133e-05	0.000330989	7.692133e-05	0.004820778	0.9925211	0.0021972058
a39	8.179026e-06	1.4724675e-05	1.3352636e-05	1.196776e-06	0.00011864496	0.99202514	0.007818781
a28	4.9261036e-08	3.927462e-08	8.12202e-08	9.433899e-08	1.9872221e-05	0.9950165	0.0049633696
a31	1.6873188e-10	4.771911e-10	6.1557937e-09	8.55473e-08	7.0354326e-06	0.9921292	0.007863772
</S>	5.1845355e-12	1.4072991e-11	1.3626112e-09	4.016764e-09	5.584498e-08	0.9809419	0.019058034
