 	questa	casa	la	costruirono	cinquanta	anni	fa	</S>
a8	0.0003568996	0.0003485715	0.0022952456	0.94219077	0.011868227	0.033560805	0.000998566	0.008380897
a31	4.7762504e-05	0.00016133132	0.0061872406	0.014398793	0.54097813	0.21299313	0.08204545	0.14318815
a8	0.00024205628	0.00036019395	0.017108649	0.6996758	0.18248111	0.06733293	0.001501247	0.031298045
a31	1.0006362e-06	7.8810535e-06	0.0009182469	0.23099162	0.48982513	0.11568707	0.012840848	0.14972825
a20	6.89053e-06	1.35974105e-05	0.00063517265	0.04847004	0.16096555	0.07849522	0.08265395	0.62875956
a31	1.0774363e-09	1.9022146e-08	1.28063375e-05	0.010036135	0.7797939	0.18209456	0.006185045	0.021877568
a24	2.7583707e-07	1.2636441e-05	0.009247993	0.36991468	0.2705115	0.33364186	0.0021896998	0.014481309
a31	1.4541723e-11	3.963512e-10	2.2629798e-07	0.0019814787	0.1309651	0.8630273	0.00024004068	0.003785971
a28	2.8607894e-10	4.871516e-08	0.00019192373	0.5614678	0.06122037	0.365673	0.0015708953	0.009875959
a17	1.4175342e-11	2.850318e-10	4.4041485e-07	0.001698823	0.054220468	0.941413	0.00037998578	0.0022872952
a31	1.3988832e-12	4.0890326e-11	9.090549e-08	0.0034507904	0.1147129	0.8561273	0.00045284853	0.025256112
a28	2.1535339e-12	1.6795798e-10	2.9598604e-07	0.1654652	0.012193409	0.47819987	0.005774964	0.33836618
a13	3.6872586e-13	5.8031995e-12	6.2309704e-09	0.00020543848	0.0036548532	0.9752528	0.00032602093	0.020560855
a31	1.8365589e-13	2.449661e-12	1.0079323e-09	2.0885464e-05	0.01682207	0.836183	0.0064312555	0.14054282
a23	2.3277124e-14	1.119962e-12	8.913475e-10	0.00056947157	0.00051181595	0.049999665	0.0028181493	0.94610095
a31	2.4984485e-12	1.0590797e-10	3.3308503e-08	0.0003507455	0.030917441	0.6684269	0.047761496	0.25254342
a18	7.821027e-15	3.2736148e-13	1.7638477e-10	3.1667965e-05	9.745921e-05	0.011191585	0.0023562259	0.9863231
a31	1.3108807e-13	2.5153265e-12	7.8661216e-10	1.5122637e-05	0.0049469923	0.74831975	0.023987519	0.22273062
a18	2.4142866e-15	9.0919487e-14	5.000682e-11	4.129402e-06	3.897739e-05	0.004949669	0.0023019197	0.9927053
a31	1.0941803e-13	1.8383908e-12	3.926062e-10	6.615429e-06	0.002396289	0.54726046	0.039861336	0.4104753
a24	2.4344307e-15	8.93977e-14	4.363015e-11	1.2359454e-06	3.3421664e-05	0.003835169	0.003348477	0.9927817
a17	2.0409442e-14	1.02251995e-13	3.37251e-11	4.586255e-05	8.238008e-06	0.046103023	2.5010484e-05	0.953818
a20	9.476284e-16	1.3007958e-14	4.1998093e-12	3.504409e-07	6.829312e-05	0.038053453	0.01990451	0.94197345
</S>	4.597647e-14	2.501583e-13	5.4698425e-12	8.3231456e-08	3.4395082e-06	0.03585216	0.009596274	0.954548
