 	e	forse	è	entrato	dalla	finestra	il	ladro	</S>
a33	2.4186985e-08	0.015734674	0.0040830225	0.043113552	0.30745912	0.21541587	0.007984124	0.0026322922	0.40357736
a31	1.2267767e-06	2.2323074e-07	0.0017490115	0.0006181898	0.043090027	0.51423615	0.07289925	0.118905045	0.24850087
a37	3.0585714e-08	7.732955e-09	0.0011552213	0.0009614393	0.0096645355	0.425134	0.16401619	0.003321985	0.39574653
a20	2.0273304e-10	6.5942025e-08	0.004301417	0.0016794079	0.08543318	0.035001043	0.016307913	0.03276836	0.82450867
a28	1.2827067e-11	6.1546443e-09	0.0010709551	0.00041197825	0.18753865	0.031414032	0.007291859	0.03792476	0.7343477
a37	5.1584066e-14	2.7892244e-10	9.739957e-06	1.121844e-05	0.056404766	0.03136641	0.0056882254	0.008221853	0.8982977
a18	5.181801e-16	3.2566363e-11	3.587235e-08	1.10990364e-07	0.0066336184	0.09720782	0.014393766	0.0006905826	0.88107413
a31	5.405336e-16	7.1419203e-12	4.5569166e-09	5.9841643e-09	0.0006506513	0.49530867	0.09660759	0.000121357734	0.40731177
a0	2.3079117e-12	5.4297594e-10	4.1589033e-06	1.3144645e-06	0.0006177186	0.60370964	0.35529578	7.2424285e-05	0.040298883
a13	3.260344e-17	2.7809693e-14	1.7362061e-09	2.2260768e-10	0.0003623273	0.8423949	0.15040137	8.14739e-06	0.006833218
a31	7.035641e-18	1.1549884e-15	8.3852016e-11	2.282487e-11	3.3482407e-05	0.7435691	0.24463	4.01727e-06	0.011763495
a41	2.670866e-15	3.1548152e-14	2.78492e-08	9.671162e-10	4.529952e-06	0.045005918	0.8562626	2.7599755e-05	0.09869932
a24	1.3587305e-17	5.372103e-16	6.951589e-10	7.4351234e-11	3.1634827e-05	0.37922505	0.60217744	2.6994885e-05	0.018538874
a37	1.4212011e-18	1.4191006e-16	1.3849403e-12	1.8513145e-13	1.5509409e-07	0.44684732	0.52373374	3.066524e-08	0.02941871
a31	1.2550704e-18	3.017163e-17	2.9598166e-13	8.110292e-14	5.45193e-08	0.36725384	0.59238625	2.7627824e-08	0.04035977
a28	1.5985509e-16	2.0811768e-16	3.656326e-10	9.867063e-12	2.8711906e-07	0.013655877	0.41266075	1.7685672e-05	0.57366544
a11	7.046586e-18	7.267611e-17	3.2813864e-12	3.4016755e-14	5.893842e-08	0.12317103	0.80484754	2.6275828e-07	0.07198102
a39	7.2185306e-18	9.123655e-17	5.04952e-13	3.7454892e-14	1.5119111e-08	0.120147645	0.7201019	1.05529445e-07	0.15975039
a46	1.3008657e-17	8.550415e-17	3.773561e-13	4.0733242e-14	7.1819306e-09	0.04269226	0.5050519	4.4128475e-07	0.45225543
a49	4.3742327e-17	3.2310477e-16	2.3033415e-12	3.8287749e-13	3.806917e-08	0.013769923	0.21000192	1.2693707e-05	0.77621543
a31	6.508242e-16	9.980305e-15	6.881001e-12	2.7754272e-13	3.164642e-09	0.07293772	0.80648303	1.3589613e-08	0.12057919
a33	4.7698874e-17	9.2500286e-17	7.4726504e-13	2.3356577e-13	5.3831704e-09	0.004306418	0.11573032	1.6859887e-06	0.8799615
</S>	9.255715e-17	1.3716533e-15	3.1100286e-11	3.1230927e-12	3.8868282e-07	0.026937272	0.21294856	0.00018952673	0.7599243
