 	la	madre	e	il	padre	non	è	non	è	che	li	dimentichiamo	mai	perchè	ci	hanno	dato	la	vita	e	amore	</S>
a20	3.4942667e-07	2.188627e-06	1.4286537e-05	0.0003208089	0.020331899	0.0029321678	0.0035503604	0.0056200875	0.006169816	0.013364738	0.010825794	0.74640477	0.024113342	0.00027689512	0.010149497	0.00064874126	0.08016684	0.024517545	0.035439573	0.0005780957	0.009231005	0.0053413543
a31	1.6441487e-07	5.110754e-08	5.8374854e-07	0.00018944894	4.368453e-05	3.466154e-05	0.00024316758	0.0017445082	0.008709882	0.023811981	0.04468393	0.010013537	0.105262466	0.0005083099	0.18763489	0.0010220271	0.16887036	0.42492846	0.017078396	0.00032062313	0.00090817147	0.003990756
a11	6.7419717e-07	2.0952957e-06	6.368335e-07	0.0002526255	0.00012155079	2.1350505e-05	0.000103948965	0.00073339505	0.0029346016	0.009237551	0.011393953	0.008203677	0.017715981	0.00015613594	0.07831039	4.0089348e-05	0.087348394	0.13893656	0.6390938	0.000589702	0.0019692064	0.0028336337
a5	1.9049459e-10	9.272666e-09	1.0235491e-06	0.00012090989	4.858194e-05	6.954215e-06	4.0566963e-05	0.0003056332	0.0011450358	0.0022505964	0.0034764893	0.00059009873	0.014423721	0.000187676	0.013060181	0.0006840024	0.0122888535	0.50855696	0.43375427	0.0002852883	0.0009681988	0.007804948
a37	3.671919e-11	1.0765592e-08	2.0088439e-07	1.8291763e-05	6.003612e-05	1.794014e-05	6.055664e-05	0.00020554863	0.00041665163	0.00056938257	0.0007286018	0.00025148416	0.0025983932	0.00026804558	0.001438388	0.0018087073	0.001438131	0.43555918	0.5447097	0.00041919344	0.00090319134	0.008528274
a31	2.0027603e-11	1.201509e-07	1.381526e-07	2.6532143e-05	0.0006115816	0.00056601985	0.0012271522	0.0023132062	0.0027854189	0.0033192046	0.0027673612	0.0021194643	0.0050339056	0.00024089473	0.003989516	0.00068842445	0.004368458	0.28833458	0.59879106	0.0029257117	0.0025162713	0.07737491
a37	8.7161285e-11	4.7558734e-07	6.621593e-05	0.00083498	0.017860238	0.009386353	0.00531677	0.0040682484	0.0038804286	0.0042583593	0.004148309	0.020830562	0.0035046851	0.0033420708	0.002795165	0.00046320606	0.006147783	0.027586158	0.66647947	0.086446136	0.0902046	0.04237983
a18	4.8628383e-11	3.8157762e-07	1.0286936e-06	0.0016860474	0.054087404	0.053814773	0.065258086	0.06669679	0.05478976	0.05752423	0.047850385	0.06173749	0.044263236	0.000135475	0.033549283	0.00030495194	0.0484319	0.07183098	0.06347709	0.010090249	0.008541833	0.2559286
a24	2.1701243e-12	1.4433004e-08	5.7764453e-08	0.00016225236	0.013582866	0.017577518	0.0247911	0.033410225	0.030424243	0.035271063	0.022651242	0.025575783	0.02090001	6.9514856e-05	0.023916403	4.925878e-05	0.030223219	0.036685545	0.04860789	0.012318949	0.0120362025	0.61174655
a34	2.318797e-13	1.4535398e-09	6.979124e-10	5.301449e-06	0.00063038967	0.001972029	0.005778462	0.014036456	0.016119046	0.020701798	0.0115756495	0.011375408	0.013402713	2.2365512e-05	0.01110832	3.3305405e-06	0.018126478	0.016098555	0.015094354	0.0036194334	0.0029589015	0.83737093
