 	puoi	non	parlare	di	questo	con	Anna	</S>
a31	7.906958e-05	5.88005e-05	0.0072703958	0.059080996	0.0020879754	0.0002986614	0.89633477	0.03478935
a20	0.00082348555	0.0010669803	0.010167846	0.008134416	0.11856106	0.058175676	0.4336982	0.36937225
a11	9.369022e-07	8.604872e-07	0.00032664728	0.07728428	0.07366535	0.03205423	0.23077445	0.5858933
a10	7.634011e-08	4.4614674e-07	7.882303e-05	0.013123401	0.024805702	0.09024848	0.38557976	0.48616332
a39	1.3189391e-07	9.626793e-07	0.00011869287	0.0070593865	0.004097795	0.07667772	0.33028734	0.581758
a7	1.3005408e-06	2.6197029e-05	0.0028324148	0.08383317	0.0016023493	0.012114816	0.37364033	0.52594936
a37	1.533085e-06	2.7350154e-05	0.0022377495	0.0337684	0.00040402525	0.00030817837	0.4057633	0.5574895
a8	3.4829238e-08	5.207247e-07	0.00013504615	0.01759142	0.00044300224	0.0001654044	0.5547561	0.42690852
a18	3.0208472e-08	7.216839e-07	6.6821274e-05	0.043634057	0.01939658	0.0027470056	0.60148597	0.33266884
a46	3.7371337e-09	1.9735396e-08	2.2538165e-06	0.011017167	0.015799178	0.0019294663	0.59841925	0.37283266
a31	4.5273568e-10	1.6435372e-08	3.7472882e-06	0.01046467	0.027366653	0.003939753	0.57325697	0.38496822
a18	1.7252588e-10	1.196757e-08	2.9787266e-06	0.004525243	0.010372322	0.0016312966	0.65882033	0.32464784
a24	4.2035597e-11	4.6484128e-10	5.031085e-07	0.00041568547	0.0045574754	0.0007209302	0.4025492	0.59175617
a28	1.9944131e-14	1.5036349e-13	1.384311e-08	1.3085061e-08	1.5430974e-08	3.4139454e-08	0.026639303	0.97336066
a31	1.0388827e-12	7.009286e-12	1.3934593e-07	9.078277e-07	3.6472304e-06	5.0139333e-06	0.34148115	0.65850914
a20	2.7481953e-13	9.8143585e-12	1.5941966e-07	5.977277e-05	3.5890505e-05	2.3223181e-05	0.23338903	0.76649195
a31	6.5938895e-12	4.7305798e-11	2.2289066e-07	4.4822095e-06	8.136666e-05	0.00018676845	0.6615594	0.33816776
a3	2.2711017e-14	8.123938e-13	1.1449316e-08	2.8257507e-06	4.4607464e-06	6.1928786e-06	0.14265516	0.8573312
a31	1.3733266e-12	1.08559385e-11	1.8783858e-07	1.0315991e-06	5.439721e-06	9.012826e-06	0.35256588	0.6474184
a20	5.011729e-15	2.6954155e-13	3.5569105e-09	7.428291e-07	1.3126408e-06	1.3062148e-06	0.060735017	0.93926156
a31	1.4307714e-12	1.4499008e-11	5.8015093e-08	7.8199923e-07	2.82997e-05	8.9961475e-05	0.6214311	0.3784498
</S>	1.2979396e-14	1.6060757e-12	5.4106133e-09	1.6135402e-06	1.1976614e-05	6.600239e-06	0.07723383	0.922746
