 	avete	fatto	già	le	verdure	</S>
a6	5.4955006e-08	1.9945236e-07	0.0046834718	0.08820547	0.5171433	0.38996753
a46	0.0023436442	4.4731188e-08	0.00051610003	0.27517593	0.3806015	0.34136277
a21	4.2604734e-06	8.6454677e-10	2.1925947e-05	0.12684576	0.19407484	0.67905325
a20	5.631645e-09	1.0535761e-11	2.315738e-06	0.011332	0.049980536	0.9386852
a24	1.2219801e-12	8.0199614e-14	5.191173e-07	0.006803253	0.034720257	0.958476
a31	1.0979905e-15	4.000476e-13	8.2824477e-07	0.04009428	0.077042155	0.88286275
a14	2.7742611e-14	3.8647736e-13	2.7460073e-06	0.013196985	0.077388436	0.9094118
a41	3.634355e-16	1.7639781e-12	1.7685001e-07	0.12914124	0.2013265	0.66953206
a37	5.0240044e-16	3.4703226e-12	9.433261e-08	0.0121423835	0.083056256	0.90480125
a31	7.116367e-15	7.3038686e-11	3.2786623e-08	0.03481999	0.30953988	0.65564007
a6	7.647404e-15	1.9383781e-11	9.7985176e-09	0.00093559356	0.06266424	0.9364002
a46	2.0724263e-13	1.5794798e-11	4.924175e-09	0.0012084498	0.17700955	0.82178193
a31	1.710839e-14	1.074348e-12	4.253317e-10	5.6568944e-05	0.030873008	0.96907043
a17	1.1872096e-14	2.2845435e-13	2.59922e-10	2.3414164e-05	0.0117201535	0.9882564
a20	3.4334701e-13	1.7602342e-12	1.8216557e-10	3.9455143e-05	0.037821822	0.96213865
a31	4.221942e-13	1.7069328e-12	3.498034e-11	2.5961506e-06	0.019673938	0.98032343
a17	8.6074795e-16	1.5762167e-14	2.1546486e-12	1.7616829e-07	0.00092410535	0.99907565
a20	6.140146e-14	1.5674778e-13	1.5484438e-11	2.6928897e-06	0.006224263	0.99377304
a31	1.5226964e-14	4.5835785e-14	2.9836812e-12	3.9915204e-07	0.0016923501	0.9983072
a20	8.570321e-16	6.804533e-15	1.2309778e-12	8.872192e-08	0.00032242603	0.99967754
a17	4.566101e-15	5.2537584e-14	1.7449812e-11	2.5600534e-06	0.0011507015	0.99884677
a31	3.4951536e-15	5.441249e-14	4.6330564e-11	3.5640717e-06	0.0006444598	0.9993519
a23	3.4623992e-15	3.7463746e-15	2.4236838e-13	1.5517881e-07	0.00023325079	0.99976665
a31	2.8067612e-15	8.1120074e-14	3.1570798e-12	5.3408023e-08	0.0002829719	0.99971694
a8	1.8560324e-15	2.2817488e-15	2.480305e-14	4.946e-09	6.628599e-05	0.9999337
a31	2.4388111e-15	9.873622e-14	2.5780797e-12	6.991006e-08	0.00030047537	0.9996995
a28	1.8542318e-15	2.114806e-15	1.36546895e-14	1.4143529e-09	4.1239444e-05	0.99995875
a21	7.8898764e-15	2.9777025e-12	6.216861e-11	8.812635e-06	0.0021953685	0.9977958
a31	1.6281035e-14	3.2951294e-12	6.0593676e-11	1.1940119e-05	0.002083883	0.9979042
</S>	8.454106e-15	5.028726e-15	5.427962e-15	6.752597e-10	2.9500774e-05	0.99997056
