 	voglio	che	Maria	venga	domani	</S>
a31	4.6193205e-09	0.00018743734	0.04669787	0.016777063	0.9236797	0.012657978
a35	1.3200516e-08	0.00090100657	0.7985976	0.19372018	0.006273051	0.00050824316
a31	4.580597e-13	0.0004916658	0.9615812	0.036801178	0.0008286498	0.00029740037
a37	1.3548506e-08	0.065747306	0.84047306	0.08771396	0.005688232	0.00037743276
a31	4.5336197e-09	9.7496995e-05	0.7475191	0.23348379	0.01860157	0.00029810486
a11	1.1828903e-07	0.0016282204	0.47380373	0.11835551	0.4035751	0.0026373123
a31	8.639286e-11	2.066017e-05	0.6947314	0.23486294	0.0700438	0.00034129087
a20	2.9384252e-11	8.895251e-06	0.041168343	0.031894177	0.9231802	0.0037483105
a13	1.1615988e-13	2.3905132e-08	0.16209124	0.3616166	0.47535306	0.0009391113
a20	2.9015302e-16	1.0990001e-10	0.012456828	0.24909517	0.7365383	0.001909729
a31	6.35075e-18	2.211887e-13	1.3712577e-05	0.010572296	0.9850889	0.0043251165
a18	7.820242e-17	3.191663e-13	0.00022720726	0.0024655615	0.75442475	0.24288255
a31	9.607679e-19	3.2644948e-14	4.2366105e-06	0.0028987841	0.98692083	0.010176121
a36	5.0645676e-18	2.2864924e-14	2.4824938e-05	0.00028802833	0.3719032	0.6277839
a31	5.8466985e-17	8.5903956e-13	0.0005379629	0.006147029	0.8817982	0.11151684
a20	5.0187597e-19	2.5140736e-15	4.1183816e-06	5.561343e-05	0.2084625	0.7914778
a31	4.7583125e-19	7.029743e-15	8.689649e-08	0.00024206348	0.90510166	0.09465625
a20	6.33709e-19	2.9662228e-15	3.5325584e-06	8.67159e-05	0.24839324	0.75151646
a31	5.490821e-19	6.457502e-15	4.680701e-08	0.00012789994	0.81268156	0.18719049
</S>	1.2070639e-18	4.479134e-15	3.2479347e-06	9.62968e-05	0.2775486	0.7223518
