 	pure	che	ti	vedo	una	volta	non	ti	dimentico	mai	</S>
a31	1.060046e-06	3.5442983e-05	0.0018099872	0.00015948575	0.008315875	0.00056487956	0.013965545	0.04463397	0.517422	0.32176396	0.09132771
a10	9.942858e-09	2.3742301e-07	7.542705e-05	1.852261e-05	3.67071e-05	0.0022418485	0.039506424	0.90110433	0.0437325	0.012606882	0.0006772382
a31	4.71538e-09	1.7524903e-07	0.0010959762	3.5678186e-05	0.0006628255	0.018277468	0.10553998	0.81786346	0.049858052	0.005654069	0.0010122793
a10	3.6528586e-06	1.4262102e-07	6.312847e-05	0.0054567815	0.00010102573	0.0440959	0.25551423	0.31074333	0.15627144	0.22562538	0.0021249468
a28	1.7091104e-08	1.8478842e-07	5.906782e-05	9.9341334e-05	3.1008603e-05	0.02255569	0.18248327	0.42522365	0.32084924	0.047908016	0.0007904389
a10	3.6642311e-10	7.1266534e-08	2.4770094e-05	2.5137166e-05	3.4562483e-05	0.0073003806	0.11253826	0.17731814	0.66487396	0.036735952	0.0011487185
a21	1.2096507e-11	4.7831987e-09	9.378961e-06	1.6365914e-06	5.4528496e-06	0.0051155924	0.0875113	0.11176248	0.7752447	0.019658305	0.0006910978
a38	1.9796407e-14	2.42867e-09	7.230076e-06	3.064307e-08	6.5433633e-06	0.00040887424	0.01841286	0.009185219	0.96186686	0.0084289275	0.001683501
a41	2.3481108e-11	5.684326e-08	6.431208e-05	1.8423375e-06	2.9216419e-05	2.5082338e-05	0.00129085	0.0013971685	0.596127	0.22978419	0.17128032
a31	4.9633e-16	8.9452123e-10	4.170059e-06	3.1031683e-10	6.4136793e-06	3.8708145e-05	0.0038700027	0.0033845098	0.74662167	0.10804074	0.13803385
a18	6.894119e-12	2.0067637e-07	0.00012534238	8.985525e-08	1.4109694e-05	1.13755605e-05	0.00014059371	4.41043e-05	0.017576646	0.47704172	0.50504583
a31	1.7741842e-15	3.7159913e-09	9.260409e-06	2.8180874e-10	1.3341399e-05	6.066638e-05	0.0055816267	0.0040674172	0.3261143	0.37706897	0.2870844
a21	1.9819194e-13	4.7009717e-08	1.8934097e-05	4.6354995e-09	1.27875755e-05	3.4253862e-06	2.0296959e-05	1.4235095e-06	0.0007304627	0.07968114	0.91953146
a31	1.2150851e-15	5.075362e-09	1.1783281e-05	6.3690574e-11	5.750588e-06	2.1004267e-05	0.004958166	0.0022931462	0.23321256	0.46204656	0.29745096
a18	1.957041e-14	1.1807722e-08	4.091943e-06	7.912326e-10	9.653386e-06	9.7321e-07	4.656334e-06	2.8727183e-07	0.00010208622	0.019095933	0.9807824
a17	3.2223113e-16	1.8564977e-09	2.2457018e-06	2.9084036e-11	2.3783393e-06	7.5761363e-06	0.001962366	0.00030437217	0.060826793	0.35959497	0.57729924
a20	5.9142074e-16	1.859404e-10	1.2876812e-07	1.4021117e-11	1.0263064e-06	4.6433956e-06	0.0008933785	0.00072330405	0.034233574	0.34069082	0.6234531
a3	2.5813816e-16	1.2520739e-11	1.0390849e-08	3.6069409e-13	1.0879723e-07	6.549431e-08	0.00073005725	0.00085168774	0.088040486	0.21150094	0.6988766
a35	1.1079473e-15	2.5687525e-12	1.5028387e-09	1.2675486e-13	1.08305365e-08	3.4285347e-10	5.4120184e-05	0.00033040647	0.093041584	0.1587958	0.74777806
a37	1.5902467e-16	7.531094e-12	1.3952657e-09	1.4776402e-13	3.0713974e-08	2.3388175e-07	8.870816e-05	9.929766e-05	0.0118625425	0.14006302	0.84788615
a38	5.116879e-16	8.244544e-12	4.851562e-09	3.9876202e-13	5.119281e-08	3.2740266e-09	0.00014532794	0.0008741104	0.1666226	0.1791637	0.6531942
a31	4.98279e-16	2.0227877e-11	4.346936e-09	4.1466093e-13	7.475948e-08	4.638667e-07	8.616593e-05	8.208707e-05	0.008235477	0.13799822	0.85359746
a37	7.0663935e-16	9.2291084e-11	9.43523e-09	3.4683747e-12	2.0875947e-07	1.5512363e-06	8.750889e-05	3.0482044e-05	0.0035534173	0.117778435	0.8785483
a21	2.3122242e-15	1.1375672e-11	9.040078e-09	4.836959e-13	4.986308e-08	1.5505477e-09	8.3888284e-05	0.00044860152	0.055516537	0.17164193	0.772309
a31	4.5875124e-16	3.4921204e-12	2.5408153e-09	1.7553313e-13	3.5208526e-08	3.808865e-09	0.00019496192	0.00023028039	0.06631937	0.21514404	0.7181113
a29	1.2095611e-15	1.15417204e-10	8.5822585e-09	2.9268927e-12	2.4007056e-07	6.9832316e-07	2.6098363e-05	2.510644e-06	0.00080624904	0.11761318	0.881551
a31	1.0362289e-16	1.896873e-11	5.222377e-09	3.1878599e-13	1.10698736e-07	3.2854615e-07	0.0006701904	0.0002642634	0.027307738	0.14883046	0.82292694
a33	2.4783398e-16	2.5675146e-11	1.4485501e-09	5.265179e-13	1.2656308e-07	3.415587e-07	2.439772e-05	2.152936e-06	0.00061624596	0.059620798	0.939736
a20	7.111793e-16	1.6796907e-10	2.0797568e-08	1.8801414e-11	1.1580659e-06	6.864406e-06	0.0012129069	0.0006120195	0.021156725	0.13130344	0.8457069
a31	1.4175196e-16	8.969481e-12	3.9165617e-09	6.5076037e-13	2.2915606e-07	5.0084253e-08	0.0009340593	0.0011350645	0.06074094	0.05694401	0.8802456
</S>	5.3635264e-17	3.3114097e-12	1.9354024e-10	3.4149905e-14	3.098536e-08	9.479919e-08	1.780746e-05	1.255213e-06	0.00041597997	0.022886297	0.97667855
