 	mi	si	gonfiò	il	dito	</S>
a41	1.5994827e-07	4.4245466e-05	0.94161344	0.031729992	0.009262108	0.01735
a20	4.133497e-06	0.0059862183	0.06841013	0.1315035	0.22352895	0.57056713
a39	1.3729969e-12	5.14577e-05	0.93152726	0.039261814	0.0043553445	0.02480414
a31	2.4013587e-13	2.161341e-06	0.9030473	0.05109928	0.0020321317	0.04381907
a37	2.0136963e-11	2.8804586e-06	0.09438072	0.6885106	0.032282833	0.18482295
a21	1.450788e-14	3.670464e-10	0.0010930055	0.006851837	0.008709339	0.98334575
a38	5.6586612e-14	1.7349297e-10	0.00012744314	0.0010576393	0.0066367122	0.99217826
a18	5.193245e-13	1.5894573e-10	0.04453864	0.118231736	0.27720425	0.5600254
a46	4.9459465e-15	6.2924696e-12	0.00024108018	0.0041697547	0.13587971	0.85970944
a31	1.0201581e-15	2.4034474e-12	0.0039405646	0.023097396	0.7809242	0.19203782
a20	4.338009e-16	1.6039207e-12	0.002039118	0.027261728	0.8658978	0.10480129
a46	7.9550396e-16	9.119029e-14	1.1682271e-06	7.486849e-05	0.42655474	0.5733692
a31	1.8782694e-17	1.7576649e-14	7.2531816e-06	0.00025797074	0.53583133	0.4639034
a8	3.8095317e-17	6.8162286e-14	2.9374134e-05	0.0017041294	0.68635267	0.3119138
a31	1.1402924e-16	1.9886229e-13	6.3037933e-06	0.0013632604	0.67585385	0.32277656
</S>	9.924388e-18	8.639048e-15	2.175883e-06	0.00022101506	0.3293897	0.6703871
