 	sembra	che	il	ladro	è	entrato	da	qui	</S>
a31	1.3660137e-06	0.00047641885	0.012295007	0.0063575846	0.5051703	0.12858175	0.22621228	0.048214026	0.07269134
a28	2.359429e-05	4.758806e-05	0.0005596495	2.1367828e-07	0.019785566	0.034019064	0.17498942	0.7392223	0.031352714
a37	1.027123e-06	2.3226432e-05	0.0041507143	4.9785837e-07	0.2672714	0.050962303	0.055687808	0.59745526	0.024447737
a31	3.708975e-06	8.076216e-06	0.0020003978	1.3887086e-07	0.7384376	0.010271636	0.011423644	0.22326557	0.014589369
a11	0.0050688004	0.109199695	0.0322715	0.00021774674	0.1912066	0.017306464	0.064774014	0.47268185	0.10727335
a31	5.3689844e-05	0.0011525367	0.0027469296	6.3196157e-06	0.97136444	0.0030406362	0.0023884124	0.018659776	0.0005872771
a20	0.025224036	0.30356914	0.015263997	0.00015596702	0.008995142	0.0007115844	0.003980914	0.6062226	0.035876576
a31	0.000120880664	0.0036588453	0.033388864	3.3817978e-05	0.4944704	0.0057300683	0.00471642	0.45217028	0.005710429
a39	0.021636717	0.02330696	0.0022789973	1.9613609e-07	0.00046451585	3.2191376e-05	0.00013185151	0.82970536	0.12244318
a31	0.00015650265	0.000435139	0.00093936344	1.02568976e-07	0.012679218	0.00038029003	0.00055840594	0.966152	0.018699
a13	0.0025698843	0.00039587365	0.00036423223	5.8655543e-09	0.0001206829	1.1579432e-05	2.742037e-05	0.6185143	0.37799594
a31	0.00044087708	0.00019115383	3.5445795e-05	3.0339913e-09	0.004389519	0.00021332927	0.00066139165	0.92332	0.07074834
a13	0.00022090932	1.2681552e-05	3.763025e-05	1.4837331e-10	3.0266094e-05	2.3380364e-06	6.598991e-06	0.23571557	0.763974
a31	0.0011860136	0.00014584063	7.942966e-06	1.1338366e-09	0.0028317294	0.00014768323	0.00083144935	0.79388666	0.20096266
a39	6.358018e-05	2.168729e-06	8.19833e-06	2.469293e-11	1.4202764e-05	9.5145873e-07	2.7395179e-06	0.09628948	0.90361875
a11	0.002300792	0.00012212803	3.8642497e-06	8.6456536e-10	0.0018628393	8.584327e-05	0.00066192704	0.5695933	0.42536923
a46	0.00030906266	4.0108454e-05	6.38298e-07	3.2257255e-09	0.0004919156	4.2413907e-05	0.00089734985	0.5064163	0.49180216
a18	1.6373472e-06	5.615559e-08	5.8056415e-08	1.7747877e-10	0.00012618517	1.3902395e-05	6.46089e-05	0.1728023	0.82699126
a31	6.5075736e-05	1.8166339e-06	6.2806905e-08	1.5384766e-09	0.00017372788	1.0742993e-05	0.00021197466	0.18688992	0.8126467
a39	3.8538547e-06	5.5513663e-08	2.0869663e-08	4.7305916e-11	2.3979284e-05	5.8400985e-07	3.3921106e-06	0.07845455	0.92151356
a18	4.569635e-06	8.6979576e-08	4.182936e-08	1.36642e-10	0.00013308231	9.98123e-06	5.3632397e-05	0.119051665	0.8807469
a46	2.060741e-06	3.3218335e-08	2.553086e-08	1.4793117e-10	6.7631474e-05	2.788685e-06	1.4787371e-05	0.083627515	0.91628516
a31	1.1085368e-05	1.3699128e-07	6.326464e-08	2.0452959e-10	0.00044634516	2.7836712e-05	0.00014016393	0.13484906	0.8645254
</S>	2.7902493e-05	1.1596131e-06	1.0141228e-07	6.753717e-10	0.011007881	0.0019160013	0.0053256936	0.2609707	0.7207506
