 	quando	divento	vecchia	vendo	la	casa	in	in	Trieste	e	vengo	qui	da	vivere	al	mare	</S>
a31	8.773683e-08	5.618593e-07	3.579398e-05	0.00022095408	3.8761656e-05	9.16349e-06	2.0071968e-06	7.6232022e-06	3.350502e-06	2.056185e-05	0.0010384565	0.08845997	0.30780455	0.00022199622	0.54680485	0.038761873	0.016569432
a8	2.5156464e-09	2.9064319e-08	1.4649733e-08	1.9225251e-07	2.9903345e-07	5.724054e-05	1.8517817e-06	1.0598567e-07	3.0611827e-06	3.968424e-05	0.18463013	0.80807453	0.002196617	1.3038837e-05	0.004009381	0.0009400829	3.3694585e-05
a31	7.42712e-11	1.5229387e-09	1.414539e-07	4.9700262e-05	7.7120625e-05	0.016321292	5.8668006e-06	1.3248226e-07	0.00041411966	0.0011926948	0.27753025	0.63122267	0.04190216	1.851647e-05	0.029510826	0.0015221258	0.00023237054
a41	1.1425456e-08	5.37657e-08	1.2282587e-07	3.9654572e-07	1.1404022e-06	1.6876627e-05	6.745097e-07	3.2804766e-07	3.5755581e-06	0.00020460361	0.016487654	0.08320894	0.07426191	3.95397e-05	0.6846765	0.14101759	8.0108795e-05
a10	2.6534714e-11	4.1914707e-09	1.5666028e-07	6.109102e-07	6.033802e-07	2.8399359e-06	1.0964827e-05	5.8638096e-07	1.4699219e-06	0.00057188026	0.009755241	0.051184706	0.2443103	7.231005e-05	0.6896322	0.0044258563	3.0269028e-05
a20	1.5917406e-11	1.0167195e-09	1.2759004e-07	1.2333127e-06	1.3748391e-06	1.1968671e-05	2.262072e-05	7.103369e-07	6.5069e-06	0.0019302332	0.02164426	0.0805799	0.307171	8.529516e-05	0.5739503	0.014507757	8.675031e-05
a31	1.003506e-11	8.4913176e-10	1.2950345e-07	1.0989925e-05	9.052609e-06	0.0001009609	1.469832e-05	1.1416831e-07	2.132775e-06	0.0010090075	0.0327668	0.12851313	0.26775038	3.7167516e-05	0.5497804	0.019509437	0.00049552205
a37	4.17996e-08	2.4982555e-05	6.382142e-05	0.00012654948	0.00012666406	0.00012643318	1.3172547e-06	6.55584e-07	3.8805968e-07	1.97587e-05	0.0005004499	0.013861112	0.03568032	0.00011011294	0.44460112	0.5032135	0.0015427413
a31	3.7165013e-10	7.860424e-08	2.2027127e-06	0.00045380162	0.00017868444	0.0011672637	1.3598081e-05	1.486524e-07	2.3163334e-06	0.0002916601	0.0261477	0.41856772	0.3441058	0.00010486336	0.17511162	0.03350709	0.0003453539
a18	1.0062097e-08	4.319795e-05	0.0005736476	0.0021943916	0.0014120986	0.0013667264	6.243672e-07	3.1790842e-07	5.213031e-06	3.2278884e-05	0.00024561878	0.003913915	0.007979392	0.00018302114	0.035644155	0.9430498	0.0033555238
