 	non	deve	parlare	davanti	a	Anna	di	questo	</S>
a31	0.00013759083	0.00020104968	0.011106715	0.6430091	0.07748407	0.03930196	0.2185598	0.0014888934	0.0087107755
a28	0.1270988	0.06781473	0.14899513	0.15478937	0.0082485825	0.26792753	0.08214332	0.008452845	0.13452965
a37	8.3314255e-05	0.00014909635	0.00067499414	0.03902737	0.09302181	0.28103685	0.08609677	0.030236589	0.46967316
a20	1.4659678e-07	2.7279928e-06	5.4805216e-05	0.0021460007	0.02080189	0.2133419	0.14838916	0.10718606	0.5080773
a37	5.771081e-09	1.0729292e-06	0.000119879776	0.0019709335	0.019426614	0.09025705	0.07582796	0.06340029	0.74899614
a24	3.722187e-10	1.9764843e-06	0.0009264678	0.004338741	0.09694908	0.12847592	0.114241615	0.008397989	0.6466682
a21	3.2225936e-13	8.3805e-09	3.3622648e-05	0.0004216487	0.005827379	0.010485263	0.035864808	0.00046492362	0.94690233
a28	3.958557e-13	7.0299158e-09	3.002973e-06	0.0002249406	0.0039719827	0.009133064	0.039207075	0.0005406053	0.9469194
a24	3.0271874e-12	3.2211098e-08	2.5909858e-06	0.00039230057	0.0040800762	0.026977452	0.11766881	0.0028622767	0.8480165
a31	3.5829028e-16	3.6416517e-12	1.1913316e-06	3.468577e-05	3.6177298e-06	0.00056477543	0.0138242785	0.0001871886	0.9853843
a20	5.6619362e-14	2.7202982e-10	5.0891126e-06	0.00075652037	0.008013823	0.019218566	0.07788886	0.0026872144	0.89142996
a24	1.8053049e-12	7.57731e-09	6.645741e-06	0.00063098967	0.019821959	0.21553983	0.40038764	0.003005056	0.36060792
a20	7.389536e-16	2.6636783e-12	1.4769023e-07	2.272165e-05	6.679751e-06	0.00078989216	0.019907206	0.00088259793	0.97839075
a33	2.427981e-13	5.625102e-10	2.94761e-07	1.1567593e-05	5.0248098e-05	0.0072965613	0.031032402	0.019555736	0.9420532
a20	9.457401e-13	8.90685e-10	9.558313e-07	6.0625876e-05	0.002874558	0.06944563	0.16666685	0.06838196	0.69256943
a31	3.185263e-13	5.400278e-10	1.2034044e-06	4.1969764e-05	0.00025999759	0.04217094	0.20224795	0.007893125	0.7473848
a3	1.033179e-13	1.0704372e-10	2.7957972e-07	1.3108902e-05	0.00080783485	0.044508975	0.303624	0.07762544	0.5734204
a20	1.6263441e-14	1.5959978e-11	6.381034e-07	6.651458e-05	2.0493373e-05	0.003986989	0.064208604	0.0046795686	0.92703724
</S>	1.43532e-13	1.4907747e-10	5.2683043e-07	1.4604031e-05	2.9145747e-05	0.009204207	0.046096563	0.026991598	0.9176634
