 	che	impara	una	cosa	che	studia	una	cosa	</S>
a31	3.405495e-07	0.0002018901	7.992507e-05	0.0039395145	0.14901905	0.78873783	0.049428456	0.005376904	0.0032160159
a24	0.0051346556	0.9527648	0.028327245	0.00073564996	0.0018932642	0.0038027957	0.006446258	0.00029927868	0.0005960311
a31	1.6032212e-07	0.38681605	0.08284301	0.03050346	0.45319223	0.04149861	0.0039592586	0.0004650093	0.0007222413
a20	1.3880061e-06	0.0012965129	0.0035634376	0.037402906	0.84407926	0.10848445	0.004424994	0.0006051015	0.00014193197
a0	1.8656537e-10	0.0007447643	0.0016278896	0.008930527	0.9848546	0.003714472	9.926299e-05	1.2162065e-05	1.6473017e-05
a31	1.9956007e-11	0.0009952295	0.0006246867	0.0044389856	0.9835752	0.009564965	0.0006027996	6.0398295e-05	0.00013779
a20	9.265579e-11	1.877225e-05	1.5212674e-05	0.00023870861	0.013252671	0.92451835	0.058329623	0.0031728928	0.0004538178
a11	7.692966e-11	0.002148025	8.299132e-06	6.599173e-05	0.24425644	0.6576224	0.09302595	0.0014395011	0.0014334631
a20	1.579475e-12	0.00011522345	5.0159343e-08	1.8087596e-06	0.0228398	0.34989583	0.12978522	0.02670122	0.4706608
a39	3.2104348e-13	5.5752815e-07	6.84983e-11	4.4367727e-09	0.0002494475	0.10451197	0.040882807	0.07607509	0.7782801
a10	5.397592e-14	5.787929e-08	1.0355854e-11	3.0549874e-10	3.8587737e-06	0.010973515	0.004184717	0.028126094	0.9567118
a31	5.747287e-13	2.0797566e-08	7.78129e-12	4.6500935e-11	5.6848717e-07	0.006384016	0.008686137	0.12911798	0.85581124
a20	1.3979064e-14	3.9527038e-08	1.868893e-11	4.8353527e-10	1.1978387e-06	0.039957114	0.039484132	0.15393253	0.7666249
a31	1.8096023e-13	9.717197e-09	1.4504672e-12	2.383712e-11	2.82746e-06	0.030469716	0.040904928	0.6599851	0.26863742
a11	2.660569e-15	5.380377e-10	5.3957023e-13	3.3721904e-11	7.1971805e-08	0.008434512	0.011605354	0.1203612	0.8595989
a20	1.8237929e-13	2.0301625e-08	2.8948467e-12	1.2547718e-10	1.05295785e-05	0.059097406	0.031846147	0.45261297	0.45643288
a39	9.4460816e-14	8.9681573e-10	4.5259757e-13	6.914758e-12	2.3894228e-07	0.005096906	0.00460623	0.5160583	0.4742383
a20	2.6242826e-14	3.3398218e-10	2.036168e-13	3.5237588e-12	6.995919e-08	0.0023911013	0.0019689824	0.34840474	0.6472351
a31	6.9387956e-14	1.0430578e-10	1.4205018e-13	5.8247065e-13	7.613706e-09	0.0003314139	0.00072194415	0.4272567	0.5716899
a46	6.497539e-16	6.0934166e-12	1.3215353e-14	1.652827e-12	7.043586e-09	0.0016931408	0.0019280113	0.18194874	0.8144301
a31	1.2518575e-14	2.3772595e-09	1.6725096e-12	8.442476e-11	1.3478605e-06	0.0046183094	0.012613998	0.77261	0.21015632
</S>	1.2623547e-15	3.164718e-10	2.250779e-13	1.2409434e-11	2.6642422e-07	0.0034596664	0.008448619	0.5245122	0.46357927
