 	quando	Giovanni	è	arrivato	è	arrivato	alla	casa	o	a	casa	ancora	e	cucina	</S>
a39	6.290086e-08	9.166915e-06	8.416861e-05	0.0013115476	0.00025267267	0.0012984531	0.00010062919	0.00032790922	0.0028086016	1.5220464e-05	0.00035832997	0.026916709	0.003575853	0.96089584	0.0020448207
a31	0.000105229075	0.0021533882	0.008640622	0.02359111	0.025085177	0.04491318	0.048322838	0.16113268	0.24931751	0.2720559	0.11729954	0.007165568	0.00011854518	0.032296468	0.0078021954
a8	0.005631513	0.003809001	0.017614624	0.100414984	0.053192955	0.12556596	0.030054178	0.12229964	0.24989738	0.1909541	0.068994634	0.0070576556	6.2597406e-05	0.023328422	0.001122285
a31	1.4154996e-06	9.8578625e-05	0.002833968	0.13291006	0.0812181	0.19965555	0.054066498	0.22278805	0.13037416	0.13234657	0.02746547	0.0024885891	4.331416e-06	0.013209697	0.0005390142
a20	1.081165e-07	6.7096245e-08	1.5949101e-06	0.000112312846	0.00012005536	0.00031029416	0.00023800338	0.003314982	0.0006004251	0.00077809783	0.0023926473	0.026036445	0.0006068264	0.96528494	0.00020320983
a31	4.0950066e-11	7.591526e-08	0.000121900885	0.0027051328	0.01413716	0.005711952	0.00322963	0.08015434	0.0046098945	0.008120946	0.10415282	0.47249588	0.004831199	0.2989624	0.0007666093
a13	3.2067068e-10	1.1244949e-06	6.274456e-05	0.0034249043	0.003791083	0.0022169421	0.00048594514	0.004967283	0.0006720038	0.00027950588	0.020508856	0.48528177	0.2710709	0.20712651	0.00011036921
a18	4.0667342e-13	3.615539e-09	2.2460176e-06	0.000610251	0.009856957	0.0061964435	0.008602722	0.041441083	0.012258151	0.0041487664	0.06662968	0.3124951	0.0376562	0.49940863	0.0006937283
a31	5.431358e-12	1.7802245e-08	1.9899077e-05	0.0014248149	0.023315191	0.006497409	0.004087307	0.044920027	0.005499092	0.0040990175	0.096171476	0.6535006	0.04187518	0.11814224	0.0004477273
a20	8.590387e-12	1.0848798e-06	9.934769e-05	0.019421525	0.010037472	0.015206028	0.0022901173	0.006809346	0.0033241978	0.0004985334	0.0061400738	0.1281491	0.1086563	0.6985813	0.00078566105
a39	1.8379424e-13	1.0310631e-09	1.0973408e-06	0.00046915797	0.004642877	0.0040200916	0.011822683	0.07268849	0.021591013	0.008760759	0.090179995	0.24073519	0.022671426	0.52044594	0.0019712336
a13	2.1946806e-12	8.464784e-09	1.1710208e-05	0.002244582	0.025810588	0.010008772	0.012430786	0.13040511	0.022846553	0.012511705	0.12061824	0.3690846	0.023481743	0.26792976	0.0026158704
a31	3.9608013e-12	3.3511807e-09	1.1487476e-05	0.0025897564	0.020639833	0.010073573	0.023392802	0.32736388	0.041504625	0.031810727	0.08653551	0.13274805	0.006489526	0.28066015	0.03618001
a18	1.0971893e-14	1.511005e-09	2.2807328e-06	0.004871165	0.0034262142	0.02182266	0.0033353497	0.006115715	0.006037166	0.00045802427	0.001381268	0.007712321	0.0009756662	0.937874	0.005988225
a31	5.5791965e-13	8.9608754e-10	2.8641336e-06	0.0032634176	0.006095544	0.009763824	0.02423413	0.21398485	0.0650492	0.03561328	0.0496817	0.027452534	0.0009960376	0.54263073	0.021231757
a37	1.7724738e-15	2.053203e-10	5.9244354e-07	0.0069389525	0.004145159	0.0695742	0.009765606	0.020924743	0.036583535	0.0024868546	0.0008984348	0.0024301237	5.8658097e-05	0.81562215	0.030570945
a18	2.8056396e-13	5.5335336e-10	2.179552e-06	0.003375948	0.0034080374	0.008619511	0.02237722	0.17753439	0.06833971	0.045043953	0.015982823	0.0056583174	0.00010846711	0.62500924	0.024540175
a31	3.6842976e-13	3.8653167e-10	2.2434278e-06	0.005158069	0.024816433	0.043169297	0.048999656	0.15469874	0.103197396	0.018435147	0.010662311	0.005495618	6.636869e-05	0.5336415	0.05165723
a20	1.4355927e-15	2.4315402e-11	7.436134e-08	0.0029556695	0.0026053996	0.087900184	0.012365082	0.034848426	0.07787746	0.0049441485	0.00037780736	0.00036667322	1.1370439e-06	0.5662519	0.20950602
a31	3.8276427e-13	1.3970354e-10	1.2567751e-06	0.0047034915	0.0031514752	0.011323281	0.024213942	0.24740714	0.08575749	0.10134757	0.016261892	0.0014792574	5.24556e-06	0.3406534	0.1636946
a29	3.549181e-16	3.5057254e-12	1.6411398e-08	0.0016123557	0.0011500985	0.06765201	0.009588829	0.032499183	0.08935705	0.004878107	0.0001678173	0.0001231431	1.192989e-07	0.41361225	0.37935904
a31	1.270159e-13	1.6368089e-10	4.3987032e-07	0.0016058863	0.0037865515	0.017763333	0.049705546	0.17435916	0.120724276	0.0265872	0.0026211834	0.00036332716	1.3434562e-06	0.49682066	0.1056611
a11	1.9500255e-15	4.1898165e-11	2.5302528e-08	0.0010635462	0.00047710034	0.055718686	0.006326665	0.021999812	0.07070869	0.0036421178	7.021832e-05	2.1259992e-05	1.5392551e-08	0.17682539	0.6631465
a31	2.8552117e-13	4.249402e-10	3.504146e-07	0.0007612539	0.0020940183	0.011503364	0.048351746	0.16661505	0.124095865	0.024209587	0.0020033037	0.00011475975	3.1003057e-07	0.45732903	0.16292137
a20	2.2362663e-15	3.6704143e-11	1.0428761e-08	0.0001554941	0.000101039615	0.011993283	0.002412665	0.010162621	0.039842475	0.002570247	4.5449488e-05	6.280597e-06	2.2763817e-09	0.05886806	0.87384236
a13	1.2239739e-13	6.201659e-11	7.1889595e-08	0.00014528006	0.00028708958	0.002032855	0.01920316	0.106501855	0.060269345	0.030638566	0.002371735	7.237357e-05	9.502694e-08	0.26929787	0.5091797
