 	devo	comprare	il	pane	ogni	giorno	</S>
a31	0.0034236172	0.0066363136	0.05781772	0.014703934	0.14680539	0.7260558	0.044557165
a0	0.00014852097	0.0020236014	0.0017033186	0.25804648	0.6879572	0.027612032	0.022508834
a31	1.0354604e-06	1.9692441e-05	0.038071163	0.58679533	0.30001873	0.017760474	0.057333566
a13	4.0937184e-06	0.007528708	0.06890179	0.32502282	0.4213933	0.14479984	0.032349378
a31	6.6047825e-05	0.0054260725	0.68882155	0.17234258	0.082836635	0.021631965	0.02887519
a8	0.00032706605	0.2602804	0.53378373	0.0721584	0.054454625	0.058365356	0.020630473
a31	1.6766096e-05	0.012439282	0.8186733	0.110585	0.05284668	0.0038488822	0.0015901324
a13	3.2029743e-06	0.01857507	0.12752612	0.12083436	0.30038935	0.4149733	0.017698625
a31	2.1241149e-06	0.0005934235	0.09194299	0.3717678	0.49217916	0.030776016	0.012738436
a17	7.937113e-09	4.3877953e-05	0.0012706907	0.0037686375	0.107945636	0.6461894	0.24078171
a31	1.4818223e-08	3.0684096e-05	0.0005238016	0.058782846	0.7164547	0.1524129	0.07179512
a13	8.691615e-11	2.0837608e-07	1.4468919e-05	0.00012236342	0.009472459	0.14187208	0.8485185
a31	1.0504048e-09	5.9606923e-06	2.7936285e-05	0.0117125865	0.5644378	0.31457067	0.10924505
a28	5.42599e-12	8.498961e-09	5.865404e-07	2.087218e-05	0.002114764	0.043370858	0.9544929
a10	9.4041455e-11	7.742445e-07	1.5205187e-06	0.0013458306	0.24656475	0.5653717	0.18671541
a31	1.6898705e-11	4.6283873e-08	8.3098705e-08	0.0001944778	0.09271287	0.76646286	0.1406296
a30	2.7102983e-13	3.9139952e-10	1.6333132e-08	4.904084e-06	0.0010526007	0.0296475	0.96929497
a31	1.10175905e-11	2.3515641e-08	3.617844e-08	0.00011818896	0.052140158	0.77035713	0.17738451
a20	2.2333024e-13	1.8270105e-10	5.800198e-09	4.1903654e-06	0.0006444921	0.043991618	0.95535964
a28	4.6724356e-12	1.027007e-08	1.0970951e-08	4.074833e-05	0.02185703	0.69014215	0.28796002
a31	3.903375e-12	6.599006e-09	3.4811747e-09	1.2103349e-05	0.017468354	0.6795703	0.3029492
a35	3.4029108e-14	4.6715146e-11	4.4580775e-10	2.3217133e-06	0.00090496417	0.0676049	0.93148786
a31	2.9345818e-12	2.313488e-09	4.540731e-09	0.00015622654	0.01837644	0.70650506	0.27496225
a46	1.024175e-13	7.6153035e-11	6.71869e-10	4.467809e-06	0.0007349805	0.08528188	0.9139787
a31	3.0518138e-12	1.5810023e-09	6.001223e-09	0.00015544688	0.01419317	0.5565161	0.4291353
a10	8.296859e-14	6.4985406e-11	4.4355375e-10	3.4573338e-06	0.00051823596	0.06996847	0.9295099
a8	1.4516075e-11	1.7906672e-08	1.0788353e-08	2.4673307e-05	0.037411496	0.72497594	0.23758782
a31	1.5526579e-12	9.179297e-10	4.0854906e-09	7.001123e-05	0.017941173	0.7006621	0.28132674
</S>	4.2375665e-13	2.0361825e-10	1.2416068e-09	8.989365e-06	0.0018719417	0.22281064	0.77530843
