 	i	genitori	non	è	che	li	dimentichiamo	mai	</S>
a31	8.526496e-07	2.9615096e-06	4.32993e-06	0.00011690372	0.00035847482	0.000108149	0.9953809	0.0028977578	0.0011297395
a18	4.2986034e-05	4.2842792e-05	0.002706128	0.046059508	0.17783555	0.17696132	0.57663494	0.018055491	0.001661327
a24	3.1866787e-09	5.231655e-09	8.417239e-06	0.025401553	0.74841887	0.049252994	0.1757252	0.00063787523	0.0005550649
a31	4.320625e-10	2.4492999e-09	1.5560854e-06	0.0051814667	0.5159647	0.21419187	0.25976047	0.002314616	0.0025853675
a37	1.5508069e-05	0.00016114702	0.00033637	0.0073437267	0.28613055	0.29532406	0.38306814	0.02159855	0.0060219923
a0	2.5144996e-07	2.0509178e-06	0.00010195268	0.005794272	0.2688929	0.38096395	0.34097946	0.0029344093	0.00033076582
a28	1.0196683e-07	1.035997e-06	4.482645e-05	0.00065843976	0.042904027	0.1350596	0.814939	0.004933977	0.0014591047
a18	3.97682e-09	3.6110272e-08	4.796572e-07	7.4870763e-06	0.003391559	0.029656786	0.95654064	0.007490919	0.0029122278
a31	4.5867032e-11	1.4088437e-09	2.0522702e-08	1.6077277e-07	0.00033710286	0.014376987	0.92588174	0.04621118	0.0131929
a37	4.580089e-11	2.4864468e-09	1.2253291e-07	7.304681e-07	0.00026442247	0.0041687936	0.78205717	0.20850512	0.0050036474
a20	1.5451895e-11	1.7161832e-10	7.484551e-10	1.344148e-09	1.4155759e-05	0.0039128293	0.9539374	0.035306565	0.0068290723
a31	1.1290615e-12	7.4158344e-12	1.8867595e-11	5.830069e-11	1.3800123e-06	0.008344702	0.8224439	0.13167793	0.037532125
a24	3.6940533e-13	2.0631864e-11	8.361673e-10	2.9584437e-09	4.7710905e-06	0.00013378066	0.77149034	0.21409939	0.014271714
a31	6.425606e-13	8.127567e-12	5.6590118e-11	1.9854203e-11	4.853519e-07	0.00034367506	0.99210197	0.0065015564	0.0010523665
a20	2.162583e-12	2.3173377e-10	4.147446e-09	1.6323216e-09	6.060533e-07	3.5322619e-06	0.6125252	0.31207198	0.07539876
a31	2.818208e-13	2.7864657e-12	7.757423e-12	1.7500363e-12	1.3636033e-08	3.5555746e-05	0.9428271	0.054110903	0.003026399
a18	6.165936e-14	2.5683522e-12	3.0716076e-11	1.5609885e-11	1.3808764e-08	3.130631e-07	0.55933005	0.09121273	0.34945694
a41	1.0375178e-13	1.5108764e-12	5.0157257e-12	2.0064252e-12	2.0395115e-08	4.479463e-06	0.91482675	0.073951565	0.011217315
a35	7.469004e-14	2.8309076e-12	1.449048e-11	4.5472494e-11	2.7012147e-06	0.0003893988	0.4113815	0.44126248	0.1469639
a24	4.243323e-14	1.3799104e-12	4.67932e-12	1.1974068e-11	2.3204293e-06	0.0013728843	0.18811	0.5626569	0.24785794
a28	1.8252942e-15	3.586563e-15	4.6478244e-15	5.0028684e-15	9.729205e-12	6.465399e-06	0.0784855	0.06125815	0.8602499
a31	4.4237512e-14	1.08155936e-13	8.3659527e-14	5.321061e-14	3.8648654e-10	7.809422e-05	0.14605653	0.53123754	0.32262787
a11	5.0306625e-15	9.0306106e-14	3.2746543e-13	8.698649e-13	2.3241219e-08	5.839416e-06	0.4132713	0.2371005	0.34962237
a31	1.8296286e-13	5.869101e-13	5.6378036e-13	2.8357525e-13	4.3466217e-09	0.00025908364	0.12612586	0.5713376	0.30227748
a20	1.4294756e-15	2.3639392e-14	5.5725583e-14	8.1683283e-14	2.3018802e-09	9.26839e-07	0.15694402	0.13281988	0.71023524
</S>	1.4763108e-13	3.9574642e-13	3.3025324e-13	8.490976e-14	6.154144e-10	5.143773e-05	0.0668472	0.43173134	0.50137
