 	il	morto	vuole	pianto	</S>
a31	2.301044e-08	2.3191258e-05	0.004590556	0.96987736	0.025508927
a28	0.0008015755	5.002869e-06	0.29988146	0.6981462	0.00116572
a17	4.344919e-07	4.9228915e-06	0.061140224	0.9358572	0.0029972268
a31	3.6350318e-09	8.633452e-07	0.087179564	0.90939415	0.0034254498
a20	9.212583e-07	0.00030919665	0.40550992	0.59284294	0.0013370212
a0	7.889202e-09	4.6757027e-06	0.5771535	0.42160466	0.0012371523
a31	9.513336e-11	5.1522523e-08	0.25423008	0.7414078	0.004362029
a13	1.3763359e-10	3.2945644e-07	0.03555851	0.964143	0.00029809147
a6	1.3926597e-11	2.023367e-09	0.02569095	0.97409105	0.00021799892
a31	6.7294555e-12	1.1204657e-09	0.008229588	0.98907614	0.002694323
a46	8.3723705e-14	6.964345e-10	0.00032885512	0.99467504	0.0049961433
a37	4.999715e-14	2.961978e-11	0.0003734282	0.99689364	0.0027329111
a31	4.9281305e-14	4.579476e-13	1.84391e-05	0.9756359	0.024345592
a46	2.340131e-15	6.5913217e-12	6.0212287e-06	0.7759381	0.22405583
a31	2.8934684e-15	2.5710044e-13	1.1958143e-05	0.9388378	0.061150238
a46	6.611136e-16	8.210115e-13	6.5239567e-07	0.40590072	0.5940987
a8	8.688845e-16	8.1880886e-14	4.614788e-06	0.79805136	0.20194396
a31	1.7131601e-15	1.8078486e-13	3.2929893e-05	0.57350415	0.4264629
a8	1.83699e-16	1.13176375e-14	2.948376e-07	0.21696182	0.7830379
</S>	1.0811761e-15	2.5463377e-13	3.2619795e-05	0.4659781	0.5339893
