 	mia	sorella	quest	anno	che	vienne	studierà	per	medico	</S>
a10	2.5945941e-05	0.00022363014	0.00014242288	0.000578675	0.0072188936	0.0010054464	0.061268587	0.042105418	0.7361239	0.15130705
a31	2.888738e-07	9.428555e-09	3.3286688e-06	0.009984265	0.7997641	0.0032338914	0.1538604	0.024370778	0.0059928987	0.0027900906
a1	1.16067795e-05	2.0685472e-06	0.00029380532	0.0011212019	0.043243118	2.6324098e-05	0.27848494	0.5166676	0.10759424	0.05255509
a28	1.4394073e-09	1.1070705e-07	3.7620175e-05	0.0011121946	0.055582292	2.642365e-05	0.76335084	0.13724914	0.027147068	0.01549442
a24	2.3615626e-12	1.2377068e-09	5.754903e-07	5.71008e-05	0.01583398	0.000106954605	0.87028486	0.09324558	0.01426843	0.0062025683
a31	5.792502e-14	1.2155069e-10	1.42572905e-08	2.5036409e-08	0.00011406018	4.572399e-06	0.8212722	0.14892231	0.021138249	0.008548605
a18	3.1663852e-11	2.9427423e-07	5.466205e-05	1.3160808e-05	0.0002545572	0.001706766	0.011502826	0.34532094	0.5954467	0.045700155
a24	1.8221962e-13	1.9676295e-11	8.827093e-10	7.309045e-10	2.0070618e-05	3.9057936e-06	0.316941	0.43656322	0.23075558	0.015716268
a13	2.1061003e-14	1.502875e-11	3.1824987e-10	9.154641e-11	2.4155433e-06	4.839299e-07	0.19735523	0.5667884	0.21672875	0.01912474
a18	6.64482e-14	6.8307486e-12	9.26133e-11	8.984914e-12	1.2000195e-06	2.5277608e-08	0.037677128	0.2386828	0.54713404	0.17650472
a31	1.4756407e-14	2.3633558e-12	2.4507901e-11	1.654508e-12	1.4127373e-07	4.8434563e-09	0.0094063785	0.09336272	0.66552407	0.23170671
a24	1.3423727e-14	4.3100905e-12	2.3457472e-09	1.2408771e-09	4.6556647e-06	1.6495598e-07	0.00013330158	0.0023410846	0.2935135	0.70400727
a11	2.7102176e-13	1.303375e-11	8.247174e-11	2.9067421e-12	1.9508796e-07	1.2160216e-08	0.028240552	0.10878269	0.5165013	0.34647524
a31	4.928742e-14	3.967171e-12	9.984374e-12	7.935342e-13	9.241015e-08	8.756554e-10	0.0033682687	0.06327745	0.69438756	0.23896667
a39	6.1997547e-15	1.5587386e-12	7.0249384e-10	2.1381905e-10	1.3027837e-06	1.4620614e-08	2.7818005e-05	0.00018917018	0.09864146	0.9011402
a20	2.7271393e-13	5.109365e-11	6.4933703e-10	2.7649852e-10	5.080482e-06	2.9060626e-08	0.008696947	0.045136813	0.84678596	0.09937512
a31	1.8962124e-13	1.0504919e-11	2.3920978e-11	1.5724517e-11	6.9410146e-07	2.2391363e-08	0.0047436375	0.03169038	0.8261398	0.13742544
a17	6.1693073e-16	2.1873574e-13	5.5071774e-11	4.847023e-11	3.4094845e-07	3.4679748e-09	1.006402e-05	0.000114062204	0.10541876	0.89445686
a20	6.7648876e-14	1.24188125e-11	1.4734694e-10	1.9772788e-10	3.9923925e-06	2.662226e-07	0.0039594034	0.016947633	0.74540406	0.2336846
a31	8.6243126e-14	3.9623235e-12	7.878518e-12	5.503849e-12	4.4616849e-07	2.8880207e-08	0.00454218	0.01296984	0.68819827	0.29428923
a24	3.9781056e-16	1.2794017e-13	2.6207569e-11	2.6867624e-11	1.961195e-07	7.479846e-09	1.295727e-05	0.00017505599	0.099723555	0.90008825
a20	3.2256848e-14	1.0292236e-12	6.895634e-13	6.542851e-14	4.7024775e-09	5.887648e-10	6.4584194e-05	0.0017194718	0.2781721	0.7200438
a8	3.566248e-15	2.8381326e-13	5.0009834e-13	5.182325e-14	5.215985e-09	3.0542005e-10	0.00016524598	0.0048122173	0.5087079	0.4863146
a20	5.425663e-16	6.310486e-14	2.5984351e-12	1.4309198e-12	6.9339215e-08	5.0490225e-09	5.2944957e-05	0.001552383	0.20243676	0.79595786
a31	3.0090314e-14	1.2879371e-12	1.465927e-12	2.6055316e-13	1.633452e-08	6.6018546e-10	0.0013883231	0.004981373	0.50381744	0.48981285
a24	5.68903e-16	1.5053758e-14	2.3429224e-13	3.3071273e-13	3.6287155e-08	2.0715814e-09	1.7041846e-05	0.00018789175	0.07589863	0.92389643
a37	2.1243383e-14	4.0890582e-13	7.1450075e-14	7.134369e-15	2.016542e-10	3.441169e-11	1.1398502e-05	0.000740433	0.12730889	0.8719393
a46	2.088886e-14	1.6351087e-12	2.523387e-13	1.3830731e-14	2.7755656e-10	1.8857114e-11	3.011201e-05	0.003117216	0.45172763	0.54512507
a31	3.5052587e-16	1.2280712e-14	1.443235e-13	6.9702084e-14	9.091322e-09	6.195236e-10	1.8472347e-05	0.00033341293	0.10740236	0.8922457
a28	7.629006e-16	8.878943e-14	5.462521e-12	5.073927e-12	1.0214799e-07	1.2976508e-08	3.3559765e-05	0.00070803374	0.1665633	0.832695
a24	5.3407592e-14	2.3103654e-12	1.5579256e-12	3.4847518e-13	2.985459e-08	1.2208065e-09	0.0018537175	0.006751358	0.5832603	0.4081346
a31	1.9154217e-14	9.40498e-13	1.382095e-13	7.7671e-15	4.2879383e-10	5.9812204e-11	3.407532e-05	0.0022952047	0.32059246	0.67707837
a17	7.225293e-16	2.6047745e-14	4.2137433e-13	4.115724e-13	2.859812e-08	6.2384826e-09	1.7087512e-05	0.00031526232	0.116574906	0.8830927
a31	6.800136e-15	5.9142676e-13	2.1133037e-12	2.916822e-13	2.038603e-08	1.677388e-09	0.0005677133	0.004622557	0.44754016	0.5472696
a46	4.2455539e-16	1.01463685e-13	1.0236847e-11	4.41302e-12	3.5163335e-08	5.0233466e-09	1.3711384e-05	0.00039222193	0.14034761	0.85924643
a8	7.9617616e-15	2.2866273e-12	1.1434386e-10	6.915307e-11	3.2336496e-07	3.020906e-08	0.00068298465	0.008488609	0.30516198	0.685666
a31	4.2194023e-15	1.2814193e-12	7.1693054e-11	3.370636e-11	2.2757395e-07	2.4597002e-08	0.0004689915	0.005614967	0.24076453	0.7531513
a8	3.3013342e-15	1.915222e-12	3.0844763e-10	2.0457647e-10	2.8481662e-07	2.4079291e-08	0.0001739553	0.0030085947	0.17552945	0.82128763
</S>	1.7108388e-14	6.8474167e-12	3.8334302e-10	2.6989716e-10	7.1520543e-07	6.763849e-08	0.0012027734	0.012685756	0.31692746	0.66918325
