 	la	casa	la	costruiscono	i	muratori	</S>
a31	3.1659507e-08	2.2582592e-06	0.0001471198	0.9851382	0.012666498	0.001568808	0.00047720305
a18	0.002281414	0.0033690596	0.00072320836	0.99139154	0.001949137	0.0001554986	0.00012996496
a31	5.260945e-07	6.5331215e-06	0.0017241251	0.9969516	0.0006189112	7.825154e-05	0.00062002183
a20	1.05399195e-05	0.00034123962	0.11623256	0.8792658	0.003094962	0.00052403356	0.0005309133
a31	4.937785e-08	4.4414455e-06	0.037919074	0.95274895	0.0050618793	0.00069818465	0.0035674595
a37	1.477273e-06	1.7134062e-05	0.022126075	0.9709553	0.006159701	0.0002659992	0.00047433443
a18	2.18426e-08	7.6043096e-07	0.0027005216	0.989516	0.0073169386	0.00018952168	0.00027621302
a46	2.0555095e-09	4.1507253e-08	0.00036927674	0.97825086	0.0192969	0.00046932598	0.0016135083
a31	1.3081082e-10	3.633369e-09	9.79026e-06	0.9215014	0.06247864	0.003017704	0.0129925
a46	1.8585851e-12	5.653438e-11	8.4775586e-08	0.88271755	0.11334347	0.0032778375	0.0006609959
a31	4.5631863e-13	2.7682945e-12	8.728006e-09	0.9006233	0.088944525	0.0038149045	0.006617334
a46	3.4748937e-14	6.897342e-13	3.3249947e-10	0.8113057	0.15771982	0.02770463	0.0032698128
a31	4.84304e-14	1.8791208e-13	2.3967248e-10	0.86001486	0.1234965	0.0088741025	0.007614609
a46	3.428841e-15	4.0953115e-14	1.2411219e-11	0.7710902	0.10541657	0.090587534	0.032905653
a31	7.625061e-15	1.9091208e-14	1.5002527e-11	0.7778444	0.16377164	0.03355089	0.024833025
a18	4.4225607e-16	2.5464356e-15	8.3886695e-13	0.5764785	0.053001195	0.1345969	0.23592345
a31	1.7324929e-14	6.801228e-15	1.4641867e-12	0.36643985	0.42559513	0.09971995	0.108245
a37	1.4472736e-16	5.6533134e-16	1.4258302e-13	0.1907201	0.021317951	0.100541756	0.6874202
a13	2.2526469e-14	5.398274e-15	2.8688862e-13	0.11747972	0.4633301	0.18812612	0.23106407
a31	3.42442e-14	3.3979398e-14	2.4063425e-12	0.026679877	0.20802072	0.5307767	0.23452277
a20	1.452945e-16	6.1354493e-16	1.5073088e-13	0.011329768	0.010501332	0.10658143	0.8715875
a31	2.522852e-14	9.682241e-15	9.837947e-14	0.003103365	0.12483437	0.56958246	0.30247974
a20	8.612135e-17	3.4851052e-16	8.863286e-14	0.0038730812	0.0059743556	0.091435455	0.89871716
a31	1.9845525e-14	6.970448e-15	5.401224e-14	0.0014106389	0.064318076	0.56509566	0.3691756
a20	1.455457e-16	6.5239505e-16	1.6667391e-13	0.0022294284	0.0049954737	0.099010006	0.89376503
</S>	1.9240416e-14	6.325386e-15	3.751173e-14	0.0007714283	0.038036585	0.50546294	0.45572907
