 	ieri	abbiamo	deciso	che	oggi	andiamo	alla	spiaggia	</S>
a33	2.0349032e-07	1.1473217e-07	7.525209e-06	0.00012590035	0.0035519754	0.017795159	0.0077470858	0.6712202	0.29955187
a31	2.0472057e-09	1.798898e-10	3.710054e-08	2.1597578e-05	0.000801154	0.9988011	0.00014764983	0.00016441222	6.405813e-05
a46	3.0561723e-11	1.574728e-12	2.8281073e-09	1.0741044e-05	2.0043695e-05	0.9999528	3.511312e-07	1.3930228e-05	2.1776311e-06
a31	2.9466016e-10	6.368172e-11	8.97888e-08	0.00054021226	0.0009241889	0.99728346	2.9388942e-05	0.0011527429	6.993263e-05
a24	8.34657e-10	8.318234e-10	5.5779076e-08	4.5500947e-06	0.00067818916	0.99920976	1.0032481e-05	7.496935e-05	2.2418875e-05
a31	7.522086e-12	3.3209373e-12	2.642424e-09	2.2460596e-05	0.011652866	0.9872048	0.0003724098	0.0002864532	0.0004609567
a37	1.0800112e-07	7.2190403e-07	4.287507e-06	1.8863864e-05	0.04300559	0.9399687	0.0037928107	0.010677419	0.0025316158
a31	4.263252e-12	4.4254604e-12	1.7849087e-09	7.5754665e-06	0.015712166	0.98389894	9.603619e-05	9.1410126e-05	0.00019392537
a18	5.8457278e-08	4.1701207e-07	1.1730691e-06	1.08620925e-05	0.016899247	0.9456679	0.0042309808	0.027713036	0.005476249
a31	6.359296e-13	6.124968e-13	1.1623691e-10	8.782135e-07	0.0028132934	0.9966851	5.523779e-05	0.00028589796	0.00015958864
a41	2.1295707e-09	2.4405047e-08	6.245184e-08	2.1569138e-06	0.0005655403	0.7012452	0.004226334	0.2699883	0.023972426
a31	2.6398871e-14	1.13272784e-14	1.0619308e-12	6.1902476e-08	0.0001019451	0.99187183	0.00010159541	0.0072032935	0.0007213588
a21	2.5519517e-12	1.5266831e-11	8.856488e-11	8.1888004e-08	2.8732513e-06	0.05902656	0.00057271135	0.77842486	0.16197291
a31	6.842487e-15	3.4856388e-16	7.828329e-15	8.7643635e-09	8.721487e-06	0.29779437	0.00067521166	0.67794526	0.023576394
a14	7.80819e-15	7.579022e-15	7.5402975e-14	4.973418e-09	4.574971e-08	0.0031572755	4.7497266e-05	0.56194794	0.43484724
a31	4.1262527e-16	6.4361935e-18	9.0133166e-17	3.2583036e-10	1.3744962e-07	0.0065502017	0.00014292017	0.9075666	0.0857402
a24	3.288458e-16	7.3485223e-17	8.464137e-16	8.2849977e-10	5.4588556e-09	0.0005256953	1.266699e-05	0.31875473	0.6807069
a31	2.4803827e-15	1.7789206e-17	1.2064603e-15	8.3748395e-09	5.1155644e-06	0.34941462	0.00074666424	0.52537125	0.12446235
a10	5.468065e-16	3.7453884e-17	2.5652853e-16	2.001034e-09	1.5992486e-08	0.0010750922	2.1006968e-05	0.18031093	0.8185929
a7	1.9433061e-16	1.7385411e-18	8.6986594e-18	1.8680844e-10	2.513483e-08	0.00044323434	0.0006736329	0.5173804	0.48150274
a20	3.0925263e-16	1.3236602e-17	5.7498496e-17	5.937787e-11	3.5310357e-08	0.00083744945	0.0016173056	0.5375402	0.46000504
a31	1.9193256e-16	1.124214e-17	5.610284e-17	7.6649254e-10	4.867068e-07	0.0014978666	0.046407014	0.6324102	0.31968448
a8	1.9552169e-17	6.100621e-18	4.66596e-18	4.764023e-12	1.5854686e-09	0.00015553154	2.6280637e-05	0.084641285	0.9151769
a31	5.976207e-17	5.854759e-18	3.431834e-17	3.0149686e-10	2.5366984e-07	0.0012657592	0.0011014293	0.21501474	0.7826178
a33	3.2416656e-17	1.2075065e-17	2.3044271e-17	1.7431947e-11	7.568996e-09	0.00030539732	6.8149595e-05	0.11656888	0.8830576
a7	7.4399404e-16	2.1459214e-16	2.1132498e-15	3.5110215e-09	1.6114437e-06	0.0057483506	0.0014597721	0.1619211	0.83086914
a31	1.1284698e-16	1.7769709e-17	1.0584345e-16	3.67136e-11	1.605807e-09	0.00016325213	0.0012735126	0.19982791	0.7987354
a23	2.7360901e-17	3.6648965e-18	7.547554e-18	1.2927372e-11	4.174667e-09	0.00035376582	6.184544e-05	0.10452268	0.89506173
</S>	2.4052506e-16	2.6345448e-17	1.7255578e-16	1.5135907e-09	1.1021258e-06	0.0026339393	0.0019190534	0.1759287	0.81951725
