 	se	vuoi	vivere	non	essere	grasso	bisogna	mangiare	poco	</S>
a31	1.3096297e-08	7.960442e-06	0.00070181955	0.0031037617	0.88211477	0.04830172	0.016342107	0.0022247569	0.0011148162	0.046088263
a20	9.21154e-07	1.735161e-08	1.6875508e-07	0.033364505	0.35004908	0.4611544	0.06922015	0.038501747	0.04035941	0.007349564
a31	4.3677736e-10	2.6337568e-10	9.044164e-08	0.12241074	0.31736732	0.4936565	0.048645142	0.009791607	0.0047855563	0.0033430066
a28	5.4455622e-08	5.521725e-06	0.00030225716	0.078400105	0.18128349	0.034023985	0.52818453	0.09940495	0.06290806	0.015487089
a37	7.924517e-12	2.9763171e-08	0.00016101969	0.0671296	0.037093285	0.01852722	0.6768934	0.15567501	0.034684613	0.009835835
a24	2.9462741e-13	1.4932703e-09	7.3931765e-06	0.013582501	0.02449301	0.030690867	0.59985024	0.25469568	0.048021022	0.028659305
a31	1.2801472e-14	5.405244e-12	1.2985039e-08	0.0009751438	0.041561473	0.07727759	0.38814765	0.3300328	0.054141648	0.10786368
a20	5.4100117e-11	9.1467856e-09	3.5822047e-06	0.0016080922	0.6127198	0.009449485	0.014856195	0.09080765	0.19532561	0.075229555
a1	6.372235e-14	1.3928605e-12	5.0941584e-10	0.00027188816	0.07740572	0.114870526	0.32401988	0.4113341	0.064023316	0.0080745565
a31	1.963784e-13	1.7819812e-10	7.649744e-08	0.0006391419	0.2724472	0.033334516	0.025214627	0.1974131	0.33837122	0.13258012
a28	5.2917544e-12	3.369857e-10	4.7247198e-07	0.0014907925	0.6484322	0.024441425	0.006519616	0.033087026	0.117595315	0.16843313
a24	1.3006832e-13	3.520508e-14	5.650301e-12	5.398263e-05	0.10318607	0.15213941	0.20261058	0.45719928	0.06936589	0.0154448915
a28	9.233262e-15	1.1791472e-14	6.652328e-13	2.0766003e-05	0.17565282	0.12549089	0.061416928	0.26426065	0.08099129	0.29216668
a24	7.934344e-15	3.225617e-16	2.9505582e-15	2.4563676e-06	0.016220197	0.049466733	0.08563219	0.4224414	0.19576216	0.23047493
a46	2.6756187e-15	3.5121528e-16	3.3703337e-15	8.165336e-07	0.012922323	0.021645421	0.06201891	0.27919272	0.08471697	0.53950286
a14	1.3437154e-15	4.4226445e-15	9.5125805e-14	2.1150354e-06	0.004858976	0.0014865085	0.0011130425	0.00861959	0.08300588	0.90091383
a31	1.2307873e-14	6.283459e-17	3.045783e-16	2.8504112e-07	0.0019856198	0.0006410873	0.030174877	0.2733396	0.10341295	0.5904455
a11	1.9504081e-15	4.592981e-16	1.31533536e-14	7.7947703e-07	0.0006872075	0.0016090546	0.00033783307	0.0015364559	0.013368121	0.98246056
a31	6.274549e-15	2.9156856e-17	4.665693e-16	4.3042834e-07	0.0033694857	0.0044305273	0.074259736	0.28098926	0.13881767	0.49813285
a47	5.2863485e-16	8.3800913e-17	3.6530147e-15	2.4543368e-07	0.00027377668	0.0007767995	3.7979236e-05	0.000110067944	0.0016375172	0.9971636
a31	9.664703e-15	3.6686397e-17	1.2162777e-15	3.108337e-07	0.0044226567	0.0029131053	0.044487286	0.08737366	0.05742587	0.8033771
a24	3.209398e-16	2.5815981e-17	1.055767e-15	7.9719484e-08	0.0001910553	0.00033915116	4.7038043e-06	1.0587306e-05	0.0002137085	0.99924076
a1	1.858519e-13	1.5967483e-15	2.1840214e-14	1.7834768e-06	0.025457773	0.0017623106	0.0017602245	0.0028306034	0.0016039954	0.9665834
a20	4.600806e-16	9.0162224e-17	7.5578675e-15	2.0483448e-07	0.0010646881	0.00084744766	0.00014694355	0.00052117155	0.0063115135	0.99110794
a31	1.3187344e-15	6.942002e-18	5.1892362e-17	2.9761583e-08	0.0004917865	0.0006423208	0.024018107	0.081212066	0.054958887	0.8386768
a20	1.1385786e-16	2.3611523e-18	3.9133716e-17	5.5648677e-09	1.702735e-05	0.0001051422	1.0736742e-05	2.7173352e-05	0.00039910182	0.9994407
a37	6.4109954e-16	2.2406263e-18	1.4368625e-17	9.625418e-09	0.0001529694	0.0004718845	0.011857645	0.036814615	0.02720602	0.9234968
a24	9.701608e-16	8.00022e-18	2.6100754e-17	4.623813e-09	0.00027906048	5.602877e-05	0.0027688048	0.018186152	0.010283268	0.9684266
a29	3.8110715e-16	4.8353e-17	7.9596646e-17	1.906436e-09	0.00021215012	1.9542573e-05	0.0010505258	0.006073214	0.003399728	0.9892448
a20	1.07289944e-16	8.251753e-18	3.659251e-17	4.871615e-10	7.727811e-06	4.37746e-05	0.00024329279	0.0011948933	0.0047399458	0.9937703
a10	1.6252576e-15	1.6735113e-17	4.4039715e-17	6.589467e-09	0.00061510666	0.00021065536	0.002649693	0.01973341	0.010745313	0.96604586
a31	5.1779456e-14	1.6442495e-16	6.4467434e-16	5.5964506e-07	0.004947129	0.0023906375	0.051707752	0.45784238	0.086980544	0.39613113
a17	3.6448484e-16	3.9988988e-17	2.1089786e-15	6.20459e-09	0.00031005027	0.0002453982	2.066792e-05	8.948339e-05	0.0015565045	0.9977779
a20	1.0530953e-15	7.046473e-18	9.234019e-17	7.833763e-09	0.00026040082	0.0011900021	0.022085521	0.08091293	0.09579699	0.7997542
a28	8.2900094e-16	3.2579983e-18	1.4983219e-17	5.2215157e-09	0.0001937091	0.00024010112	0.009923668	0.04742485	0.038275518	0.9039421
a0	2.8864503e-15	1.06707035e-17	4.3076734e-17	1.901509e-08	0.0008976139	0.00029723608	0.01049987	0.09180948	0.050793458	0.8457023
a18	1.0363881e-15	6.239562e-18	2.1718975e-17	4.054375e-09	0.00015743371	4.4359484e-05	0.0011215028	0.008896766	0.0111529315	0.978627
a33	3.7573905e-16	2.9766266e-18	1.3920872e-17	9.489556e-10	8.658306e-06	9.072321e-06	8.080884e-05	0.00034923834	0.0016114549	0.9979407
