 	stavo	al	telefono	e	mia	sorella	non	la	è	sta	e	dorme	</S>
a23	3.2818488e-07	0.0001137237	8.4410465e-05	0.0025577454	0.0023395654	0.0008005733	0.0005239079	0.00022441125	0.00148901	0.0048280563	0.0074262586	0.18310182	0.7965101
a31	5.875956e-06	0.00011344996	0.0002590021	0.0008403576	0.00028113177	4.1370815e-05	0.009914897	0.005551793	0.004085866	0.08642152	0.120813236	0.46131757	0.31035396
a7	1.8557779e-07	1.3540717e-06	2.935794e-06	2.4250974e-05	1.430154e-05	1.8962035e-06	0.00067241484	0.0006955917	0.0002580837	0.00078413903	0.0077146026	0.2912952	0.698535
a20	3.880279e-09	1.082696e-05	2.5880005e-05	0.00036513663	6.687957e-05	2.7374463e-05	0.0056039756	0.0076541915	0.0032439693	0.013502384	0.02617905	0.48400968	0.45931062
a17	1.1596777e-11	1.8743923e-06	5.582805e-06	0.00020770806	3.9027243e-05	2.5858682e-05	0.0032118647	0.005259845	0.0035718896	0.014125064	0.022029597	0.42720538	0.52431625
a39	4.3927796e-14	4.180215e-08	1.605126e-07	8.760332e-06	1.4431387e-06	1.8522264e-06	0.00014082158	0.00019782639	0.00022934435	0.0017240159	0.0071175406	0.38020253	0.61037564
a31	2.6464102e-16	2.0883685e-10	1.4617734e-09	1.3349528e-07	2.4691882e-08	7.977587e-08	6.6032667e-06	5.9111085e-06	2.5243047e-05	0.00038738907	0.003822387	0.25482398	0.7409283
a13	1.28215424e-11	1.1141894e-06	1.6438975e-06	7.2483062e-06	7.4036825e-06	6.6496627e-06	6.2971735e-06	8.4907115e-06	0.0003421553	0.00094538264	0.0012358067	0.70541185	0.29202598
a17	9.431348e-14	1.9996083e-09	1.5342623e-08	8.205587e-08	3.9953935e-08	2.5178417e-07	3.7837765e-06	1.0282708e-06	2.5005695e-05	0.0037412874	0.045690276	0.7040718	0.24646644
a3	1.155662e-14	2.5650393e-10	2.222535e-09	2.2153708e-08	8.542254e-09	4.819555e-08	1.0101518e-06	1.5589097e-07	1.785126e-06	0.00030342597	0.029559575	0.4676713	0.5024627
