 	i	bambini	piccoli	a	volte	si	vestono	pure	da	soli	</S>
a20	1.3796118e-07	0.00014773948	0.0027695303	0.0005012	0.0066964407	0.00048798943	0.0054206885	9.764494e-06	0.076835096	0.90412	0.0030114045
a31	7.87724e-05	0.0009385842	0.0016138903	0.2017288	0.5646903	0.058100082	0.07112077	0.000278662	0.03283901	0.05343714	0.0151740145
a46	0.0047306805	0.08802427	0.031445615	0.10591303	0.7583591	0.004673763	0.0049877916	3.0017043e-07	0.00081754266	0.00077195425	0.0002759417
a20	3.2988796e-06	0.00054723455	0.0024567863	0.1190917	0.85304445	0.007653583	0.01137457	5.480234e-07	0.001827028	0.0035700602	0.00043067557
a31	1.2872708e-09	3.8176208e-07	2.3451501e-05	0.04315467	0.82175255	0.016491273	0.057251297	1.6125584e-06	0.010651471	0.047632493	0.0030406802
a29	4.725678e-09	7.022544e-07	1.5803731e-05	0.0013649854	0.0062626605	0.0013466732	0.03362064	0.00017917137	0.69939923	0.2420824	0.015727634
a31	3.3142453e-13	2.214809e-11	1.6778034e-06	0.0001284677	0.041617543	0.011768954	0.02411138	0.00029834275	0.69052696	0.16729218	0.064254545
a37	1.367997e-13	9.218961e-10	2.666949e-05	0.00124257	0.10994685	0.026554804	0.025799584	0.0025006859	0.6750146	0.11457017	0.044343952
a31	2.9911913e-13	1.5148261e-11	3.2193755e-06	4.155448e-06	0.06520112	0.07336958	0.057756092	0.00016585903	0.5617158	0.1954985	0.04628571
a41	7.0457403e-15	2.5981755e-11	7.1096933e-06	0.00012950604	0.6212625	0.07462165	0.046170905	0.0005882362	0.12943777	0.10070105	0.02708119
a8	1.1594337e-13	8.128909e-12	1.1331824e-06	1.5208755e-06	0.18332501	0.1649846	0.10564765	7.115018e-05	0.28672692	0.21349224	0.045749806
a31	4.3596034e-14	2.5555362e-11	1.3201558e-06	3.39715e-05	0.54345983	0.10826256	0.056451924	4.9909686e-05	0.13636278	0.07920574	0.07617195
a20	8.521518e-16	8.2203585e-13	2.0471406e-07	1.4599652e-06	0.6730386	0.03276293	0.051668834	2.504865e-05	0.014618515	0.17732987	0.05055453
a0	8.007729e-14	1.5347562e-12	6.657174e-08	1.5399582e-08	0.015201668	0.051913824	0.16321734	1.7504017e-06	0.19018225	0.4642936	0.11518955
a29	1.2999615e-13	1.912456e-12	2.445812e-08	1.5347686e-08	0.006225641	0.021979177	0.06703301	1.4584326e-07	0.07592742	0.35782352	0.4710111
a31	1.6573634e-14	4.0387978e-13	3.1935268e-09	3.5484153e-09	0.0014694561	0.016888274	0.047883958	4.3719868e-07	0.10822425	0.4838025	0.34173113
a24	1.9837078e-15	2.418515e-13	1.1720438e-08	3.3634375e-08	0.23251532	0.030358195	0.10563877	7.282419e-07	0.012665428	0.37244624	0.24637532
a17	1.5110116e-14	6.5618366e-13	2.147075e-08	3.7232444e-09	0.0022975456	0.004358483	0.051861435	4.8953637e-09	0.017525282	0.27962375	0.6443334
a8	6.616435e-15	2.014555e-13	9.727326e-10	1.827321e-09	0.001219184	0.007361085	0.035614867	1.3003438e-07	0.04426677	0.5248183	0.3867196
a31	3.3490815e-15	1.1429906e-13	6.528671e-10	1.5964118e-09	0.0001059157	0.003719186	0.023865135	1.4729147e-06	0.045210976	0.7152127	0.21188465
a18	1.5232494e-15	9.620538e-14	1.396929e-09	3.72427e-09	0.013981892	0.013158826	0.06545903	1.3573231e-07	0.010465615	0.56490725	0.33202726
a38	3.0023876e-14	2.6293006e-13	1.2792137e-09	1.0305823e-09	2.9482911e-05	0.0031394607	0.010802519	1.4063143e-05	0.017479744	0.7565621	0.21197255
a31	1.0469043e-14	6.5374106e-13	3.6027075e-09	6.3465485e-08	0.0003930547	0.0044627204	0.01567059	3.6260935e-06	0.0189219	0.71379834	0.24674964
a8	6.635653e-15	1.4988013e-12	6.4160646e-09	1.8248399e-07	0.00035220548	0.0043847566	0.016307613	2.9700452e-06	0.009855458	0.7288141	0.24028273
</S>	6.150932e-14	4.6000087e-12	1.4670662e-08	2.4834924e-07	0.00015479684	0.0048826328	0.010816785	3.7746435e-05	0.014725497	0.6697736	0.2996087
