 	dovevo	comprare	pane	ogni	giorno	</S>
a8	0.0033723912	0.020825868	0.0058616735	0.21960986	0.246192	0.5041382
a31	0.0028605997	0.010052333	0.004386598	0.26923895	0.42840734	0.28505412
a24	3.7829173e-05	0.0040396284	0.0418229	0.9232699	0.012509138	0.018320529
a37	8.6322893e-07	0.0005658881	0.00096636	0.59746253	0.052417733	0.3485867
a14	2.5350116e-07	0.00013585313	2.0482763e-05	0.08762932	0.1443912	0.7678229
a29	1.4735575e-08	7.6949555e-06	1.397312e-06	0.016268969	0.11654117	0.86718076
a0	4.662365e-09	3.5054622e-06	3.0329596e-07	0.004086493	0.12209932	0.87381035
a29	4.741634e-10	7.58753e-08	8.434875e-09	0.0001181151	0.034771625	0.9651101
a20	8.009173e-11	5.6377136e-08	2.3427953e-08	0.00010956257	0.109039076	0.8908513
a31	1.2926744e-09	6.299794e-08	1.0165519e-08	7.867248e-05	0.12017541	0.87974584
a24	4.9185135e-11	9.214825e-08	2.1653724e-08	5.9236005e-05	0.15515351	0.8447872
a46	1.3729498e-11	1.4003373e-09	5.0233084e-10	7.8111105e-07	0.05494656	0.9450527
a31	5.537537e-12	2.4188191e-09	2.3939164e-08	9.227391e-05	0.23164666	0.7682611
a0	1.2516081e-12	6.447235e-10	9.138305e-10	3.6338752e-06	0.022392157	0.97760427
a20	9.580284e-12	1.3160606e-10	3.395296e-10	7.069926e-07	0.06264353	0.9373558
a31	1.5260722e-12	1.1072145e-11	3.8459253e-11	4.6033016e-08	0.010478406	0.9895216
a46	4.906733e-15	6.3880926e-13	5.9967474e-12	9.654891e-09	0.0012030551	0.99879694
</S>	6.633985e-13	4.3680642e-11	2.4293131e-10	2.7033009e-06	0.01828125	0.981716
