 	Marika	non	ha	mangiato	mai	un	rustico	</S>
a8	1.7047309e-05	0.0028958465	0.013714922	0.45575964	0.017087393	0.003017954	0.1502003	0.35730687
a31	7.0236376e-07	0.0005145064	0.0013934731	0.02596122	0.32801852	0.60197437	0.034908548	0.0072286576
a20	1.5684505e-10	1.1616607e-06	2.5233812e-06	0.0054070903	0.3476175	0.6459805	0.00080189534	0.00018937848
a31	1.677306e-10	4.8112353e-05	0.00015212607	0.59916323	0.2511805	0.14282776	0.0020408642	0.0045873835
a37	1.645607e-08	1.6315751e-07	2.25206e-06	0.0019241751	0.40583968	0.5881533	0.003974527	0.00010589262
a14	3.229506e-13	5.371283e-09	2.6999751e-09	0.00342542	0.46818614	0.4998668	0.027861254	0.0006603315
a10	2.1855844e-14	6.39993e-10	5.850944e-11	0.00025787237	0.31317672	0.6358833	0.048661362	0.002020745
a31	3.1686178e-14	5.998307e-10	1.8882495e-11	2.8496823e-05	0.14188957	0.721283	0.12671913	0.010079795
a37	4.068156e-11	3.765493e-08	1.9545545e-09	2.6609412e-05	0.0057148635	0.26206923	0.68501794	0.047171287
a10	1.4263323e-14	2.3618658e-09	4.5739766e-12	4.8414463e-06	0.034635156	0.5527559	0.24006145	0.17254269
a14	1.3511011e-14	1.1876858e-09	7.776689e-12	1.7222511e-06	0.018608747	0.43319055	0.25110778	0.2970911
a0	3.855776e-15	4.6954503e-11	3.0915537e-13	3.6221795e-08	0.0010860899	0.17267634	0.48460492	0.34163266
a20	1.3551103e-15	5.9640704e-12	3.579119e-14	3.2065786e-09	0.00013715925	0.046456266	0.4049644	0.5484422
a33	5.6375523e-15	1.4782283e-11	5.876067e-14	1.5872437e-09	1.6815939e-05	0.010338578	0.26382226	0.7258223
a20	2.66634e-17	3.811582e-14	8.600725e-15	2.068133e-09	1.0721795e-05	0.0014446174	0.05796391	0.9405807
a31	4.847358e-16	1.4350891e-12	3.2848086e-15	1.3513762e-10	2.751161e-06	0.0013206317	0.2573601	0.7413165
a0	4.1872935e-17	9.514041e-15	1.7196898e-15	3.040511e-11	2.2938642e-07	0.00011582174	0.015579782	0.98430413
a41	1.3312015e-17	1.1504846e-13	5.316127e-16	2.0891587e-10	1.7337377e-05	0.0016536503	0.48889062	0.5094384
a31	6.82961e-18	1.1546113e-14	4.837274e-16	1.2796189e-10	1.4725862e-05	0.0012882424	0.2956453	0.70305175
a37	2.4016754e-17	7.0526694e-14	4.900759e-15	1.1776179e-09	4.0472576e-05	0.0016607093	0.21304518	0.78525364
a31	2.0797585e-16	4.5908437e-14	1.1750721e-15	1.8475447e-11	4.0045552e-07	0.00031741618	0.27565286	0.72402924
a18	8.679505e-18	2.475848e-15	2.408045e-16	1.1738904e-11	6.061166e-07	0.00014248463	0.05832974	0.9415272
a8	4.151069e-18	3.4780535e-14	2.0625403e-16	3.6468033e-11	5.650891e-06	0.00044045862	0.1908892	0.8086647
a20	6.581618e-18	5.8442075e-14	1.3970342e-15	5.2725063e-10	3.3380904e-05	0.001099451	0.16060553	0.8382617
</S>	4.6804063e-17	1.6552382e-13	1.106432e-15	3.2923334e-11	1.3168294e-06	0.00015173724	0.061864913	0.9379821
