 	se	la	pasta	voleva	sale	lo	avevo	messo	</S>
a8	2.9712106e-05	8.8854584e-05	0.0007145521	0.3893779	0.059366878	0.17261563	0.00037863213	0.30805668	0.069371186
a20	6.33986e-05	5.1541076e-05	0.0013507376	0.006865004	0.052120935	0.29801625	0.109719664	0.2682002	0.26361227
a31	6.5942504e-07	2.8691086e-06	0.00082899607	0.48250648	0.19278379	0.118956715	0.0076352716	0.084244855	0.113040395
a8	3.5957426e-06	3.8342096e-06	0.0005292352	0.2906851	0.0532452	0.119133264	0.003880737	0.2115249	0.32099408
a20	2.0982783e-07	2.5112397e-06	0.00013980255	0.03707822	0.07002111	0.29665193	0.004985558	0.25424126	0.33687937
a31	3.1149677e-10	2.9403713e-08	5.017028e-06	0.0073308754	0.05513876	0.3379337	0.002229029	0.2355666	0.36179593
a24	3.514248e-09	4.265052e-08	2.9878248e-07	0.00029099878	0.00012655102	0.027311562	0.0033464495	0.54511935	0.42380476
a46	3.3443232e-14	2.3615403e-11	1.2814236e-09	7.235706e-05	0.00012106416	0.034850772	0.0002994938	0.39920405	0.5654522
a10	2.7462256e-12	6.885632e-10	3.202596e-08	0.00032619335	0.00018330886	0.016396496	0.0018965141	0.44745168	0.53374577
a8	2.0920235e-13	9.452877e-11	4.6320894e-09	2.735504e-05	5.956707e-05	0.05595019	0.0011783493	0.50927246	0.43351203
a31	1.6041905e-12	8.350317e-10	7.083093e-08	0.0026094536	0.00045051362	0.030169336	0.0032969727	0.47418284	0.4892908
a46	2.1629795e-11	1.10577645e-08	1.5046708e-06	0.045366302	0.001011795	0.06656475	0.0033690913	0.5458332	0.33785325
a3	3.8866727e-12	2.0290287e-09	1.7179744e-07	0.002814419	0.00052128616	0.09538189	0.002414825	0.57688	0.32198742
a18	1.0976894e-12	1.13408276e-10	3.8087244e-09	0.0001515108	4.6040984e-07	0.008317894	0.000114005794	0.5045616	0.48685452
a31	1.4974353e-13	1.7074734e-11	8.9456215e-10	0.00013010623	1.9459324e-06	0.007510965	0.00021051055	0.47978583	0.5123607
a10	4.5002446e-13	1.3695833e-10	1.2715921e-08	0.0015232145	1.4364896e-05	0.0035755269	0.00028438008	0.41805193	0.5765506
a20	1.0221809e-12	9.992995e-11	7.5260104e-10	1.3860473e-05	2.0757423e-07	0.0073543545	0.0016444563	0.87350625	0.11748086
a35	4.1674308e-13	1.4716922e-11	1.6246127e-10	2.6896623e-05	1.1520043e-08	0.00038349844	1.5393449e-05	0.5705545	0.42901978
a8	1.620518e-14	1.7403755e-12	3.9956018e-11	9.947852e-06	2.1942192e-07	0.0015553781	0.00015464764	0.535402	0.46287787
a31	2.1549955e-14	1.0794901e-11	1.7198369e-10	1.7059358e-06	2.1109115e-06	0.005323034	0.002205014	0.64757013	0.34489807
a24	1.4800373e-14	5.0590326e-12	1.0043185e-10	4.4637213e-06	1.4977925e-06	0.0017435291	0.00043630958	0.42260015	0.5752141
a8	8.1705746e-16	1.8447415e-14	1.2430714e-13	2.694505e-07	5.155303e-11	6.4501214e-06	3.720141e-07	0.049669906	0.95032305
a0	8.300493e-15	5.4719575e-13	8.238377e-12	1.2388181e-06	1.4991208e-07	0.0012014341	0.00018510305	0.31937084	0.6792413
a31	3.1517618e-14	3.8122105e-12	2.6038517e-11	1.8725149e-06	1.3859948e-08	0.0015205367	0.00013822355	0.59427	0.40406945
a18	1.24454974e-14	1.4207312e-12	2.3186982e-11	1.6490488e-06	2.6643502e-07	0.00092672266	0.00014856996	0.26966968	0.7292531
a31	6.1042785e-14	1.2491943e-11	1.2026734e-10	4.8844225e-07	3.2041257e-07	0.008009288	0.0011283446	0.55794793	0.43291366
a17	2.4233346e-15	5.6848607e-13	1.2775899e-11	3.5952002e-07	7.457406e-08	0.00040070983	0.00010552571	0.21590571	0.78358763
a8	7.3841696e-14	1.3206395e-11	1.2325345e-10	3.0213403e-07	1.8973971e-07	0.006861872	0.0011001644	0.51271665	0.4793208
a31	1.3252248e-14	7.406322e-12	1.5934398e-10	3.5331536e-07	6.38877e-07	0.0026391333	0.0011267025	0.3233421	0.6728911
</S>	1.960173e-14	1.3284126e-11	2.8320868e-10	4.3799662e-07	7.570704e-07	0.0017428353	0.0008137388	0.22815256	0.7692897
