 	la	macchina	vuole	riparata	dal	meccanico	</S>
a8	0.00036049244	0.0009412271	0.025556087	0.05930619	0.00028893873	0.8516077	0.06193944
a46	4.6302222e-05	0.00063231797	0.024186704	0.016404454	0.013348311	0.87045413	0.074927785
a35	1.2927953e-06	4.6266832e-05	0.004978634	0.025850497	0.00021659068	0.8770104	0.0918964
a3	2.414978e-07	8.845761e-07	0.00013879874	0.001945342	8.7856615e-06	0.95362693	0.044279054
a31	8.7612804e-08	8.2659335e-07	0.00027157238	0.0012903458	2.191391e-05	0.89754635	0.10086891
a18	4.80457e-09	2.2721864e-09	9.205388e-08	5.1598247e-05	1.7659637e-06	0.9938485	0.006098025
a31	4.0287773e-10	1.6763536e-09	8.2632243e-07	1.4433017e-05	3.4085707e-07	0.97831285	0.021671508
a46	1.4436866e-09	6.2637817e-10	6.2308376e-09	1.1520951e-06	4.6522712e-07	0.99625516	0.0037431999
a31	4.117997e-12	3.9053314e-12	6.219426e-10	1.1672206e-07	6.7215396e-08	0.99192107	0.008078744
a46	5.0598428e-11	9.5674885e-11	2.0754447e-09	2.1471553e-08	1.843431e-08	0.99366224	0.0063377596
a31	4.4278286e-11	5.422904e-12	1.3243914e-10	1.2699489e-07	8.4425245e-08	0.9794861	0.020513685
a17	5.9500606e-11	4.593038e-11	1.8787498e-09	1.2309263e-08	8.359481e-10	0.88164204	0.118358
a20	9.776121e-10	9.9919094e-11	6.820941e-10	1.02670505e-07	9.067551e-09	0.97220176	0.027798165
a31	1.3612114e-09	1.4000207e-10	1.0810337e-09	2.74475e-07	6.606393e-08	0.9323349	0.067664765
a7	2.5142246e-11	3.425411e-12	9.142278e-11	1.1327221e-08	2.7104444e-10	0.5474469	0.45255303
a39	7.885849e-11	1.3556383e-11	2.2219748e-10	7.3539645e-08	9.395621e-09	0.718576	0.2814239
a31	5.437736e-11	1.369029e-11	2.2338495e-10	1.0711971e-07	2.4568807e-08	0.46987474	0.53012514
</S>	5.1776597e-11	1.9866962e-11	3.790928e-10	8.7767035e-08	1.080261e-08	0.46672603	0.5332739
