 	i	bambini	non	possono	mangiare	non	possono	mangiare	il	gelato	prima	di	mangiare	</S>
a31	1.6567408e-05	6.183179e-05	0.00019663882	0.0043483987	0.010827887	0.01114268	0.021600954	0.0016208184	0.0014072026	0.047398254	0.012286189	0.08123778	0.77872103	0.029133769
a27	3.7060215e-06	5.858582e-06	2.0802512e-05	9.233524e-06	2.1854876e-06	8.945241e-06	7.450302e-06	0.00080327364	0.02563835	0.83935577	0.10714096	0.015263101	0.009801521	0.0019389279
a20	5.9700206e-10	9.876732e-10	4.642585e-08	3.7255313e-07	5.2328724e-06	0.00011627203	7.013087e-05	0.0063825175	0.10490918	0.8744016	0.011594483	0.0011030663	0.00069255114	0.0007245308
a31	1.8106042e-10	1.3785239e-09	8.7474774e-08	2.6329546e-06	5.6138557e-05	0.0003415977	0.00027703002	0.0032168825	0.074966215	0.5737632	0.2783976	0.045423068	0.018766817	0.0047888206
a37	2.9648872e-06	3.284688e-05	0.000210924	0.003972961	0.005094759	0.008283846	0.009801267	0.016650375	0.040357552	0.037060212	0.10527883	0.26558313	0.48912323	0.018547056
a31	2.200671e-08	9.428778e-07	1.8249832e-05	0.00031591204	0.00234491	0.006493597	0.006044025	0.01598057	0.023785839	0.040985126	0.2664686	0.44339088	0.18998456	0.0041867294
a27	1.305184e-06	5.8022953e-05	0.0005201553	0.015879469	0.026637286	0.047375027	0.064572915	0.09719355	0.07656712	0.02180248	0.0051028947	0.050468653	0.5477621	0.046059076
a37	8.21339e-09	8.2440357e-07	9.9098825e-06	0.0002657834	0.0066201235	0.021610936	0.016143685	0.043032985	0.0450903	0.041106172	0.09068069	0.32108718	0.40460962	0.009741778
a31	1.2657733e-10	8.9098336e-08	1.0601744e-06	6.200998e-05	0.004553822	0.042111747	0.025076311	0.21932356	0.2111098	0.24897313	0.009561682	0.08398797	0.117523	0.03771573
a22	6.2215416e-10	5.37733e-07	3.5566125e-05	0.0053806803	0.020528724	0.01976809	0.016433561	0.025009563	0.012650927	0.004905603	0.0013130447	0.022665985	0.79531395	0.07599385
a31	7.604738e-11	1.962255e-07	2.469143e-06	0.00027183056	0.008155898	0.07607627	0.020197773	0.13082707	0.13027303	0.1294862	0.006446403	0.07850088	0.38798153	0.03178041
a20	1.07749934e-10	8.3160934e-08	1.236804e-05	0.0034001363	0.04027495	0.034737166	0.016570957	0.028449478	0.016823523	0.012505713	0.00024677633	0.009957642	0.7142236	0.122797534
a31	2.424133e-11	1.1050816e-07	2.4600936e-06	0.0005975887	0.006789481	0.05439834	0.009701355	0.11998347	0.16547434	0.26560596	0.0029954002	0.054247774	0.2851475	0.035056267
a37	1.540663e-11	1.4357047e-08	2.0143527e-06	0.0008752421	0.040759485	0.055225473	0.021801746	0.04922999	0.028365552	0.031233445	4.5134602e-05	0.0033184062	0.45043704	0.31870648
a31	8.138229e-12	5.07575e-08	1.3358359e-06	0.00071034336	0.016860869	0.10704759	0.026831917	0.2842584	0.20337974	0.13458097	0.00022281257	0.0065163895	0.15428202	0.06530758
a3	5.7660578e-12	5.0392677e-09	5.1248037e-07	0.00021597746	0.023788957	0.06075049	0.02570722	0.08083211	0.028285932	0.024642214	4.517242e-06	0.00031457157	0.13024272	0.62521476
a31	2.1564625e-12	1.513284e-08	3.8094694e-07	0.0004797874	0.011287071	0.08856823	0.023225833	0.33426896	0.20405234	0.10553794	4.9366095e-05	0.0020206682	0.10247804	0.12803139
a18	6.486091e-13	8.5433993e-10	5.731672e-08	2.7778993e-05	0.007164977	0.03385352	0.016830944	0.07269393	0.020617312	0.019883666	7.715195e-07	6.0720395e-05	0.03499769	0.7938686
a31	8.7192905e-13	4.7256017e-09	1.4462844e-07	0.00020632937	0.012385473	0.101984814	0.024790414	0.24530968	0.120635875	0.060003243	3.3897555e-05	0.0014273303	0.12741229	0.30581048
a39	1.7920578e-13	2.6013824e-10	1.1605545e-08	5.932745e-06	0.0027988285	0.02305804	0.0133509245	0.07127589	0.01732147	0.015636614	2.7543857e-07	2.1219186e-05	0.013447529	0.8430833
a8	3.2532196e-13	1.8686768e-09	4.7981114e-08	0.00018340399	0.0055236546	0.06737665	0.018542545	0.22714198	0.12546058	0.050828416	2.8352535e-05	0.0011475043	0.10080065	0.4029662
a21	8.082451e-13	6.275592e-10	1.1925285e-08	3.1619345e-06	0.0008488991	0.00530526	0.0072583496	0.018449705	0.0047406796	0.010989469	0.0012011942	0.007540331	0.22013278	0.7235302
a31	3.8394157e-14	3.8993257e-11	3.0043235e-10	7.9843385e-06	7.287062e-05	0.0018796951	0.0040295827	0.048309784	0.03899368	0.010874391	0.0002972357	0.0019631698	0.062237035	0.8313346
a28	2.1252616e-15	1.8112285e-12	5.9926814e-11	2.3833833e-07	0.00014295174	0.0040711765	0.002681097	0.01599707	0.005201905	0.017289452	2.337268e-06	0.00019275871	0.029321615	0.9250994
a37	1.09032026e-13	2.1423907e-10	2.2215654e-09	5.012634e-05	0.0004386675	0.0061741215	0.005259908	0.0371325	0.04213694	0.011573757	0.0005702151	0.0062368074	0.21652433	0.6739026
a20	1.3544568e-14	2.0522416e-12	1.32924964e-11	7.1807226e-06	6.98502e-05	0.0010874198	0.0019858952	0.029964542	0.031695068	0.00927254	8.099805e-05	0.0014744767	0.066148706	0.85821325
a31	1.2838714e-14	2.7403104e-12	2.3756712e-11	2.3598684e-06	2.2677055e-05	0.00024105726	0.00034898857	0.002890703	0.0054767746	0.0040126774	0.00027218877	0.006318098	0.23149498	0.7489195
a28	3.3078735e-15	1.1868012e-12	2.1124047e-11	1.2023203e-07	3.0714597e-05	0.0014157633	0.0011978952	0.0046124873	0.0017802322	0.007444245	7.892747e-05	0.0028269598	0.14988884	0.83072376
a20	8.048944e-14	5.5788704e-11	3.7489442e-10	2.1598804e-05	0.00013336168	0.0010278631	0.0011747716	0.005069617	0.010606302	0.0046148165	0.00045202114	0.006199361	0.19546704	0.7752332
a31	1.861317e-14	2.4274831e-12	1.6278439e-11	8.222054e-06	7.508141e-05	0.0005136653	0.00053316046	0.003495685	0.008195204	0.004021884	0.00010374959	0.00501873	0.23118678	0.74684787
a20	3.9407077e-15	2.0031223e-12	3.736186e-11	1.1074057e-07	3.708335e-05	0.001541292	0.0017089476	0.0055563874	0.0021678344	0.0069116005	6.677913e-05	0.0022787966	0.15500169	0.8247295
a17	1.1937039e-13	1.023708e-10	5.936716e-10	8.473903e-06	6.048802e-05	0.0006329799	0.0009142368	0.0038550817	0.008051663	0.0055689006	0.00047119326	0.00529037	0.15399173	0.8211549
a13	5.1856687e-15	6.346269e-13	6.9882533e-12	5.742291e-07	1.4978734e-05	0.00046701755	0.00064679846	0.0076535605	0.00570219	0.005304855	0.00022501372	0.0055391868	0.26021	0.7142358
a31	1.23965e-14	7.905433e-12	8.1001525e-11	2.6184623e-06	3.4900015e-05	0.0006816361	0.0009996934	0.005953702	0.008357114	0.0057566552	0.00034730567	0.004906409	0.16340393	0.809556
a13	4.374752e-15	1.6944485e-12	2.499338e-11	7.187105e-08	1.5127915e-05	0.0007553531	0.0010737077	0.0035313244	0.0014358587	0.0052869893	0.0001655707	0.004178794	0.22119318	0.762364
a28	4.9235474e-14	4.6195475e-11	3.4150116e-10	1.1098055e-05	0.00010857374	0.0017054921	0.00233732	0.011234108	0.01447676	0.0072549665	0.0005912633	0.0049693375	0.14468093	0.8126302
