 	ogni	giorno	bisogna	che	compriamo	il	pane	</S>
a20	0.0005268644	0.0016121827	0.014445374	0.046863798	0.016446142	0.025287226	0.07175605	0.8230624
a0	1.3665488e-07	6.778634e-07	0.00029051173	0.021796705	0.0004968335	0.9440184	0.026746357	0.0066503873
a28	1.0141466e-06	1.3915126e-05	0.014137987	0.039349075	5.7902886e-05	0.8693713	0.026603786	0.050465066
a31	8.056995e-08	1.0925639e-06	0.005164469	0.14322242	6.652196e-05	0.7394654	0.020922765	0.09115726
a24	1.3535565e-08	1.7895935e-08	1.1428593e-05	0.0029601355	3.956257e-05	0.966073	0.009044436	0.02187142
a46	5.6809848e-12	2.152497e-10	8.0189847e-07	0.0025280463	2.1703137e-05	0.96493316	0.0027176272	0.029798677
a31	1.0814608e-11	1.2140153e-09	4.2694484e-07	0.00023921167	1.529687e-05	0.93647796	0.005526835	0.05774025
a24	1.4862925e-09	1.0132987e-07	8.213648e-06	0.00015411778	5.28154e-05	0.55427194	0.036255952	0.40925685
a31	1.027781e-13	2.5323493e-12	1.7795118e-09	1.7096883e-06	5.2690588e-08	0.9113931	0.008117748	0.08048732
a20	9.6649e-10	6.2479984e-07	0.00029931165	0.00088172354	6.4878295e-06	0.13427763	0.23264238	0.6318919
a29	2.6671347e-12	1.13416325e-11	2.1014464e-09	1.9112369e-07	7.52333e-09	0.012992217	0.13648374	0.85052377
a20	9.663749e-13	9.54372e-12	1.2174319e-09	1.18216406e-07	6.0832717e-09	0.011881461	0.1129604	0.87515795
a29	5.472903e-12	1.4178826e-11	2.6291025e-10	3.877257e-09	4.5461748e-10	0.0011256685	0.08021979	0.91865456
a13	6.5035444e-13	3.7240393e-12	2.1773627e-10	1.364922e-08	3.2762357e-10	0.0005033036	0.046036527	0.9534602
a17	7.969295e-12	2.1251577e-11	5.704015e-10	5.0460636e-09	1.0623519e-10	0.00054272474	0.05534998	0.94410735
a31	1.875288e-12	6.648612e-12	2.5849176e-10	7.4425963e-09	7.8567736e-11	0.00016359707	0.036749557	0.96308684
a44	3.6011626e-13	5.3855392e-12	1.383999e-09	7.231833e-08	2.7146e-10	4.8325924e-06	0.0066635897	0.9933314
a8	4.958195e-12	2.1871471e-09	4.71726e-07	3.5306882e-06	3.3948222e-09	0.0053534196	0.2222707	0.77237195
a6	5.855879e-12	7.488234e-10	1.16396784e-07	3.4782765e-06	2.4281321e-09	0.0060053207	0.20518753	0.7888036
</S>	4.532114e-12	1.9351594e-10	1.55599e-08	1.3181989e-06	6.5040195e-10	0.0081933495	0.22301371	0.7687917
