 	mia	mamma	e	mio	padre	non	andarono	mai	in	Grecia	</S>
a46	1.3581742e-05	0.0015675754	0.00034913796	0.25596708	0.68578404	0.009315524	0.00015390519	0.011318108	0.0009246495	0.00061385403	0.033992525
a31	0.008882869	0.3263574	0.00073337293	0.00626414	0.015508932	0.014269843	0.01744373	0.3119562	0.05432698	0.0073256874	0.23693083
a17	0.0004477419	0.0043250583	1.3860889e-06	0.00026872932	0.039334632	0.22461325	0.00015500485	0.18983664	8.959895e-05	1.5332183e-05	0.5409126
a41	3.6716528e-06	2.6094025e-05	4.3200905e-07	0.0019384223	0.019913739	0.04740427	0.006265081	0.23588921	0.0064789196	0.0015445028	0.6805356
a31	1.9700602e-08	1.6529503e-07	9.784588e-09	0.0001251115	0.006188122	0.016842755	0.006521708	0.24205382	0.011712888	0.0023577467	0.71419764
a38	5.1677804e-09	1.2221093e-07	4.1565666e-08	0.00015472173	0.0147251645	0.0064473627	0.011593206	0.30080327	0.048643015	0.00790254	0.60973054
a31	2.8071058e-11	1.7603097e-09	9.2906116e-10	6.1182964e-06	0.0040247273	0.0014297353	0.0017034034	0.5072636	0.017818661	0.0010825952	0.46667114
a17	1.2693147e-09	2.9182043e-08	7.8880795e-09	0.00016447355	0.32780328	0.039454084	0.004060196	0.4353679	0.044818025	0.0034500528	0.14488198
a31	1.192179e-12	4.611781e-11	1.9390602e-10	1.14323375e-05	0.44447747	0.048756815	5.4304946e-05	0.41054067	0.00095629314	2.2848424e-05	0.09518013
a39	2.2539104e-10	1.0297693e-08	2.0424435e-09	0.00017171624	0.7610996	0.1567003	0.0005935524	0.056715354	0.0036363134	0.00038726316	0.020695934
a35	4.864386e-12	6.4811614e-11	1.7039342e-10	2.8264003e-05	0.7643008	0.11500588	3.0176443e-05	0.09401441	0.0001831318	8.5995725e-06	0.02642871
a31	5.553285e-12	2.8462172e-10	5.5048827e-11	1.8849012e-05	0.5054153	0.19977862	9.3118564e-05	0.21068725	0.0002600214	2.0005036e-05	0.08372679
a46	2.043297e-12	6.202894e-11	1.8756508e-11	3.1454067e-06	0.17088045	0.56234485	0.0001654525	0.08224938	0.00064839196	0.00011165498	0.18359664
a38	1.2590773e-12	3.1895087e-11	7.95244e-12	1.1858322e-06	0.09017862	0.50342584	0.00010017031	0.21562356	0.00026494678	2.7038337e-05	0.19037868
a13	7.650631e-13	3.1130768e-11	2.7086736e-11	1.3056766e-06	0.084557064	0.36757565	0.00010816	0.40523314	0.0005975182	2.8971364e-05	0.14189817
a11	2.8198817e-12	1.7973506e-10	1.7338178e-10	1.0618488e-06	0.011492498	0.729748	0.00013606637	0.18098244	0.0008748941	7.7191864e-05	0.0766878
a13	2.4911002e-12	6.966652e-11	1.7350775e-10	3.5469384e-06	0.014989064	0.87602127	0.00011374861	0.069484554	0.0004414653	5.8644524e-05	0.038887706
a31	1.5897662e-12	1.6463813e-11	5.883965e-11	1.6321966e-06	0.013485338	0.5866267	0.00024300868	0.14826563	0.0008816128	0.00012190919	0.2503742
a49	9.96711e-14	6.893476e-14	5.333351e-14	1.9766232e-10	0.00079039385	0.025693987	3.0565736e-06	0.9208308	0.00018154214	1.2117359e-06	0.05249905
a13	3.2206518e-13	6.3259957e-12	1.6497893e-10	7.373261e-08	0.0018766634	0.48091587	0.0001118886	0.34130892	0.0032237947	0.00015667024	0.17240602
a20	9.875548e-14	4.348653e-13	1.3785431e-11	1.6395472e-08	0.0014871559	0.5237221	2.6253478e-05	0.21059892	0.00039268128	2.4516132e-05	0.2637483
a31	1.3776723e-13	1.0730556e-12	1.8689515e-11	2.5104002e-08	0.0015034977	0.42952973	4.714083e-05	0.22189666	0.0005969412	4.323947e-05	0.34638274
a8	6.993087e-14	4.1201925e-14	3.3978384e-14	9.120871e-12	3.7210586e-05	0.007942279	2.8570872e-08	0.95167124	2.0918271e-06	1.0118686e-08	0.040347118
a31	3.9766083e-14	6.823164e-14	4.5750972e-12	5.744574e-10	9.8914476e-05	0.17455004	1.4933651e-07	0.7174433	2.5309503e-06	6.6347994e-08	0.10790496
a45	1.4488295e-13	1.0268608e-13	8.505687e-14	1.7336733e-11	1.9733123e-05	0.002896877	1.4664879e-08	0.94561595	1.1548915e-06	3.5262029e-09	0.051466342
a31	5.3698615e-13	2.6876529e-11	1.2719284e-10	4.4815134e-09	0.00020667503	0.11391157	4.6817727e-06	0.47196114	0.0002654313	5.885681e-06	0.41364458
</S>	1.8227358e-12	2.4481224e-12	1.3965307e-11	3.8509875e-09	0.00047914468	0.0029325848	2.805506e-07	0.6845229	2.452197e-05	5.9519376e-08	0.31204048
