 	qui	ancora	stanno	con	la	luce	accesa	e	stanno	svegli	</S>
a31	7.834954e-06	5.6109143e-06	5.8528432e-05	4.5055927e-05	0.019677628	0.000117500844	0.013900536	0.00018754872	0.83820057	0.048414174	0.07938503
a23	2.1300705e-06	9.874923e-07	9.037867e-07	1.1024455e-07	9.547711e-05	5.52124e-07	0.89939916	0.0018151241	0.037295487	0.027153052	0.034237057
a31	2.1452824e-09	2.6535252e-09	8.1508284e-07	8.768881e-07	0.0004427556	1.5846602e-07	0.97883123	0.00050161954	0.0059876535	0.002901441	0.011333495
a23	1.3734652e-06	1.0171973e-05	7.317432e-05	4.5875004e-06	0.00012039248	0.0002461937	0.60637337	0.0069639226	0.30430555	0.060961995	0.020939272
a10	8.6000504e-08	1.5286414e-05	0.0013676437	2.0674213e-05	0.00618853	1.1623967e-05	0.45208734	0.09004523	0.41328385	0.022256402	0.014723245
a31	6.513891e-09	1.0530287e-07	3.049124e-05	6.9199277e-06	0.00089654	1.1928646e-05	0.6180595	0.09072583	0.2557941	0.02246591	0.012008647
a37	3.453974e-05	0.0018936319	0.012531107	0.0006335155	0.009512421	0.004822985	0.06782635	0.008804362	0.8213925	0.043110523	0.029438185
a27	1.6797398e-07	9.3845307e-07	9.8158635e-05	5.47352e-05	0.010136053	3.536089e-06	0.32596076	0.048549905	0.5847469	0.02467389	0.005775046
a31	1.3154765e-08	1.5015314e-07	1.7039767e-05	5.2188075e-06	0.0074670576	6.864099e-07	0.2963923	0.041519713	0.59814674	0.034394525	0.022056567
a44	5.208769e-08	2.9015966e-05	0.005027677	0.0048694843	0.015820915	0.0044211843	0.047146063	0.0020141678	0.5479417	0.12751415	0.24521564
a23	2.351477e-07	1.8555878e-05	0.0013763584	0.00029626203	0.012777225	0.00052486965	0.050269	0.0018759245	0.48207098	0.18497813	0.26581252
a37	4.8752784e-09	2.0281209e-07	4.4080447e-05	1.3943366e-05	0.014486453	5.8884393e-06	0.014323593	0.00034799194	0.18640827	0.12835516	0.6560143
a38	4.1305997e-11	3.939901e-09	9.442521e-07	5.570466e-09	0.0016660431	1.696199e-09	0.024313165	0.00010659792	0.30416656	0.08377693	0.5859698
a46	6.6648228e-12	1.0731893e-09	6.597339e-07	8.835055e-07	0.0011538442	1.6519598e-06	0.0015041647	0.00029600065	0.06566312	0.10365332	0.8277263
a31	7.8056846e-11	9.51011e-09	1.2569003e-06	4.705106e-06	0.0018063646	2.657623e-07	0.004954171	0.0009816043	0.33268458	0.39427325	0.26529378
a28	1.6327707e-11	2.5812157e-09	7.2172713e-07	3.5237779e-06	0.000614928	7.7650384e-07	0.0016716521	0.00010412871	0.04642356	0.07014868	0.881032
a31	1.7285973e-11	6.5612715e-10	1.9182009e-07	2.2311695e-09	0.00018033317	5.8411614e-10	0.0069265575	0.0004733093	0.57588506	0.25806153	0.15847301
a14	6.9074824e-13	1.2545766e-10	9.9479195e-08	2.170334e-07	0.00042950964	1.7143722e-07	0.0010991924	6.900693e-06	0.005871379	0.0104139885	0.9821786
a31	1.0103836e-11	4.902358e-10	1.411476e-07	7.778918e-09	0.00026455702	3.2661933e-09	0.008505458	0.0003542643	0.509112	0.29808402	0.18367954
a20	1.4700593e-13	3.4781955e-11	3.1643054e-08	5.081713e-08	0.00064155826	4.225176e-08	0.0006061742	1.034075e-06	0.0016634797	0.0033713763	0.9937162
a31	2.8623566e-12	1.6566194e-10	5.2304703e-08	1.9148492e-09	0.00020958859	6.419375e-10	0.008328127	0.00017704067	0.40755293	0.27446276	0.30926955
a20	6.745335e-14	1.8473735e-11	1.34107685e-08	1.9044194e-08	0.0006937675	1.6835155e-08	0.00035606208	3.552758e-07	0.0009414165	0.0021586497	0.9958496
a31	1.7465553e-12	1.2626927e-10	4.2276664e-08	9.999382e-10	0.00027809982	3.3197609e-10	0.007874601	7.4860116e-05	0.2859117	0.20205566	0.50380504
a20	7.6185755e-14	2.8546387e-11	1.10918e-08	1.4427637e-08	0.00072909397	9.908341e-09	0.00023881212	2.809069e-07	0.0010953951	0.002759166	0.99517727
a10	1.2714232e-12	1.05851446e-10	3.5056612e-08	6.654701e-10	0.00028569472	2.9289582e-10	0.0062063597	4.0452076e-05	0.19991422	0.15167174	0.64188147
a31	5.7599276e-13	1.3090694e-11	1.926738e-09	2.4387187e-11	5.4446195e-05	2.395326e-10	0.0014613732	5.0987142e-05	0.19112477	0.18728738	0.6200211
a37	1.10533005e-14	1.8661904e-12	8.637007e-10	3.178858e-09	0.00022332804	2.7459977e-09	0.00021055271	7.7957793e-07	0.001510902	0.00375626	0.99429816
a38	6.5754997e-13	1.9037086e-11	3.339281e-09	4.7186314e-11	3.619557e-05	5.919802e-10	0.0011876881	2.9353861e-05	0.2016943	0.15992618	0.63712627
</S>	4.929167e-14	8.318442e-12	8.273228e-10	9.242141e-09	7.845508e-05	3.2115068e-07	0.00023284498	3.093455e-05	0.016270338	0.04183184	0.9415553
