 	vestita	la	figlia	l	avevo	portata	alla	chiesa	</S>
a31	0.0001666372	0.0010893076	0.0044031027	0.049245756	0.002336191	0.8128068	0.013530491	0.00827496	0.108146854
a16	3.008871e-07	7.34901e-07	2.261735e-05	7.5309465e-05	5.5349183e-06	0.27454308	0.49470618	0.19615631	0.034489814
a31	3.8698608e-10	4.1135197e-09	5.704786e-07	2.4371824e-05	3.232077e-06	0.974243	0.02040592	0.002724045	0.0025988605
a24	2.510868e-05	0.00017777516	0.0008053516	0.003291646	0.00097239827	0.9102592	0.035240788	0.04154377	0.007684089
a28	1.0971439e-06	0.00030714914	0.072232015	0.021707082	4.83832e-06	0.83399886	0.05039744	0.011742764	0.009608815
a31	5.0117437e-06	0.0020155208	0.28573385	0.05054295	1.0045349e-05	0.58364266	0.041614123	0.011540301	0.024895495
a41	0.0003760904	0.05626039	0.71904045	0.07576163	1.51481345e-05	0.04453875	0.03063473	0.054010935	0.019361878
a31	7.146624e-06	0.0022704022	0.23478195	0.057623167	1.8243949e-06	0.5279241	0.088427484	0.025087439	0.06387649
a28	9.206264e-06	0.007999952	0.91136724	0.016977549	1.615181e-07	0.005845714	0.0024563514	0.0106023755	0.044741433
a20	3.9964803e-07	0.0002601394	0.015882961	0.0001284048	1.7921044e-08	0.043959677	0.01929055	0.047373805	0.87310404
a46	1.8363021e-08	5.8176192e-06	0.0005999498	1.0459693e-06	3.2188652e-09	0.0013287917	0.0017732886	0.026850391	0.9694407
a11	1.3619972e-10	3.7187627e-07	4.5029272e-05	6.8018045e-07	4.178524e-10	0.0014873088	0.0063314727	0.07265003	0.9194851
a46	2.3261555e-09	1.4966115e-07	6.3713023e-06	2.0084558e-09	1.5074593e-11	1.9510662e-06	7.3623346e-06	0.00088757643	0.99909663
a31	3.8205836e-12	1.3647932e-09	3.870978e-07	6.874231e-10	2.8776542e-11	3.871512e-06	1.7553915e-05	0.0014086869	0.9985695
a17	1.219585e-11	2.7321374e-08	4.4325443e-06	1.3908396e-08	4.1215947e-11	4.033002e-05	0.00012157132	0.003217767	0.9966158
a31	3.773087e-10	3.5676607e-08	2.0950786e-06	3.2540646e-09	7.926429e-11	2.831946e-05	4.318033e-05	0.0026076874	0.9973187
a20	1.3769759e-12	1.6901363e-09	5.7136185e-07	4.2711498e-10	6.395309e-12	1.7144182e-06	5.3303347e-06	0.00036894102	0.9996234
a31	3.8709702e-10	1.01760165e-08	4.251245e-07	8.022803e-10	1.6544491e-11	1.9938407e-06	3.1128577e-06	0.0002820758	0.9997124
a13	3.3916264e-13	2.9360578e-10	2.0347288e-07	4.3854132e-11	1.2598562e-12	1.08020565e-07	2.5542062e-07	3.4825465e-05	0.9999646
a18	6.3141645e-11	5.3666844e-09	4.175622e-07	9.236502e-10	2.0342283e-11	9.649393e-06	1.1545376e-05	0.0006257571	0.99935263
a13	7.434173e-12	1.1427208e-09	1.3367075e-07	3.2041536e-10	8.06155e-12	6.0735765e-06	8.959163e-06	0.00042969116	0.9995552
a31	2.4211539e-11	1.7731102e-09	1.5824605e-07	2.6065977e-10	4.2540073e-12	1.9981096e-06	2.8242298e-06	0.00016940426	0.99982566
a18	3.986894e-13	3.5913822e-10	1.3663922e-07	9.6802434e-11	2.4741418e-12	1.5321083e-06	4.5537568e-06	0.00023347564	0.9997603
a3	1.432262e-11	1.2558552e-09	1.3290473e-07	2.4666885e-10	4.4457506e-12	4.1084577e-06	6.4381525e-06	0.00031349683	0.99967587
a0	3.421306e-10	1.1100736e-08	1.3718834e-07	2.9225938e-10	7.1048907e-13	3.626694e-08	4.438612e-07	2.4876686e-05	0.9999745
a20	2.3530738e-11	8.909678e-10	2.0432546e-08	5.1351173e-11	4.3738602e-13	5.0482473e-08	2.02381e-07	9.327554e-06	0.99999034
a31	2.0636155e-10	5.158095e-09	1.7283371e-07	2.4925306e-10	1.0873027e-12	9.083253e-08	3.2338957e-07	1.4427239e-05	0.999985
a13	6.36118e-14	6.0129514e-12	2.0391608e-09	1.3750682e-12	5.9246174e-13	1.7278667e-08	5.5860006e-08	6.1885376e-06	0.9999937
a31	8.4788974e-11	1.5947231e-09	5.984839e-08	1.488584e-10	1.2490204e-12	1.6202506e-07	4.574171e-07	2.281066e-05	0.9999765
a20	7.896036e-14	1.79925e-11	7.362475e-09	2.2521243e-12	3.4137282e-13	3.2744666e-08	9.758091e-08	9.56907e-06	0.99999034
a13	1.8469454e-10	2.2104336e-09	4.7889362e-08	1.5502402e-10	1.1783161e-12	5.453522e-08	2.0249252e-07	7.7632985e-06	0.9999919
a20	1.8384629e-11	5.710995e-10	1.864001e-08	3.844607e-11	1.90677e-13	3.119823e-08	6.798054e-08	2.5994684e-06	0.99999726
a31	1.3595904e-10	2.1327042e-09	5.3632668e-08	1.2079583e-10	8.988751e-13	4.3169756e-08	1.4094311e-07	5.059114e-06	0.99999475
a17	6.655789e-14	1.1737188e-11	3.0096126e-09	1.676093e-12	3.535836e-13	3.2685133e-08	1.3454084e-07	1.1556445e-05	0.9999883
a20	1.44272806e-11	3.5866854e-10	1.6699516e-08	3.8618834e-11	5.7671484e-13	1.5886214e-07	3.7811253e-07	1.8090397e-05	0.9999814
</S>	2.2814371e-10	3.9053987e-09	8.7301345e-08	1.8076764e-10	7.9543636e-13	2.3506475e-08	9.802103e-08	3.0371727e-06	0.9999968
