 	che	vende	buon	pane	</S>
a17	4.2711113e-06	0.005942589	0.08722189	0.6144389	0.2923923
a31	0.32070166	0.2292664	0.060003474	0.093528956	0.29649943
a11	4.7889847e-05	0.0023673181	0.95912105	0.018852139	0.01961163
a39	2.9240158e-07	0.00021168761	0.32135782	0.013618221	0.66481197
a35	2.610841e-09	1.7514215e-06	0.0031879458	0.004289298	0.99252105
a39	3.7481025e-11	6.5460554e-08	0.000100330464	0.0017778531	0.9981217
a31	1.7325972e-12	2.7669236e-09	3.9677066e-06	3.9524548e-05	0.9999565
a24	3.2705987e-11	1.89577e-07	0.00013757886	0.017532032	0.9823302
a18	2.2323345e-11	7.4078796e-09	1.1974404e-05	0.00014374664	0.9998442
a31	3.0184956e-13	1.059608e-09	5.894672e-06	0.00022075801	0.9997733
a13	2.8022804e-15	6.9851074e-12	1.1477223e-07	4.2008334e-05	0.9999579
a31	1.1191489e-12	3.016488e-10	8.42649e-07	0.000103103215	0.99989605
a46	1.358318e-14	1.7932185e-11	5.2927632e-08	3.5325982e-05	0.9999646
a8	2.632424e-13	2.9658273e-10	2.7627172e-07	7.507338e-05	0.99992466
</S>	7.908687e-13	9.0476215e-10	5.6685e-07	8.3386265e-05	0.9999161
