 	vestito	il	mio	fratello	lo	avevo	portato	fuori	con	me	</S>
a14	1.3772413e-05	2.9093533e-05	0.00026275835	0.0065435055	0.0072827754	1.0563784e-05	0.0040955283	0.0042684646	0.00017077512	0.1401665	0.8371563
a6	1.119409e-08	1.3315153e-07	2.8213178e-06	7.335616e-05	0.0020845155	0.009115733	0.44468632	0.02755517	0.08981116	0.22021759	0.2064532
a37	1.7269466e-07	3.3634976e-06	9.558262e-05	0.0005690222	0.008708024	0.00053673115	0.79705995	4.4117383e-05	0.00068194285	0.0595317	0.13276936
a24	2.4282174e-08	8.539499e-07	2.5466912e-05	9.7489e-05	0.002010224	0.00010456141	0.8966663	5.8679066e-06	9.3336654e-05	0.024413813	0.07658213
a28	8.051811e-11	2.2875504e-08	3.6717386e-06	3.238378e-05	0.00035224613	7.8984194e-05	0.9710499	3.091442e-06	2.8142815e-05	0.007088523	0.021362914
a31	4.8754915e-12	1.6757291e-09	6.1477107e-07	2.9818626e-05	0.00016139178	0.00012393306	0.9646248	2.0796706e-06	1.6021824e-05	0.007457594	0.02758372
a46	8.307334e-10	4.352759e-08	1.8566867e-06	1.0503059e-05	3.2486914e-06	7.183006e-06	0.12837128	8.421066e-06	9.675977e-05	0.23426926	0.63723147
a8	7.5732565e-14	2.9792124e-10	2.02425e-07	1.2137285e-05	5.605647e-06	2.9856425e-05	0.15472126	2.4102599e-06	0.00023876142	0.43177417	0.41321555
a31	2.3797045e-13	1.9998142e-10	7.4299855e-08	7.112469e-06	3.4770878e-06	4.722933e-05	0.036592327	2.0517158e-05	0.00066304323	0.3610132	0.60165304
a10	7.1405295e-12	2.0511372e-08	5.420513e-06	4.369861e-05	1.3661325e-05	5.428423e-06	0.0034884552	1.5449958e-05	0.00034385518	0.19043025	0.8056537
a37	8.6316485e-13	1.2760437e-10	5.931674e-08	6.917544e-06	0.00011692196	0.00015717433	0.07146871	5.1728125e-07	0.00026825312	0.62828773	0.2996937
a10	1.537335e-12	9.846483e-11	7.048211e-08	5.075116e-06	0.000105089726	7.992465e-05	0.07533879	5.0572442e-08	3.4892724e-05	0.31929958	0.6051365
a17	1.8577407e-11	1.1152469e-09	3.371681e-07	6.6873636e-06	0.00011896183	0.0005409801	0.08890241	3.568535e-07	0.00020516905	0.7041229	0.20610225
a20	5.3762002e-11	6.8895316e-09	2.4264455e-06	8.358537e-05	0.0014083177	0.0003905163	0.10214969	5.8105844e-08	7.2821764e-05	0.44959152	0.44630107
a31	1.746019e-10	5.2163527e-09	3.235263e-06	0.00015284472	0.000782799	0.0005249788	0.5591231	3.4266228e-09	2.3307348e-06	0.22475906	0.21465166
a20	4.1452857e-12	4.0455688e-09	6.667863e-06	0.0016407395	0.0054503065	0.00027022455	0.06429184	3.23798e-11	2.828369e-06	0.026790773	0.9015466
a31	4.4327664e-10	4.9647686e-09	1.3675445e-06	0.0003090468	0.0006586211	0.000113220216	0.8839137	1.7784489e-10	4.6002448e-08	0.027533736	0.08747025
a13	7.624208e-13	5.591694e-11	1.1100551e-07	5.620823e-05	0.001121823	2.1359583e-05	0.06737656	9.463208e-14	1.6616157e-08	0.0058470117	0.9255769
a10	1.3867496e-11	1.3359395e-09	1.4949542e-06	0.0004418676	0.009682432	0.0039723944	0.35767412	1.1170328e-09	1.0749811e-05	0.13764721	0.49056974
a31	5.6199077e-11	1.4901232e-09	1.2112093e-06	0.00017381572	0.00089450856	0.003721188	0.64751357	6.863646e-09	1.681358e-05	0.18975833	0.15792066
a17	1.9899993e-12	1.3965489e-09	3.5712415e-06	0.0037900321	0.0120511195	0.0008396506	0.18709114	7.126244e-12	4.570482e-07	0.0039966474	0.7922274
</S>	1.968085e-11	4.7386974e-09	1.1029272e-06	0.00024698745	0.0039488603	0.0016010542	0.059609246	1.2907473e-09	7.1789655e-05	0.23248552	0.7020354
